
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
3.65757,um,Surface,29,1000161053,165109,
2.46293,um,Surface,29,1000161055,165110,
1.78571,um,Surface,29,1000161073,165111,
1.53564,um,Surface,29,1000161052,165112,
2.69447,um,Surface,29,1000161057,165113,
3.22867,um,Surface,29,1000161060,165114,
2.1723,um,Surface,29,1000161059,165115,
1.44928,um,Surface,29,1000161063,165116,
7.11717,um,Surface,29,1000161067,165117,
4.57224,um,Surface,29,1000161068,165118,
11.1973,um,Surface,29,1000162276,165119,
10.21,um,Surface,29,1000161058,165120,
1.1434,um,Surface,29,1000161061,165121,
0.187877,um,Surface,29,1000161070,165122,
3.91807,um,Surface,29,1000161062,165123,
2.90709,um,Surface,29,1000161066,165124,
1.71316,um,Surface,29,1000161064,165125,
5.81888,um,Surface,29,1000161065,165126,
1.77807,um,Surface,29,1000163461,165127,
0.859694,um,Surface,29,1000163166,165128,
3.5732,um,Surface,29,1000161071,165129,
1.65918,um,Surface,29,1000161072,165130,
14.8536,um,Surface,29,1000163149,165131,
1.07881,um,Surface,29,1000161074,165132,
9.17158,um,Surface,29,1000161751,165133,
3.86305,um,Surface,29,1000161080,165134,
5.41071,um,Surface,29,1000161079,165135,
1.72481,um,Surface,29,1000161084,165136,
7.5051,um,Surface,29,1000161076,165137,
4.08286,um,Surface,29,1000161088,165138,
1.16297,um,Surface,29,1000161075,165139,
1.66349,um,Surface,29,1000161089,165140,
1.62048,um,Surface,29,1000161085,165141,
10.2488,um,Surface,29,1000161087,165142,
7.73175,um,Surface,29,1000161081,165143,
2.56758,um,Surface,29,1000161095,165144,
9.26189,um,Surface,29,1000161082,165145,
7.27259,um,Surface,29,1000161083,165146,
1.29396,um,Surface,29,1000162298,165147,
4.53149,um,Surface,29,1000161086,165148,
0.801383,um,Surface,29,1000161094,165149,
4.77333,um,Surface,29,1000161078,165150,
1.45857,um,Surface,29,1000161096,165151,
3.05762,um,Surface,29,1000161098,165152,
1.51809,um,Surface,29,1000161091,165153,
3.24414,um,Surface,29,1000161090,165154,
5.49439,um,Surface,29,1000161077,165155,
0.29135,um,Surface,29,1000161101,165156,
1.49156,um,Surface,29,1000161100,165157,
9.34986,um,Surface,29,1000161097,165158,
3.58487,um,Surface,29,1000161128,165159,
2.13204,um,Surface,29,1000161099,165160,
0.550506,um,Surface,29,1000161069,165161,
2.58934,um,Surface,29,1000161092,165162,
3.79386,um,Surface,29,1000161102,165163,
13.9772,um,Surface,29,1000161525,165164,
3.15593,um,Surface,29,1000161117,165165,
1.63134,um,Surface,29,1000161112,165166,
1.86317,um,Surface,29,1000161103,165167,
4.27169,um,Surface,29,1000163349,165168,
1.47971,um,Surface,29,1000161116,165169,
6.37378,um,Surface,29,1000161115,165170,
3.06219,um,Surface,29,1000162331,165171,
2.50659,um,Surface,29,1000161107,165172,
1.93919,um,Surface,29,1000161106,165173,
1.25797,um,Surface,29,1000161110,165174,
0.802964,um,Surface,29,1000161104,165175,
3.88277,um,Surface,29,1000161105,165176,
2.63741,um,Surface,29,1000161108,165177,
1.96928,um,Surface,29,1000161093,165178,
2.01554,um,Surface,29,1000161120,165179,
0.855929,um,Surface,29,1000161109,165180,
2.96547,um,Surface,29,1000161121,165181,
0.393817,um,Surface,29,1000161122,165182,
3.94012,um,Surface,29,1000161113,165183,
0.388103,um,Surface,29,1000161114,165184,
2.0887,um,Surface,29,1000161111,165185,
3.20578,um,Surface,29,1000161119,165186,
5.34071,um,Surface,29,1000161118,165187,
12.8116,um,Surface,29,1000161136,165188,
6.07887,um,Surface,29,1000161143,165189,
0.302591,um,Surface,29,1000161125,165190,
3.07849,um,Surface,29,1000161123,165191,
4.71034,um,Surface,29,1000161130,165192,
0.772491,um,Surface,29,1000161131,165193,
3.43793,um,Surface,29,1000164430,165194,
0.686165,um,Surface,29,1000161129,165195,
0.307251,um,Surface,29,1000161134,165196,
5.48358,um,Surface,29,1000161127,165197,
9.21777,um,Surface,29,1000164585,165198,
2.65794,um,Surface,29,1000161126,165199,
1.93639,um,Surface,29,1000161141,165200,
1.6243,um,Surface,29,1000161137,165201,
1.78875,um,Surface,29,1000161135,165202,
4.98517,um,Surface,29,1000161132,165203,
1.14005,um,Surface,29,1000161138,165204,
2.09121,um,Surface,29,1000161133,165205,
2.99181,um,Surface,29,1000164287,165206,
2.72361,um,Surface,29,1000161139,165207,
1.03891,um,Surface,29,1000161142,165208,
0.132351,um,Surface,29,1000161149,165209,
2.56176,um,Surface,29,1000161145,165210,
1.45808,um,Surface,29,1000161146,165211,
0.722765,um,Surface,29,1000161144,165212,
0.695762,um,Surface,29,1000161140,165213,
2.96093,um,Surface,29,1000161151,165214,
1.51854,um,Surface,29,1000161147,165215,
5.78284,um,Surface,29,1000161148,165216,
1.66177,um,Surface,29,1000163841,165217,
1.13674,um,Surface,29,1000162508,165218,
4.47171,um,Surface,29,1000161152,165219,
6.10952,um,Surface,29,1000161155,165220,
0.381333,um,Surface,29,1000161290,165221,
1.93568,um,Surface,29,1000161154,165222,
7.69095,um,Surface,29,1000162093,165223,
2.42684,um,Surface,29,1000161153,165224,
1.28503,um,Surface,29,1000161288,165225,
1.86302,um,Surface,29,1000161160,165226,
1.47013,um,Surface,29,1000161156,165227,
16.023,um,Surface,29,1000161150,165228,
0.673241,um,Surface,29,1000161157,165229,
1.50584,um,Surface,29,1000161158,165230,
2.61715,um,Surface,29,1000161159,165231,
3.26764,um,Surface,30,1000161028,165232,
1.83022,um,Surface,30,1000161041,165233,
1.06327,um,Surface,30,1000161030,165234,
1.03346,um,Surface,30,1000161032,165235,
12.9324,um,Surface,30,1000161033,165236,
0.226973,um,Surface,30,1000161031,165237,
1.18434,um,Surface,30,1000162116,165238,
2.29442,um,Surface,30,1000161301,165239,
0.173671,um,Surface,30,1000161029,165240,
1.97409,um,Surface,30,1000161034,165241,
0.569968,um,Surface,30,1000161035,165242,
0.573245,um,Surface,30,1000161038,165243,
3.1041,um,Surface,30,1000162980,165244,
2.54805,um,Surface,30,1000161036,165245,
5.52548,um,Surface,30,1000161039,165246,
8.91684,um,Surface,30,1000161047,165247,
1.29215,um,Surface,30,1000161026,165248,
1.09727,um,Surface,30,1000161027,165249,
0.696973,um,Surface,30,1000162253,165250,
0.229271,um,Surface,30,1000161044,165251,
3.56256,um,Surface,30,1000161043,165252,
2.66527,um,Surface,30,1000161042,165253,
0.485263,um,Surface,30,1000161040,165254,
0.968124,um,Surface,30,1000162254,165255,
2.01769,um,Surface,30,1000161046,165256,
0.858801,um,Surface,30,1000161045,165257,
2.11332,um,Surface,30,1000161048,165258,
2.13602,um,Surface,30,1000161053,165259,
2.97962,um,Surface,30,1000161055,165260,
4.35839,um,Surface,30,1000161050,165261,
3.34259,um,Surface,30,1000161049,165262,
0.69516,um,Surface,30,1000161054,165263,
1.16443,um,Surface,30,1000161073,165264,
0.647753,um,Surface,30,1000161186,165265,
2.30075,um,Surface,30,1000161052,165266,
2.60584,um,Surface,30,1000161051,165267,
2.01004,um,Surface,30,1000161056,165268,
2.94166,um,Surface,30,1000161060,165269,
1.29346,um,Surface,30,1000161063,165270,
0.655243,um,Surface,30,1000162276,165271,
1.31634,um,Surface,30,1000161059,165272,
2.20336,um,Surface,30,1000161057,165273,
4.80745,um,Surface,30,1000161066,165274,
6.01382,um,Surface,30,1000161062,165275,
3.90981,um,Surface,30,1000161067,165276,
0.394606,um,Surface,30,1000161068,165277,
0.791729,um,Surface,30,1000161071,165278,
2.45169,um,Surface,30,1000161070,165279,
0.776852,um,Surface,30,1000161061,165280,
4.61066,um,Surface,30,1000161058,165281,
2.97105,um,Surface,30,1000161064,165282,
4.09332,um,Surface,30,1000161065,165283,
0.872587,um,Surface,30,1000163461,165284,
0.623267,um,Surface,30,1000163166,165285,
9.41953,um,Surface,30,1000163149,165286,
0.754794,um,Surface,30,1000161072,165287,
0.587168,um,Surface,30,1000161074,165288,
4.34028,um,Surface,30,1000161751,165289,
2.18723,um,Surface,30,1000161076,165290,
1.72251,um,Surface,30,1000161079,165291,
3.17822,um,Surface,30,1000161084,165292,
2.04636,um,Surface,30,1000161080,165293,
2.99308,um,Surface,30,1000161089,165294,
1.42054,um,Surface,30,1000161085,165295,
4.69983,um,Surface,30,1000161075,165296,
3.15621,um,Surface,30,1000161086,165297,
3.88101,um,Surface,30,1000161081,165298,
6.04519,um,Surface,30,1000161088,165299,
3.31429,um,Surface,30,1000162298,165300,
6.89848,um,Surface,30,1000161082,165301,
13.8301,um,Surface,30,1000161083,165302,
1.46933,um,Surface,30,1000161095,165303,
1.82585,um,Surface,30,1000161078,165304,
8.48082,um,Surface,30,1000161091,165305,
3.1575,um,Surface,30,1000161087,165306,
0.394483,um,Surface,30,1000161094,165307,
2.17561,um,Surface,30,1000161101,165308,
2.63686,um,Surface,30,1000161098,165309,
2.52604,um,Surface,30,1000161100,165310,
0.656202,um,Surface,30,1000161096,165311,
0.721928,um,Surface,30,1000161090,165312,
5.04977,um,Surface,30,1000161102,165313,
0.519014,um,Surface,30,1000161069,165314,
22.2301,um,Surface,30,1000161097,165315,
2.67592,um,Surface,30,1000161128,165316,
2.60531,um,Surface,30,1000161103,165317,
3.17896,um,Surface,30,1000161092,165318,
1.80726,um,Surface,30,1000161099,165319,
10.4784,um,Surface,30,1000161525,165320,
4.00527,um,Surface,30,1000161107,165321,
5.36774,um,Surface,30,1000163349,165322,
0.758572,um,Surface,30,1000161116,165323,
0.489375,um,Surface,30,1000161110,165324,
0.481069,um,Surface,30,1000161106,165325,
6.33923,um,Surface,30,1000162331,165326,
11.3816,um,Surface,30,1000161115,165327,
1.11028,um,Surface,30,1000161104,165328,
6.99043,um,Surface,30,1000161112,165329,
5.43324,um,Surface,30,1000161108,165330,
3.24048,um,Surface,30,1000161109,165331,
5.08022,um,Surface,30,1000161121,165332,
2.13608,um,Surface,30,1000161093,165333,
0.570602,um,Surface,30,1000161120,165334,
2.45091,um,Surface,30,1000161122,165335,
3.39551,um,Surface,30,1000161113,165336,
0.179048,um,Surface,30,1000161114,165337,
2.39672,um,Surface,30,1000161105,165338,
1.44901,um,Surface,30,1000161118,165339,
5.88369,um,Surface,30,1000161111,165340,
7.24518,um,Surface,30,1000161119,165341,
4.7059,um,Surface,30,1000161143,165342,
4.60132,um,Surface,30,1000161123,165343,
15.4468,um,Surface,30,1000161136,165344,
11.4661,um,Surface,30,1000161125,165345,
0.388927,um,Surface,30,1000161129,165346,
3.7175,um,Surface,30,1000164430,165347,
2.52519,um,Surface,30,1000161134,165348,
1.8749,um,Surface,30,1000161127,165349,
7.24973,um,Surface,30,1000161141,165350,
2.79113,um,Surface,30,1000161135,165351,
0.740313,um,Surface,30,1000161137,165352,
4.04111,um,Surface,30,1000161130,165353,
6.48926,um,Surface,30,1000161132,165354,
0.530942,um,Surface,30,1000161131,165355,
3.23388,um,Surface,30,1000161139,165356,
0.526607,um,Surface,30,1000161142,165357,
7.00568,um,Surface,30,1000164585,165358,
2.26453,um,Surface,30,1000161126,165359,
1.51989,um,Surface,30,1000161145,165360,
3.59862,um,Surface,30,1000161144,165361,
1.05103,um,Surface,30,1000164287,165362,
1.87465,um,Surface,30,1000161138,165363,
3.08266,um,Surface,30,1000161140,165364,
0.362085,um,Surface,30,1000161133,165365,
2.65636,um,Surface,30,1000163841,165366,
0.151047,um,Surface,30,1000162508,165367,
0.914674,um,Surface,30,1000161149,165368,
1.86209,um,Surface,30,1000161146,165369,
1.68093,um,Surface,30,1000161151,165370,
0.806593,um,Surface,30,1000161147,165371,
6.42751,um,Surface,30,1000161148,165372,
2.17517,um,Surface,30,1000161152,165373,
5.56772,um,Surface,30,1000161155,165374,
4.58397,um,Surface,30,1000161290,165375,
1.40478,um,Surface,30,1000161154,165376,
5.56501,um,Surface,30,1000162093,165377,
1.96371,um,Surface,30,1000161153,165378,
0.650263,um,Surface,30,1000161288,165379,
1.21688,um,Surface,30,1000161160,165380,
6.66298,um,Surface,30,1000161156,165381,
9.35508,um,Surface,30,1000161150,165382,
0.828452,um,Surface,30,1000161157,165383,
1.70563,um,Surface,30,1000161158,165384,
0.312669,um,Surface,30,1000161159,165385,
4.90399,um,Surface,31,1000161032,165386,
2.72551,um,Surface,31,1000161030,165387,
0.230086,um,Surface,31,1000161031,165388,
1.83565,um,Surface,31,1000162116,165389,
6.24463,um,Surface,31,1000161033,165390,
1.12789,um,Surface,31,1000161029,165391,
1.98105,um,Surface,31,1000161034,165392,
4.03276,um,Surface,31,1000161038,165393,
3.67501,um,Surface,31,1000161035,165394,
4.01208,um,Surface,31,1000161036,165395,
2.14322,um,Surface,31,1000162980,165396,
5.21111,um,Surface,31,1000161039,165397,
4.62137,um,Surface,31,1000161041,165398,
3.68362,um,Surface,31,1000161028,165399,
1.90695,um,Surface,31,1000161042,165400,
2.58956,um,Surface,31,1000161026,165401,
3.59221,um,Surface,31,1000161027,165402,
1.02709,um,Surface,31,1000162253,165403,
0.579991,um,Surface,31,1000161044,165404,
3.51251,um,Surface,31,1000161043,165405,
4.23192,um,Surface,31,1000161047,165406,
0.231113,um,Surface,31,1000161040,165407,
0.532651,um,Surface,31,1000161046,165408,
3.97167,um,Surface,31,1000162254,165409,
0.612535,um,Surface,31,1000161045,165410,
1.38496,um,Surface,31,1000161048,165411,
5.1138,um,Surface,31,1000161055,165412,
13.2451,um,Surface,31,1000161049,165413,
0.84172,um,Surface,31,1000161050,165414,
1.98801,um,Surface,31,1000161054,165415,
1.5315,um,Surface,31,1000161186,165416,
3.62916,um,Surface,31,1000161052,165417,
1.27191,um,Surface,31,1000161051,165418,
1.20772,um,Surface,31,1000161056,165419,
2.48774,um,Surface,31,1000161053,165420,
4.42751,um,Surface,31,1000161060,165421,
1.7344,um,Surface,31,1000161073,165422,
1.56037,um,Surface,31,1000161059,165423,
8.97995,um,Surface,31,1000162276,165424,
6.93033,um,Surface,31,1000161068,165425,
1.52547,um,Surface,31,1000161057,165426,
4.05408,um,Surface,31,1000161067,165427,
1.66922,um,Surface,31,1000161063,165428,
1.82272,um,Surface,31,1000161066,165429,
2.59005,um,Surface,31,1000161070,165430,
1.48326,um,Surface,31,1000161061,165431,
12.0132,um,Surface,31,1000161058,165432,
7.80405,um,Surface,31,1000161062,165433,
1.5363,um,Surface,31,1000163461,165434,
0.579392,um,Surface,31,1000161071,165435,
2.44776,um,Surface,31,1000161065,165436,
1.6892,um,Surface,31,1000163166,165437,
1.62144,um,Surface,31,1000161072,165438,
3.93173,um,Surface,31,1000161064,165439,
5.42248,um,Surface,31,1000161751,165440,
1.57167,um,Surface,31,1000161074,165441,
6.25712,um,Surface,31,1000163149,165442,
3.04401,um,Surface,31,1000161079,165443,
0.720964,um,Surface,31,1000161084,165444,
1.6345,um,Surface,31,1000161076,165445,
6.38195,um,Surface,31,1000161080,165446,
2.37073,um,Surface,31,1000161085,165447,
10.2117,um,Surface,31,1000161081,165448,
0.758014,um,Surface,31,1000161075,165449,
5.12229,um,Surface,31,1000161088,165450,
2.63025,um,Surface,31,1000161089,165451,
4.4324,um,Surface,31,1000162298,165452,
8.29273,um,Surface,31,1000161082,165453,
0.622516,um,Surface,31,1000161086,165454,
8.48748,um,Surface,31,1000161083,165455,
1.00477,um,Surface,31,1000161095,165456,
6.19989,um,Surface,31,1000161091,165457,
1.19491,um,Surface,31,1000161078,165458,
4.82869,um,Surface,31,1000161087,165459,
0.704515,um,Surface,31,1000161094,165460,
8.9114,um,Surface,31,1000161090,165461,
2.22511,um,Surface,31,1000161101,165462,
1.92535,um,Surface,31,1000161096,165463,
1.66516,um,Surface,31,1000161100,165464,
4.08021,um,Surface,31,1000163349,165465,
1.12767,um,Surface,31,1000161069,165466,
1.68765,um,Surface,31,1000161098,165467,
7.70952,um,Surface,31,1000161525,165468,
4.12378,um,Surface,31,1000161117,165469,
1.86865,um,Surface,31,1000161099,165470,
1.0449,um,Surface,31,1000161102,165471,
1.68706,um,Surface,31,1000161103,165472,
0.879086,um,Surface,31,1000161092,165473,
2.27339,um,Surface,31,1000161097,165474,
2.12386,um,Surface,31,1000161128,165475,
0.863524,um,Surface,31,1000161104,165476,
0.984893,um,Surface,31,1000161116,165477,
6.51924,um,Surface,31,1000161112,165478,
2.51299,um,Surface,31,1000161107,165479,
0.623949,um,Surface,31,1000161106,165480,
2.14345,um,Surface,31,1000161110,165481,
1.24411,um,Surface,31,1000162331,165482,
7.20154,um,Surface,31,1000161120,165483,
2.29837,um,Surface,31,1000161093,165484,
6.31839,um,Surface,31,1000161121,165485,
2.80344,um,Surface,31,1000161109,165486,
3.12151,um,Surface,31,1000161115,165487,
4.47097,um,Surface,31,1000161111,165488,
0.25633,um,Surface,31,1000161114,165489,
4.18409,um,Surface,31,1000161136,165490,
2.48331,um,Surface,31,1000161105,165491,
7.86688,um,Surface,31,1000161119,165492,
3.61933,um,Surface,31,1000161108,165493,
2.86333,um,Surface,31,1000161113,165494,
4.36024,um,Surface,31,1000161122,165495,
4.30547,um,Surface,31,1000161123,165496,
3.52887,um,Surface,31,1000161125,165497,
4.01775,um,Surface,31,1000161118,165498,
0.73499,um,Surface,31,1000161134,165499,
1.26466,um,Surface,31,1000161127,165500,
2.54623,um,Surface,31,1000161143,165501,
3.54235,um,Surface,31,1000161135,165502,
3.00019,um,Surface,31,1000161132,165503,
1.46377,um,Surface,31,1000161130,165504,
1.39232,um,Surface,31,1000161131,165505,
1.53416,um,Surface,31,1000161129,165506,
2.3106,um,Surface,31,1000164430,165507,
0.396236,um,Surface,31,1000161142,165508,
0.588851,um,Surface,31,1000164585,165509,
2.95411,um,Surface,31,1000161126,165510,
3.81137,um,Surface,31,1000161141,165511,
0.397118,um,Surface,31,1000161137,165512,
1.92866,um,Surface,31,1000164287,165513,
1.50137,um,Surface,31,1000161140,165514,
4.77168,um,Surface,31,1000161144,165515,
2.82543,um,Surface,31,1000161138,165516,
0.901224,um,Surface,31,1000161133,165517,
3.57363,um,Surface,31,1000161139,165518,
0.380129,um,Surface,31,1000161149,165519,
3.55395,um,Surface,31,1000161145,165520,
8.99609,um,Surface,31,1000161146,165521,
3.12999,um,Surface,31,1000161147,165522,
3.66507,um,Surface,31,1000161151,165523,
7.62367,um,Surface,31,1000161148,165524,
2.08239,um,Surface,31,1000163841,165525,
0.752698,um,Surface,31,1000162508,165526,
2.7576,um,Surface,31,1000161153,165527,
0.496161,um,Surface,31,1000161288,165528,
3.77047,um,Surface,31,1000161152,165529,
2.43412,um,Surface,31,1000161155,165530,
0.771153,um,Surface,31,1000161290,165531,
1.09652,um,Surface,31,1000161157,165532,
1.36655,um,Surface,31,1000161154,165533,
7.20426,um,Surface,31,1000162093,165534,
1.5997,um,Surface,31,1000161160,165535,
6.05258,um,Surface,31,1000161156,165536,
10.8998,um,Surface,31,1000161150,165537,
1.57244,um,Surface,31,1000161158,165538,
0.82598,um,Surface,31,1000161159,165539,
0.4937,um,Surface,32,1000161028,165540,
0.888527,um,Surface,32,1000161032,165541,
0.995903,um,Surface,32,1000161030,165542,
5.17428,um,Surface,32,1000161033,165543,
6.14253,um,Surface,32,1000162116,165544,
2.13568,um,Surface,32,1000161031,165545,
0.680604,um,Surface,32,1000161029,165546,
1.55718,um,Surface,32,1000161034,165547,
0.513537,um,Surface,32,1000161035,165548,
1.66578,um,Surface,32,1000161038,165549,
1.01463,um,Surface,32,1000161037,165550,
5.32621,um,Surface,32,1000162980,165551,
1.39599,um,Surface,32,1000161036,165552,
5.60567,um,Surface,32,1000161039,165553,
6.01201,um,Surface,32,1000161027,165554,
0.604805,um,Surface,32,1000162253,165555,
10.2551,um,Surface,32,1000161041,165556,
0.713313,um,Surface,32,1000161044,165557,
3.05599,um,Surface,32,1000161042,165558,
7.40035,um,Surface,32,1000161047,165559,
2.7842,um,Surface,32,1000161043,165560,
1.52977,um,Surface,32,1000161026,165561,
0.844786,um,Surface,32,1000161045,165562,
0.565365,um,Surface,32,1000161048,165563,
0.681447,um,Surface,32,1000161040,165564,
0.533022,um,Surface,32,1000161053,165565,
4.01186,um,Surface,32,1000161050,165566,
1.22693,um,Surface,32,1000161046,165567,
1.4571,um,Surface,32,1000161054,165568,
1.87641,um,Surface,32,1000162254,165569,
0.681484,um,Surface,32,1000161186,165570,
2.72756,um,Surface,32,1000161055,165571,
1.27374,um,Surface,32,1000161052,165572,
0.45046,um,Surface,32,1000161051,165573,
1.59632,um,Surface,32,1000161056,165574,
12.6724,um,Surface,32,1000161049,165575,
2.49229,um,Surface,32,1000161060,165576,
3.05857,um,Surface,32,1000161073,165577,
1.55384,um,Surface,32,1000161059,165578,
5.11332,um,Surface,32,1000161068,165579,
1.93747,um,Surface,32,1000161057,165580,
10.8954,um,Surface,32,1000161067,165581,
1.24343,um,Surface,32,1000161063,165582,
10.9391,um,Surface,32,1000162276,165583,
1.10845,um,Surface,32,1000161061,165584,
1.82254,um,Surface,32,1000161070,165585,
4.05834,um,Surface,32,1000161058,165586,
2.58003,um,Surface,32,1000161062,165587,
2.08894,um,Surface,32,1000163166,165588,
1.20897,um,Surface,32,1000163461,165589,
1.76228,um,Surface,32,1000161066,165590,
1.58837,um,Surface,32,1000161071,165591,
4.27926,um,Surface,32,1000161064,165592,
1.53096,um,Surface,32,1000161072,165593,
4.29105,um,Surface,32,1000161065,165594,
3.60926,um,Surface,32,1000161074,165595,
2.91773,um,Surface,32,1000161079,165596,
5.57658,um,Surface,32,1000161751,165597,
2.33936,um,Surface,32,1000161080,165598,
2.51591,um,Surface,32,1000161084,165599,
1.21138,um,Surface,32,1000161076,165600,
0.862745,um,Surface,32,1000161088,165601,
7.42371,um,Surface,32,1000161087,165602,
1.18597,um,Surface,32,1000161081,165603,
1.05177,um,Surface,32,1000161085,165604,
9.69468,um,Surface,32,1000161082,165605,
8.42606,um,Surface,32,1000161075,165606,
1.11992,um,Surface,32,1000161089,165607,
3.36643,um,Surface,32,1000161086,165608,
7.3223,um,Surface,32,1000161083,165609,
4.74778,um,Surface,32,1000162298,165610,
0.988068,um,Surface,32,1000161094,165611,
9.99193,um,Surface,32,1000161077,165612,
3.0052,um,Surface,32,1000161095,165613,
3.10778,um,Surface,32,1000161090,165614,
2.83595,um,Surface,32,1000161078,165615,
0.734095,um,Surface,32,1000161101,165616,
2.29618,um,Surface,32,1000161096,165617,
1.55451,um,Surface,32,1000161098,165618,
2.93053,um,Surface,32,1000161100,165619,
6.52459,um,Surface,32,1000161091,165620,
1.29208,um,Surface,32,1000161069,165621,
10.2165,um,Surface,32,1000161525,165622,
2.17549,um,Surface,32,1000161099,165623,
3.94471,um,Surface,32,1000161092,165624,
1.04432,um,Surface,32,1000161102,165625,
1.37248,um,Surface,32,1000161097,165626,
3.79255,um,Surface,32,1000161103,165627,
1.94542,um,Surface,32,1000161128,165628,
8.12201,um,Surface,32,1000161117,165629,
2.84015,um,Surface,32,1000161112,165630,
3.95987,um,Surface,32,1000162331,165631,
0.933312,um,Surface,32,1000161107,165632,
3.9823,um,Surface,32,1000161115,165633,
1.24039,um,Surface,32,1000161110,165634,
1.00045,um,Surface,32,1000161106,165635,
2.30224,um,Surface,32,1000161104,165636,
0.872586,um,Surface,32,1000161116,165637,
0.814949,um,Surface,32,1000161108,165638,
2.55709,um,Surface,32,1000161093,165639,
1.75976,um,Surface,32,1000161121,165640,
5.00988,um,Surface,32,1000161109,165641,
1.56237,um,Surface,32,1000161111,165642,
0.40433,um,Surface,32,1000161114,165643,
4.40982,um,Surface,32,1000161105,165644,
25.7115,um,Surface,32,1000161136,165645,
11.0457,um,Surface,32,1000161119,165646,
1.02307,um,Surface,32,1000161122,165647,
2.77557,um,Surface,32,1000161113,165648,
16.4839,um,Surface,32,1000161120,165649,
7.28043,um,Surface,32,1000161125,165650,
1.03089,um,Surface,32,1000161143,165651,
3.13202,um,Surface,32,1000161124,165652,
1.84525,um,Surface,32,1000161123,165653,
1.04711,um,Surface,32,1000161118,165654,
1.02489,um,Surface,32,1000161131,165655,
3.21221,um,Surface,32,1000161129,165656,
13.3876,um,Surface,32,1000161130,165657,
3.4697,um,Surface,32,1000161134,165658,
2.21367,um,Surface,32,1000161127,165659,
0.97753,um,Surface,32,1000161137,165660,
7.77294,um,Surface,32,1000161141,165661,
2.0633,um,Surface,32,1000161132,165662,
1.74527,um,Surface,32,1000161135,165663,
0.773206,um,Surface,32,1000164430,165664,
1.57404,um,Surface,32,1000161138,165665,
2.71857,um,Surface,32,1000161139,165666,
0.230984,um,Surface,32,1000161142,165667,
0.944509,um,Surface,32,1000164585,165668,
5.43033,um,Surface,32,1000161126,165669,
4.65527,um,Surface,32,1000161146,165670,
0.520007,um,Surface,32,1000161145,165671,
1.77048,um,Surface,32,1000161144,165672,
0.672084,um,Surface,32,1000161140,165673,
2.39411,um,Surface,32,1000164287,165674,
0.727625,um,Surface,32,1000161133,165675,
2.77264,um,Surface,32,1000163841,165676,
0.263837,um,Surface,32,1000162508,165677,
0.339474,um,Surface,32,1000161149,165678,
4.75974,um,Surface,32,1000161151,165679,
4.09635,um,Surface,32,1000161147,165680,
5.29321,um,Surface,32,1000161148,165681,
0.658538,um,Surface,32,1000161288,165682,
1.40431,um,Surface,32,1000161153,165683,
1.54967,um,Surface,32,1000161155,165684,
0.608564,um,Surface,32,1000161290,165685,
2.16372,um,Surface,32,1000161154,165686,
0.956635,um,Surface,32,1000161152,165687,
5.46319,um,Surface,32,1000162093,165688,
1.22462,um,Surface,32,1000161160,165689,
3.58916,um,Surface,32,1000161156,165690,
19.3391,um,Surface,32,1000161150,165691,
1.17184,um,Surface,32,1000161157,165692,
1.86472,um,Surface,32,1000161158,165693,
5.59267,um,Surface,32,1000161159,165694,
0,um,Surface,33,1000165695,165695,
2.06684,um,Surface,33,1000161032,165696,
4.70488,um,Surface,33,1000161030,165697,
0.650637,um,Surface,33,1000161031,165698,
2.15603,um,Surface,33,1000162116,165699,
0.819739,um,Surface,33,1000161033,165700,
2.51501,um,Surface,33,1000161301,165701,
0.686681,um,Surface,33,1000161029,165702,
0.385632,um,Surface,33,1000161034,165703,
2.27699,um,Surface,33,1000161035,165704,
4.33972,um,Surface,33,1000161038,165705,
2.52706,um,Surface,33,1000161037,165706,
12.5661,um,Surface,33,1000161036,165707,
5.33934,um,Surface,33,1000161039,165708,
2.82063,um,Surface,33,1000161028,165709,
2.16227,um,Surface,33,1000162253,165710,
6.3029,um,Surface,33,1000161041,165711,
4.13826,um,Surface,33,1000161047,165712,
0.136314,um,Surface,33,1000161026,165713,
8.22316,um,Surface,33,1000161027,165714,
1.33967,um,Surface,33,1000161048,165715,
2.23829,um,Surface,33,1000161040,165716,
0.404636,um,Surface,33,1000161044,165717,
1.77808,um,Surface,33,1000161042,165718,
1.7171,um,Surface,33,1000161043,165719,
1.20458,um,Surface,33,1000161046,165720,
1.48638,um,Surface,33,1000162254,165721,
4.0735,um,Surface,33,1000161045,165722,
1.83655,um,Surface,33,1000161056,165723,
4.77028,um,Surface,33,1000161049,165724,
8.79258,um,Surface,33,1000161050,165725,
5.89313,um,Surface,33,1000161054,165726,
1.7534,um,Surface,33,1000161186,165727,
1.971,um,Surface,33,1000161052,165728,
0.719243,um,Surface,33,1000161051,165729,
3.98917,um,Surface,33,1000161055,165730,
0.670126,um,Surface,33,1000161053,165731,
2.7403,um,Surface,33,1000161073,165732,
2.88803,um,Surface,33,1000161060,165733,
1.76585,um,Surface,33,1000161068,165734,
2.73078,um,Surface,33,1000161059,165735,
0.751972,um,Surface,33,1000161057,165736,
2.17904,um,Surface,33,1000162276,165737,
0.786308,um,Surface,33,1000161070,165738,
5.99625,um,Surface,33,1000161058,165739,
0.700845,um,Surface,33,1000161062,165740,
15.8884,um,Surface,33,1000161067,165741,
0.536304,um,Surface,33,1000161063,165742,
