
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.418156,,Surface,66,57079,
0.483831,,Surface,66,57080,
0.687797,,Surface,66,57081,
0.337853,,Surface,66,57082,
0.447793,,Surface,66,57083,
0.308788,,Surface,66,57084,
0.477468,,Surface,66,57085,
0.260575,,Surface,66,57086,
0.502559,,Surface,66,57087,
0.560577,,Surface,67,57088,
0.421232,,Surface,67,57089,
0.419352,,Surface,67,57090,
0.447908,,Surface,67,57091,
0.51369,,Surface,67,57092,
0.38882,,Surface,67,57093,
0.632064,,Surface,67,57094,
0.592861,,Surface,67,57095,
0.180429,,Surface,67,57096,
0.309358,,Surface,67,57097,
0.611152,,Surface,67,57098,
0.672356,,Surface,67,57099,
0.441947,,Surface,67,57100,
0.623327,,Surface,67,57101,
0.504911,,Surface,67,57102,
0.321173,,Surface,67,57103,
0.454418,,Surface,67,57104,
0.433439,,Surface,67,57105,
0.478923,,Surface,67,57106,
0.433586,,Surface,67,57107,
0.417362,,Surface,67,57108,
0.417041,,Surface,67,57109,
0.277548,,Surface,67,57110,
0.291681,,Surface,67,57111,
0.316236,,Surface,67,57112,
0.309061,,Surface,67,57113,
0.552228,,Surface,67,57114,
0.652233,,Surface,67,57115,
0.272908,,Surface,67,57116,
0.501091,,Surface,67,57117,
0.669744,,Surface,67,57118,
0.42202,,Surface,67,57119,
0.369677,,Surface,67,57120,
0.431132,,Surface,67,57121,
0.234912,,Surface,67,57122,
0.516336,,Surface,67,57123,
0.49734,,Surface,67,57124,
0.2579,,Surface,67,57125,
0.433113,,Surface,68,57126,
0.532236,,Surface,68,57127,
0.438882,,Surface,68,57128,
0.352952,,Surface,68,57129,
0.452253,,Surface,68,57130,
0.634458,,Surface,68,57131,
0.235844,,Surface,68,57132,
0.379063,,Surface,68,57133,
0.31586,,Surface,68,57134,
0.590771,,Surface,68,57135,
0.570702,,Surface,68,57136,
0.44794,,Surface,68,57137,
0.66845,,Surface,68,57138,
0.643221,,Surface,68,57139,
0.511933,,Surface,68,57140,
0.461595,,Surface,68,57141,
0.305511,,Surface,68,57142,
0.599097,,Surface,68,57143,
0.442666,,Surface,68,57144,
0.443344,,Surface,68,57145,
0.38965,,Surface,68,57146,
0.286907,,Surface,68,57147,
0.323589,,Surface,68,57148,
0.390576,,Surface,68,57149,
0.377961,,Surface,68,57150,
0.554694,,Surface,68,57151,
0.654603,,Surface,68,57152,
0.628166,,Surface,68,57153,
0.278215,,Surface,68,57154,
0.491092,,Surface,68,57155,
0.639682,,Surface,68,57156,
0.405774,,Surface,68,57157,
0.350008,,Surface,68,57158,
0.428639,,Surface,68,57159,
0.293683,,Surface,68,57160,
0.495448,,Surface,68,57161,
0.57255,,Surface,68,57162,
0.485727,,Surface,68,57163,
0.463163,,Surface,68,57164,
0.535593,,Surface,69,57165,
0.481969,,Surface,69,57166,
0.456581,,Surface,69,57167,
0.312573,,Surface,69,57168,
0.391534,,Surface,69,57169,
0.415108,,Surface,69,57170,
0.673376,,Surface,69,57171,
0.229212,,Surface,69,57172,
0.383205,,Surface,69,57173,
0.56517,,Surface,69,57174,
0.318143,,Surface,69,57175,
0.458419,,Surface,69,57176,
0.694679,,Surface,69,57177,
0.565305,,Surface,69,57178,
0.296919,,Surface,69,57179,
0.457552,,Surface,69,57180,
0.464345,,Surface,69,57181,
0.385567,,Surface,69,57182,
0.4295,,Surface,69,57183,
0.431964,,Surface,69,57184,
0.245174,,Surface,69,57185,
0.377883,,Surface,69,57186,
0.374277,,Surface,69,57187,
0.278187,,Surface,69,57188,
0.353541,,Surface,69,57189,
0.629218,,Surface,69,57190,
0.533953,,Surface,69,57191,
0.408077,,Surface,69,57192,
0.653616,,Surface,69,57193,
0.286994,,Surface,69,57194,
0.394269,,Surface,69,57195,
0.490367,,Surface,69,57196,
0.292402,,Surface,69,57197,
0.412947,,Surface,69,57198,
0.320852,,Surface,69,57199,
0.443128,,Surface,69,57200,
0.498409,,Surface,69,57201,
0.488898,,Surface,69,57202,
0.591772,,Surface,69,57203,
0.548396,,Surface,70,57204,
0.437145,,Surface,70,57205,
0.449783,,Surface,70,57206,
0.390328,,Surface,70,57207,
0.430707,,Surface,70,57208,
0.350954,,Surface,70,57209,
0.633398,,Surface,70,57210,
0.575558,,Surface,70,57211,
0.232933,,Surface,70,57212,
0.314221,,Surface,70,57213,
0.44106,,Surface,70,57214,
0.687677,,Surface,70,57215,
0.647545,,Surface,70,57216,
0.514623,,Surface,70,57217,
0.247167,,Surface,70,57218,
0.474155,,Surface,70,57219,
0.636548,,Surface,70,57220,
0.481386,,Surface,70,57221,
0.439011,,Surface,70,57222,
0.350795,,Surface,70,57223,
0.271436,,Surface,70,57224,
0.422518,,Surface,70,57225,
0.315349,,Surface,70,57226,
0.424933,,Surface,70,57227,
0.529385,,Surface,70,57228,
0.341925,,Surface,70,57229,
0.636447,,Surface,70,57230,
0.494965,,Surface,70,57231,
0.277614,,Surface,70,57232,
0.392504,,Surface,70,57233,
0.619887,,Surface,70,57234,
0.34816,,Surface,70,57235,
0.434336,,Surface,70,57236,
0.260232,,Surface,70,57237,
0.473964,,Surface,70,57238,
0.50389,,Surface,70,57239,
0.510277,,Surface,70,57240,
0.578903,,Surface,70,57241,
0.42928,,Surface,71,57242,
0.551441,,Surface,71,57243,
0.411871,,Surface,71,57244,
0.478849,,Surface,71,57245,
0.456026,,Surface,71,57246,
0.674639,,Surface,71,57247,
0.35685,,Surface,71,57248,
0.258847,,Surface,71,57249,
0.593099,,Surface,71,57250,
0.297306,,Surface,71,57251,
0.426811,,Surface,71,57252,
0.676483,,Surface,71,57253,
0.688521,,Surface,71,57254,
0.549954,,Surface,71,57255,
0.227932,,Surface,71,57256,
0.468103,,Surface,71,57257,
0.49512,,Surface,71,57258,
0.534459,,Surface,71,57259,
0.453897,,Surface,71,57260,
0.438277,,Surface,71,57261,
0.309912,,Surface,71,57262,
0.25879,,Surface,71,57263,
0.435029,,Surface,71,57264,
0.359957,,Surface,71,57265,
0.544946,,Surface,71,57266,
0.321734,,Surface,71,57267,
0.639181,,Surface,71,57268,
0.272106,,Surface,71,57269,
0.456042,,Surface,71,57270,
0.611505,,Surface,71,57271,
0.507239,,Surface,71,57272,
0.29809,,Surface,71,57273,
0.395263,,Surface,71,57274,
0.293076,,Surface,71,57275,
0.498678,,Surface,71,57276,
0.504988,,Surface,71,57277,
0.272388,,Surface,71,57278,
0.451492,,Surface,72,57279,
0.511853,,Surface,72,57280,
0.429993,,Surface,72,57281,
0.446088,,Surface,72,57282,
0.430611,,Surface,72,57283,
0.640596,,Surface,72,57284,
0.583495,,Surface,72,57285,
0.209284,,Surface,72,57286,
0.357005,,Surface,72,57287,
0.297253,,Surface,72,57288,
0.395422,,Surface,72,57289,
0.677064,,Surface,72,57290,
0.662887,,Surface,72,57291,
0.533474,,Surface,72,57292,
0.287897,,Surface,72,57293,
0.466963,,Surface,72,57294,
0.655332,,Surface,72,57295,
0.507468,,Surface,72,57296,
0.460033,,Surface,72,57297,
0.253789,,Surface,72,57298,
0.384631,,Surface,72,57299,
0.457647,,Surface,72,57300,
0.308815,,Surface,72,57301,
0.321728,,Surface,72,57302,
0.41423,,Surface,72,57303,
0.625375,,Surface,72,57304,
0.537945,,Surface,72,57305,
0.274644,,Surface,72,57306,
0.602475,,Surface,72,57307,
0.5271,,Surface,72,57308,
0.473365,,Surface,72,57309,
0.21916,,Surface,72,57310,
0.376912,,Surface,72,57311,
0.45924,,Surface,72,57312,
0.237969,,Surface,72,57313,
0.49746,,Surface,72,57314,
0.265177,,Surface,72,57315,
0.458514,,Surface,73,57316,
0.545168,,Surface,73,57317,
0.446118,,Surface,73,57318,
0.481658,,Surface,73,57319,
0.427665,,Surface,73,57320,
0.634677,,Surface,73,57321,
0.244276,,Surface,73,57322,
0.365797,,Surface,73,57323,
0.563546,,Surface,73,57324,
0.28365,,Surface,73,57325,
0.437324,,Surface,73,57326,
0.703271,,Surface,73,57327,
0.662207,,Surface,73,57328,
0.50931,,Surface,73,57329,
0.247587,,Surface,73,57330,
0.482267,,Surface,73,57331,
0.425293,,Surface,73,57332,
0.477654,,Surface,73,57333,
0.434615,,Surface,73,57334,
0.360974,,Surface,73,57335,
0.309031,,Surface,73,57336,
0.263032,,Surface,73,57337,
0.490882,,Surface,73,57338,
0.323703,,Surface,73,57339,
0.325783,,Surface,73,57340,
0.503368,,Surface,73,57341,
0.580295,,Surface,73,57342,
0.277081,,Surface,73,57343,
0.507624,,Surface,73,57344,
0.589223,,Surface,73,57345,
0.497613,,Surface,73,57346,
0.37212,,Surface,73,57347,
0.401919,,Surface,73,57348,
0.272073,,Surface,73,57349,
0.406666,,Surface,73,57350,
0.512546,,Surface,73,57351,
0.267968,,Surface,73,57352,
0.436397,,Surface,74,57353,
0.504648,,Surface,74,57354,
0.451857,,Surface,74,57355,
0.505297,,Surface,74,57356,
0.442106,,Surface,74,57357,
0.347964,,Surface,74,57358,
0.615072,,Surface,74,57359,
0.559816,,Surface,74,57360,
0.296374,,Surface,74,57361,
0.275172,,Surface,74,57362,
0.714922,,Surface,74,57363,
0.438965,,Surface,74,57364,
0.713206,,Surface,74,57365,
0.530266,,Surface,74,57366,
0.478624,,Surface,74,57367,
0.231985,,Surface,74,57368,
0.472873,,Surface,74,57369,
0.468055,,Surface,74,57370,
0.532926,,Surface,74,57371,
0.263823,,Surface,74,57372,
0.361867,,Surface,74,57373,
0.484257,,Surface,74,57374,
0.313758,,Surface,74,57375,
0.320213,,Surface,74,57376,
0.58951,,Surface,74,57377,
0.525209,,Surface,74,57378,
0.261978,,Surface,74,57379,
0.281399,,Surface,74,57380,
0.460546,,Surface,74,57381,
0.514755,,Surface,74,57382,
0.578714,,Surface,74,57383,
0.26786,,Surface,74,57384,
0.427376,,Surface,74,57385,
0.454563,,Surface,74,57386,
0.254294,,Surface,74,57387,
0.512373,,Surface,74,57388,
0.275562,,Surface,74,57389,
0.536776,,Surface,75,57390,
0.444485,,Surface,75,57391,
0.521341,,Surface,75,57392,
0.427115,,Surface,75,57393,
0.4469,,Surface,75,57394,
0.608731,,Surface,75,57395,
0.358352,,Surface,75,57396,
0.587607,,Surface,75,57397,
0.282318,,Surface,75,57398,
0.440053,,Surface,75,57399,
0.307648,,Surface,75,57400,
0.691518,,Surface,75,57401,
0.764894,,Surface,75,57402,
0.550908,,Surface,75,57403,
0.487397,,Surface,75,57404,
0.254657,,Surface,75,57405,
0.377599,,Surface,75,57406,
0.490097,,Surface,75,57407,
0.48297,,Surface,75,57408,
0.299691,,Surface,75,57409,
0.398729,,Surface,75,57410,
0.329506,,Surface,75,57411,
0.504005,,Surface,75,57412,
0.307881,,Surface,75,57413,
0.520437,,Surface,75,57414,
0.587992,,Surface,75,57415,
0.276118,,Surface,75,57416,
0.284517,,Surface,75,57417,
0.560218,,Surface,75,57418,
0.512209,,Surface,75,57419,
0.442795,,Surface,75,57420,
0.248765,,Surface,75,57421,
0.402648,,Surface,75,57422,
0.284902,,Surface,75,57423,
0.444365,,Surface,75,57424,
0.521517,,Surface,75,57425,
0.280338,,Surface,75,57426,
0.529762,,Surface,76,57427,
0.43082,,Surface,76,57428,
0.449496,,Surface,76,57429,
0.448582,,Surface,76,57430,
0.446211,,Surface,76,57431,
0.596504,,Surface,76,57432,
0.579346,,Surface,76,57433,
0.263371,,Surface,76,57434,
0.345234,,Surface,76,57435,
0.289816,,Surface,76,57436,
0.449761,,Surface,76,57437,
0.697068,,Surface,76,57438,
0.689434,,Surface,76,57439,
0.280127,,Surface,76,57440,
0.54134,,Surface,76,57441,
0.465739,,Surface,76,57442,
0.516263,,Surface,76,57443,
0.485548,,Surface,76,57444,
0.469982,,Surface,76,57445,
0.39294,,Surface,76,57446,
0.346401,,Surface,76,57447,
0.270932,,Surface,76,57448,
0.458611,,Surface,76,57449,
0.507926,,Surface,76,57450,
0.322385,,Surface,76,57451,
0.594114,,Surface,76,57452,
0.339247,,Surface,76,57453,
0.293131,,Surface,76,57454,
0.516296,,Surface,76,57455,
0.456618,,Surface,76,57456,
0.575947,,Surface,76,57457,
0.282294,,Surface,76,57458,
0.414636,,Surface,76,57459,
0.271537,,Surface,76,57460,
0.466993,,Surface,76,57461,
0.570803,,Surface,76,57462,
0.507376,,Surface,76,57463,
0.406446,,Surface,76,57464,
0.52725,,Surface,77,57465,
0.402393,,Surface,77,57466,
0.457441,,Surface,77,57467,
0.37344,,Surface,77,57468,
0.439476,,Surface,77,57469,
0.361947,,Surface,77,57470,
0.570011,,Surface,77,57471,
0.321255,,Surface,77,57472,
0.298543,,Surface,77,57473,
0.612071,,Surface,77,57474,
0.471559,,Surface,77,57475,
0.712607,,Surface,77,57476,
0.541021,,Surface,77,57477,
0.546757,,Surface,77,57478,
0.263862,,Surface,77,57479,
0.488542,,Surface,77,57480,
0.552599,,Surface,77,57481,
0.516525,,Surface,77,57482,
0.469635,,Surface,77,57483,
0.381113,,Surface,77,57484,
0.355522,,Surface,77,57485,
0.294659,,Surface,77,57486,
0.462618,,Surface,77,57487,
0.484977,,Surface,77,57488,
0.332864,,Surface,77,57489,
0.370658,,Surface,77,57490,
0.578144,,Surface,77,57491,
0.286954,,Surface,77,57492,
0.419328,,Surface,77,57493,
0.49542,,Surface,77,57494,
0.558953,,Surface,77,57495,
0.340073,,Surface,77,57496,
0.402774,,Surface,77,57497,
0.273344,,Surface,77,57498,
0.460182,,Surface,77,57499,
0.44217,,Surface,77,57500,
0.585306,,Surface,77,57501,
0.494514,,Surface,77,57502,
0.412575,,Surface,78,57503,
0.502651,,Surface,78,57504,
0.449969,,Surface,78,57505,
0.437982,,Surface,78,57506,
0.448095,,Surface,78,57507,
0.367601,,Surface,78,57508,
0.584603,,Surface,78,57509,
0.580911,,Surface,78,57510,
0.305768,,Surface,78,57511,
0.294874,,Surface,78,57512,
0.472217,,Surface,78,57513,
0.703153,,Surface,78,57514,
0.606358,,Surface,78,57515,
0.501675,,Surface,78,57516,
0.591025,,Surface,78,57517,
0.260747,,Surface,78,57518,
0.646958,,Surface,78,57519,
0.504653,,Surface,78,57520,
0.447077,,Surface,78,57521,
0.411933,,Surface,78,57522,
0.502488,,Surface,78,57523,
0.3636,,Surface,78,57524,
0.264709,,Surface,78,57525,
0.226305,,Surface,78,57526,
0.484446,,Surface,78,57527,
0.313818,,Surface,78,57528,
0.590908,,Surface,78,57529,
0.51424,,Surface,78,57530,
0.301645,,Surface,78,57531,
0.467055,,Surface,78,57532,
0.570478,,Surface,78,57533,
0.3268,,Surface,78,57534,
0.42058,,Surface,78,57535,
0.240154,,Surface,78,57536,
0.444393,,Surface,78,57537,
0.495427,,Surface,78,57538,
0.286139,,Surface,78,57539,
0.460445,,Surface,79,57540,
0.493068,,Surface,79,57541,
0.414244,,Surface,79,57542,
0.446405,,Surface,79,57543,
0.518956,,Surface,79,57544,
0.194651,,Surface,79,57545,
0.368494,,Surface,79,57546,
0.553474,,Surface,79,57547,
0.462204,,Surface,79,57548,
0.310944,,Surface,79,57549,
0.586503,,Surface,79,57550,
0.424381,,Surface,79,57551,
0.4652,,Surface,79,57552,
0.705686,,Surface,79,57553,
0.740222,,Surface,79,57554,
0.607537,,Surface,79,57555,
0.48268,,Surface,79,57556,
0.199065,,Surface,79,57557,
0.611793,,Surface,79,57558,
0.528044,,Surface,79,57559,
0.523255,,Surface,79,57560,
0.396049,,Surface,79,57561,
0.500171,,Surface,79,57562,
0.372714,,Surface,79,57563,
0.28987,,Surface,79,57564,
0.316586,,Surface,79,57565,
0.489436,,Surface,79,57566,
0.345879,,Surface,79,57567,
0.601534,,Surface,79,57568,
0.299117,,Surface,79,57569,
0.449127,,Surface,79,57570,
0.47945,,Surface,79,57571,
0.54675,,Surface,79,57572,
0.366339,,Surface,79,57573,
0.407233,,Surface,79,57574,
0.306303,,Surface,79,57575,
0.42091,,Surface,79,57576,
0.483419,,Surface,79,57577,
0.292263,,Surface,79,57578,
0.533445,,Surface,80,57579,
0.379105,,Surface,80,57580,
0.470465,,Surface,80,57581,
0.467885,,Surface,80,57582,
0.44953,,Surface,80,57583,
0.554668,,Surface,80,57584,
0.268502,,Surface,80,57585,
0.382413,,Surface,80,57586,
0.321031,,Surface,80,57587,
0.604917,,Surface,80,57588,
0.720392,,Surface,80,57589,
0.458264,,Surface,80,57590,
0.731547,,Surface,80,57591,
0.610799,,Surface,80,57592,
0.460841,,Surface,80,57593,
0.218379,,Surface,80,57594,
0.495095,,Surface,80,57595,
0.441564,,Surface,80,57596,
0.523879,,Surface,80,57597,
0.381905,,Surface,80,57598,
0.331831,,Surface,80,57599,
0.39354,,Surface,80,57600,
0.499008,,Surface,80,57601,
0.519339,,Surface,80,57602,
0.304099,,Surface,80,57603,
0.379479,,Surface,80,57604,
0.628844,,Surface,80,57605,
0.319178,,Surface,80,57606,
0.555535,,Surface,80,57607,
0.455534,,Surface,80,57608,
0.454953,,Surface,80,57609,
0.302458,,Surface,80,57610,
0.411131,,Surface,80,57611,
0.495545,,Surface,80,57612,
0.325354,,Surface,80,57613,
0.490984,,Surface,80,57614,
0.315039,,Surface,80,57615,
0.528739,,Surface,81,57616,
0.460548,,Surface,81,57617,
0.569558,,Surface,81,57618,
0.349808,,Surface,81,57619,
0.418943,,Surface,81,57620,
0.336178,,Surface,81,57621,
0.601063,,Surface,81,57622,
0.228779,,Surface,81,57623,
0.362719,,Surface,81,57624,
0.320334,,Surface,81,57625,
0.573192,,Surface,81,57626,
0.695482,,Surface,81,57627,
0.455451,,Surface,81,57628,
0.792804,,Surface,81,57629,
0.241179,,Surface,81,57630,
0.45523,,Surface,81,57631,
0.6584,,Surface,81,57632,
0.616969,,Surface,81,57633,
0.498674,,Surface,81,57634,
0.542961,,Surface,81,57635,
0.407258,,Surface,81,57636,
0.283797,,Surface,81,57637,
0.410286,,Surface,81,57638,
0.501306,,Surface,81,57639,
0.504054,,Surface,81,57640,
0.303734,,Surface,81,57641,
0.639673,,Surface,81,57642,
0.40505,,Surface,81,57643,
0.315068,,Surface,81,57644,
0.487424,,Surface,81,57645,
0.471427,,Surface,81,57646,
0.544479,,Surface,81,57647,
0.266708,,Surface,81,57648,
0.446337,,Surface,81,57649,
0.327873,,Surface,81,57650,
0.565968,,Surface,81,57651,
0.469078,,Surface,81,57652,
0.428501,,Surface,81,57653,
0.564847,,Surface,81,57654,
0.555393,,Surface,82,57655,
0.352585,,Surface,82,57656,
0.440839,,Surface,82,57657,
0.396448,,Surface,82,57658,
0.456441,,Surface,82,57659,
0.315389,,Surface,82,57660,
0.378282,,Surface,82,57661,
0.579651,,Surface,82,57662,
0.286654,,Surface,82,57663,
0.304135,,Surface,82,57664,
0.58117,,Surface,82,57665,
0.462056,,Surface,82,57666,
0.691249,,Surface,82,57667,
0.761148,,Surface,82,57668,
0.620958,,Surface,82,57669,
0.470865,,Surface,82,57670,
0.467475,,Surface,82,57671,
0.458127,,Surface,82,57672,
0.506064,,Surface,82,57673,
0.263067,,Surface,82,57674,
0.385552,,Surface,82,57675,
0.479368,,Surface,82,57676,
0.382671,,Surface,82,57677,
0.194206,,Surface,82,57678,
0.310515,,Surface,82,57679,
0.517132,,Surface,82,57680,
0.673355,,Surface,82,57681,
0.312023,,Surface,82,57682,
0.563837,,Surface,82,57683,
0.508946,,Surface,82,57684,
0.497406,,Surface,82,57685,
0.298119,,Surface,82,57686,
0.456407,,Surface,82,57687,
0.326194,,Surface,82,57688,
0.571171,,Surface,82,57689,
0.46696,,Surface,82,57690,
0.291074,,Surface,82,57691,
0.57778,,Surface,83,57692,
0.337579,,Surface,83,57693,
0.454482,,Surface,83,57694,
0.409625,,Surface,83,57695,
0.293981,,Surface,83,57696,
0.478438,,Surface,83,57697,
0.362533,,Surface,83,57698,
0.406165,,Surface,83,57699,
0.582826,,Surface,83,57700,
0.561345,,Surface,83,57701,
0.2762,,Surface,83,57702,
0.309387,,Surface,83,57703,
0.45908,,Surface,83,57704,
0.68938,,Surface,83,57705,
0.730718,,Surface,83,57706,
0.475133,,Surface,83,57707,
0.580822,,Surface,83,57708,
0.68357,,Surface,83,57709,
0.492772,,Surface,83,57710,
0.463035,,Surface,83,57711,
0.274111,,Surface,83,57712,
0.36168,,Surface,83,57713,
0.482717,,Surface,83,57714,
0.378252,,Surface,83,57715,
0.479853,,Surface,83,57716,
0.316841,,Surface,83,57717,
0.508663,,Surface,83,57718,
0.648655,,Surface,83,57719,
0.313546,,Surface,83,57720,
0.525747,,Surface,83,57721,
0.497844,,Surface,83,57722,
0.549227,,Surface,83,57723,
0.317731,,Surface,83,57724,
0.437128,,Surface,83,57725,
0.261216,,Surface,83,57726,
0.592693,,Surface,83,57727,
0.47779,,Surface,83,57728,
0.298546,,Surface,83,57729,
0.437885,,Surface,84,57730,
0.593239,,Surface,84,57731,
0.360722,,Surface,84,57732,
0.438453,,Surface,84,57733,
0.42202,,Surface,84,57734,
0.3771,,Surface,84,57735,
0.416333,,Surface,84,57736,
0.595524,,Surface,84,57737,
0.577855,,Surface,84,57738,
0.306991,,Surface,84,57739,
0.292202,,Surface,84,57740,
0.448741,,Surface,84,57741,
0.693811,,Surface,84,57742,
0.761564,,Surface,84,57743,
0.546133,,Surface,84,57744,
0.504121,,Surface,84,57745,
0.625265,,Surface,84,57746,
0.486177,,Surface,84,57747,
0.509099,,Surface,84,57748,
0.513271,,Surface,84,57749,
0.230887,,Surface,84,57750,
0.500588,,Surface,84,57751,
0.392406,,Surface,84,57752,
0.725401,,Surface,84,57753,
0.290236,,Surface,84,57754,
0.70687,,Surface,84,57755,
0.529531,,Surface,84,57756,
0.321442,,Surface,84,57757,
0.534969,,Surface,84,57758,
0.459534,,Surface,84,57759,
0.511823,,Surface,84,57760,
0.351302,,Surface,84,57761,
0.401615,,Surface,84,57762,
0.590615,,Surface,84,57763,
0.375102,,Surface,84,57764,
0.510949,,Surface,84,57765,
0.295874,,Surface,84,57766,
0.510111,,Surface,85,57767,
0.442426,,Surface,85,57768,
0.566107,,Surface,85,57769,
0.370137,,Surface,85,57770,
0.464108,,Surface,85,57771,
0.405746,,Surface,85,57772,
0.607431,,Surface,85,57773,
0.30329,,Surface,85,57774,
0.556819,,Surface,85,57775,
0.29907,,Surface,85,57776,
0.497074,,Surface,85,57777,
0.674776,,Surface,85,57778,
0.718694,,Surface,85,57779,
0.492664,,Surface,85,57780,
0.499298,,Surface,85,57781,
0.226918,,Surface,85,57782,
0.52283,,Surface,85,57783,
0.528594,,Surface,85,57784,
0.442519,,Surface,85,57785,
0.290021,,Surface,85,57786,
0.438519,,Surface,85,57787,
0.357769,,Surface,85,57788,
0.4813,,Surface,85,57789,
0.300013,,Surface,85,57790,
0.39091,,Surface,85,57791,
0.528084,,Surface,85,57792,
0.672421,,Surface,85,57793,
0.322295,,Surface,85,57794,
0.473504,,Surface,85,57795,
0.53662,,Surface,85,57796,
0.549905,,Surface,85,57797,
0.292715,,Surface,85,57798,
0.427008,,Surface,85,57799,
0.36223,,Surface,85,57800,
0.564288,,Surface,85,57801,
0.492998,,Surface,85,57802,
0.296348,,Surface,85,57803,
0.586248,,Surface,86,57804,
0.408152,,Surface,86,57805,
0.466767,,Surface,86,57806,
0.44523,,Surface,86,57807,
0.477776,,Surface,86,57808,
0.390163,,Surface,86,57809,
0.597835,,Surface,86,57810,
0.53765,,Surface,86,57811,
0.362936,,Surface,86,57812,
0.31428,,Surface,86,57813,
0.488436,,Surface,86,57814,
0.6619,,Surface,86,57815,
0.813571,,Surface,86,57816,
0.473844,,Surface,86,57817,
0.486044,,Surface,86,57818,
0.61166,,Surface,86,57819,
0.517603,,Surface,86,57820,
0.499335,,Surface,86,57821,
0.27277,,Surface,86,57822,
0.370523,,Surface,86,57823,
0.447117,,Surface,86,57824,
0.514969,,Surface,86,57825,
0.301862,,Surface,86,57826,
0.519588,,Surface,86,57827,
0.276552,,Surface,86,57828,
0.661068,,Surface,86,57829,
0.697617,,Surface,86,57830,
0.318323,,Surface,86,57831,
0.459939,,Surface,86,57832,
0.525375,,Surface,86,57833,
0.562263,,Surface,86,57834,
0.283972,,Surface,86,57835,
0.429869,,Surface,86,57836,
0.369646,,Surface,86,57837,
0.494879,,Surface,86,57838,
0.480084,,Surface,86,57839,
0.296444,,Surface,86,57840,
0.451449,,Surface,87,57841,
0.566629,,Surface,87,57842,
0.457825,,Surface,87,57843,
0.455339,,Surface,87,57844,
0.466889,,Surface,87,57845,
0.585289,,Surface,87,57846,
0.393335,,Surface,87,57847,
0.535693,,Surface,87,57848,
0.431446,,Surface,87,57849,
0.322249,,Surface,87,57850,
0.454048,,Surface,87,57851,
0.677098,,Surface,87,57852,
0.726416,,Surface,87,57853,
0.464963,,Surface,87,57854,
0.560402,,Surface,87,57855,
0.498119,,Surface,87,57856,
0.450655,,Surface,87,57857,
0.521761,,Surface,87,57858,
0.263998,,Surface,87,57859,
0.417532,,Surface,87,57860,
0.483918,,Surface,87,57861,
0.360736,,Surface,87,57862,
0.528571,,Surface,87,57863,
0.280656,,Surface,87,57864,
0.443964,,Surface,87,57865,
0.63112,,Surface,87,57866,
0.302869,,Surface,87,57867,
0.531555,,Surface,87,57868,
0.441685,,Surface,87,57869,
0.590118,,Surface,87,57870,
0.314627,,Surface,87,57871,
0.440675,,Surface,87,57872,
0.495917,,Surface,87,57873,
0.338167,,Surface,87,57874,
0.462817,,Surface,87,57875,
0.289782,,Surface,87,57876,
0.571608,,Surface,88,57877,
0.603756,,Surface,88,57878,
0.436724,,Surface,88,57879,
0.459316,,Surface,88,57880,
0.484545,,Surface,88,57881,
0.402099,,Surface,88,57882,
0.42716,,Surface,88,57883,
0.583871,,Surface,88,57884,
0.523643,,Surface,88,57885,
0.371951,,Surface,88,57886,
0.368702,,Surface,88,57887,
0.499632,,Surface,88,57888,
0.694149,,Surface,88,57889,
0.690338,,Surface,88,57890,
0.517006,,Surface,88,57891,
0.540064,,Surface,88,57892,
0.51617,,Surface,88,57893,
0.491103,,Surface,88,57894,
0.267475,,Surface,88,57895,
0.514022,,Surface,88,57896,
0.520712,,Surface,88,57897,
0.47873,,Surface,88,57898,
0.393709,,Surface,88,57899,
0.292951,,Surface,88,57900,
0.313445,,Surface,88,57901,
0.617882,,Surface,88,57902,
0.481898,,Surface,88,57903,
0.413774,,Surface,88,57904,
0.321127,,Surface,88,57905,
0.580302,,Surface,88,57906,
0.506008,,Surface,88,57907,
0.291747,,Surface,88,57908,
0.457739,,Surface,88,57909,
0.295618,,Surface,88,57910,
0.482251,,Surface,88,57911,
0.456206,,Surface,88,57912,
0.597462,,Surface,88,57913,
0.496599,,Surface,88,57914,
0.388549,,Surface,89,57915,
0.542783,,Surface,89,57916,
0.462962,,Surface,89,57917,
0.550131,,Surface,89,57918,
0.476599,,Surface,89,57919,
0.414265,,Surface,89,57920,
0.423317,,Surface,89,57921,
0.404269,,Surface,89,57922,
0.563665,,Surface,89,57923,
0.54706,,Surface,89,57924,
0.440022,,Surface,89,57925,
0.304643,,Surface,89,57926,
0.705124,,Surface,89,57927,
0.758596,,Surface,89,57928,
0.432733,,Surface,89,57929,
0.592288,,Surface,89,57930,
0.507107,,Surface,89,57931,
0.511311,,Surface,89,57932,
0.477348,,Surface,89,57933,
0.2968,,Surface,89,57934,
0.403716,,Surface,89,57935,
0.517426,,Surface,89,57936,
0.392848,,Surface,89,57937,
0.302504,,Surface,89,57938,
0.506567,,Surface,89,57939,
0.315897,,Surface,89,57940,
0.645937,,Surface,89,57941,
0.300221,,Surface,89,57942,
0.551055,,Surface,89,57943,
0.433111,,Surface,89,57944,
0.544591,,Surface,89,57945,
0.252982,,Surface,89,57946,
0.46408,,Surface,89,57947,
0.285901,,Surface,89,57948,
0.502207,,Surface,89,57949,
0.658177,,Surface,89,57950,
