
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,TrackID,ID,
7.17824,8.24177,8.61961,um,Surface,BoundingBoxOO Length,340,1000267188,269583,
9.30226,8.75223,9.98485,um,Surface,BoundingBoxOO Length,340,1000268868,269584,
5.68092,7.18768,8.527,um,Surface,BoundingBoxOO Length,340,1000224534,269585,
5.28146,7.8987,8.95268,um,Surface,BoundingBoxOO Length,340,1000224535,269586,
8.4623,9.93901,12.6407,um,Surface,BoundingBoxOO Length,340,1000261378,269587,
5.34026,6.5732,5.87578,um,Surface,BoundingBoxOO Length,340,1000224546,269588,
8.25599,9.01318,10.1261,um,Surface,BoundingBoxOO Length,340,1000252809,269589,
8.99592,7.52103,10.5951,um,Surface,BoundingBoxOO Length,340,1000252058,269590,
7.28273,8.51911,9.62319,um,Surface,BoundingBoxOO Length,340,1000224560,269591,
8.89126,10.4389,13.4097,um,Surface,BoundingBoxOO Length,340,1000263155,269592,
2.5097,6.05381,8.50719,um,Surface,BoundingBoxOO Length,340,1000269593,269593,
3.40685,7.0681,8.21072,um,Surface,BoundingBoxOO Length,340,1000255599,269594,
5.53163,5.84844,10.4081,um,Surface,BoundingBoxOO Length,340,1000269595,269595,
6.83767,5.84263,7.68829,um,Surface,BoundingBoxOO Length,340,1000262231,269596,
5.50866,8.27971,9.24691,um,Surface,BoundingBoxOO Length,340,1000269364,269597,
3.52147,5.08538,9.47762,um,Surface,BoundingBoxOO Length,340,1000224940,269598,
4.75384,6.1162,9.40325,um,Surface,BoundingBoxOO Length,340,1000268946,269599,
8.55961,9.02043,11.1376,um,Surface,BoundingBoxOO Length,340,1000248436,269600,
11.2763,15.4072,23.2883,um,Surface,BoundingBoxOO Length,340,1000224568,269601,
5.75495,7.62579,9.90774,um,Surface,BoundingBoxOO Length,340,1000250231,269602,
7.25351,7.40224,8.57933,um,Surface,BoundingBoxOO Length,341,1000266437,269603,
5.11813,5.71483,8.64047,um,Surface,BoundingBoxOO Length,341,1000228485,269604,
3.41335,5.9126,7.68846,um,Surface,BoundingBoxOO Length,341,1000268022,269605,
3.13513,4.00206,7.08306,um,Surface,BoundingBoxOO Length,341,1000258922,269606,
4.16732,5.00119,5.79768,um,Surface,BoundingBoxOO Length,341,1000262358,269607,
5.08729,6.20701,8.38369,um,Surface,BoundingBoxOO Length,341,1000224463,269608,
5.53313,8.30387,9.81319,um,Surface,BoundingBoxOO Length,341,1000269435,269609,
6.97708,8.08692,10.408,um,Surface,BoundingBoxOO Length,341,1000260645,269610,
3.89376,5.35461,7.78937,um,Surface,BoundingBoxOO Length,341,1000224473,269611,
6.24871,7.22498,9.84807,um,Surface,BoundingBoxOO Length,341,1000241014,269612,
10.0246,9.86113,11.2056,um,Surface,BoundingBoxOO Length,341,1000268226,269613,
4.8296,7.72035,7.39825,um,Surface,BoundingBoxOO Length,341,1000224474,269614,
8.67268,10.3415,11.7458,um,Surface,BoundingBoxOO Length,341,1000243967,269615,
4.79859,4.85764,6.975,um,Surface,BoundingBoxOO Length,341,1000265682,269616,
5.52911,7.73943,11.2107,um,Surface,BoundingBoxOO Length,341,1000257942,269617,
8.55443,9.39667,14.0423,um,Surface,BoundingBoxOO Length,341,1000267379,269618,
3.96493,8.0182,11.741,um,Surface,BoundingBoxOO Length,341,1000264618,269619,
11.6511,11.7515,12.6952,um,Surface,BoundingBoxOO Length,341,1000266920,269620,
8.11271,8.17818,8.5693,um,Surface,BoundingBoxOO Length,341,1000234024,269621,
5.74297,8.95882,9.57978,um,Surface,BoundingBoxOO Length,341,1000264627,269622,
3.89444,6.39066,13.158,um,Surface,BoundingBoxOO Length,341,1000266765,269623,
5.29847,6.40079,9.91017,um,Surface,BoundingBoxOO Length,341,1000227400,269624,
2.63613,4.74411,7.95326,um,Surface,BoundingBoxOO Length,341,1000266761,269625,
8.60252,11.2022,16.2087,um,Surface,BoundingBoxOO Length,341,1000253792,269626,
8.87698,10.8222,18.1287,um,Surface,BoundingBoxOO Length,341,1000266698,269627,
7.90697,8.09494,9.21686,um,Surface,BoundingBoxOO Length,341,1000224505,269628,
6.09052,7.1033,8.84694,um,Surface,BoundingBoxOO Length,341,1000226515,269629,
6.01934,9.64755,12.1113,um,Surface,BoundingBoxOO Length,341,1000263392,269630,
8.71992,9.40484,9.64174,um,Surface,BoundingBoxOO Length,341,1000226074,269631,
6.3808,7.53124,10.6367,um,Surface,BoundingBoxOO Length,341,1000228532,269632,
4.64901,6.47955,9.21583,um,Surface,BoundingBoxOO Length,341,1000251530,269633,
5.52028,5.89261,9.0385,um,Surface,BoundingBoxOO Length,341,1000269220,269634,
7.60248,8.69951,8.23101,um,Surface,BoundingBoxOO Length,341,1000224507,269635,
5.69436,6.70812,8.88921,um,Surface,BoundingBoxOO Length,341,1000264276,269636,
11.8293,12.6402,15.5683,um,Surface,BoundingBoxOO Length,341,1000268792,269637,
6.77315,8.51518,10.8089,um,Surface,BoundingBoxOO Length,341,1000234078,269638,
7.37211,12.3868,16.039,um,Surface,BoundingBoxOO Length,341,1000268063,269639,
4.81236,7.55048,9.4105,um,Surface,BoundingBoxOO Length,341,1000238489,269640,
5.50166,9.12905,9.93233,um,Surface,BoundingBoxOO Length,341,1000267420,269641,
3.48252,4.55827,7.88016,um,Surface,BoundingBoxOO Length,341,1000224534,269642,
5.38793,5.18101,9.30721,um,Surface,BoundingBoxOO Length,341,1000224533,269643,
5.9821,8.15386,8.62265,um,Surface,BoundingBoxOO Length,341,1000267188,269644,
7.42362,8.88878,12.4409,um,Surface,BoundingBoxOO Length,341,1000268868,269645,
6.83995,9.53895,9.68891,um,Surface,BoundingBoxOO Length,341,1000224535,269646,
8.55038,8.91259,11.1788,um,Surface,BoundingBoxOO Length,341,1000261378,269647,
6.17881,7.41211,7.96334,um,Surface,BoundingBoxOO Length,341,1000224546,269648,
6.93074,8.21699,9.15512,um,Surface,BoundingBoxOO Length,341,1000252058,269649,
6.88073,8.33154,11.2188,um,Surface,BoundingBoxOO Length,341,1000267580,269650,
6.49725,8.22958,7.57246,um,Surface,BoundingBoxOO Length,341,1000252809,269651,
5.52505,6.8453,9.98172,um,Surface,BoundingBoxOO Length,341,1000224550,269652,
5.99817,6.96076,8.91137,um,Surface,BoundingBoxOO Length,341,1000224560,269653,
3.70849,5.97432,6.61272,um,Surface,BoundingBoxOO Length,341,1000261272,269654,
6.33836,6.62468,8.80691,um,Surface,BoundingBoxOO Length,341,1000262231,269655,
10.5683,11.4901,13.1444,um,Surface,BoundingBoxOO Length,341,1000263155,269656,
8.29045,8.28955,15.5285,um,Surface,BoundingBoxOO Length,341,1000269593,269657,
2.55031,4.33858,9.59066,um,Surface,BoundingBoxOO Length,341,1000255599,269658,
5.07127,7.88592,10.8896,um,Surface,BoundingBoxOO Length,341,1000269595,269659,
5.57895,6.91681,9.40321,um,Surface,BoundingBoxOO Length,341,1000269364,269660,
6.53526,7.76953,9.03732,um,Surface,BoundingBoxOO Length,341,1000224940,269661,
9.16141,11.485,19.5019,um,Surface,BoundingBoxOO Length,341,1000224568,269662,
5.35096,6.90831,9.49401,um,Surface,BoundingBoxOO Length,341,1000250231,269663,
5.07503,5.08802,8.00477,um,Surface,BoundingBoxOO Length,341,1000268946,269664,
9.64286,8.09789,10.1083,um,Surface,BoundingBoxOO Length,341,1000248436,269665,
6.79181,8.11923,8.91268,um,Surface,BoundingBoxOO Length,342,1000266437,269666,
4.71434,5.64581,5.04005,um,Surface,BoundingBoxOO Length,342,1000258922,269667,
4.36884,4.55862,6.57785,um,Surface,BoundingBoxOO Length,342,1000262358,269668,
6.50737,8.5814,9.13203,um,Surface,BoundingBoxOO Length,342,1000224463,269669,
5.12281,8.0089,10.9473,um,Surface,BoundingBoxOO Length,342,1000269435,269670,
8.06004,8.44687,9.35844,um,Surface,BoundingBoxOO Length,342,1000260645,269671,
4.61416,4.56095,8.10635,um,Surface,BoundingBoxOO Length,342,1000259637,269672,
6.86505,9.21208,11.3392,um,Surface,BoundingBoxOO Length,342,1000241014,269673,
5.59199,8.88711,10.0995,um,Surface,BoundingBoxOO Length,342,1000257942,269674,
6.00937,6.68609,9.145,um,Surface,BoundingBoxOO Length,342,1000225621,269675,
5.3694,6.64045,9.0335,um,Surface,BoundingBoxOO Length,342,1000265682,269676,
8.8288,9.94527,12.4382,um,Surface,BoundingBoxOO Length,342,1000243967,269677,
10.2865,10.7111,11.424,um,Surface,BoundingBoxOO Length,342,1000268226,269678,
10.7742,12.5221,13.4932,um,Surface,BoundingBoxOO Length,342,1000266920,269679,
9.10359,10.1725,11.9124,um,Surface,BoundingBoxOO Length,342,1000267379,269680,
3.33032,5.32228,7.84838,um,Surface,BoundingBoxOO Length,342,1000239472,269681,
6.97653,8.0636,8.72934,um,Surface,BoundingBoxOO Length,342,1000234024,269682,
8.43675,9.20258,11.3645,um,Surface,BoundingBoxOO Length,342,1000253792,269683,
5.41061,6.46043,5.87752,um,Surface,BoundingBoxOO Length,342,1000267774,269684,
3.00241,5.76474,8.56779,um,Surface,BoundingBoxOO Length,342,1000266761,269685,
9.43783,12.1738,18.0363,um,Surface,BoundingBoxOO Length,342,1000266698,269686,
7.69871,9.0813,11.1943,um,Surface,BoundingBoxOO Length,342,1000224505,269687,
3.69495,5.85218,7.67356,um,Surface,BoundingBoxOO Length,342,1000264536,269688,
3.03501,5.68485,7.78215,um,Surface,BoundingBoxOO Length,342,1000226074,269689,
6.37209,8.43805,8.22787,um,Surface,BoundingBoxOO Length,342,1000226515,269690,
5.6922,8.52168,11.975,um,Surface,BoundingBoxOO Length,342,1000263392,269691,
4.87393,5.62102,8.84421,um,Surface,BoundingBoxOO Length,342,1000269220,269692,
6.84783,8.85317,10.7037,um,Surface,BoundingBoxOO Length,342,1000228532,269693,
8.21669,7.95501,8.50016,um,Surface,BoundingBoxOO Length,342,1000224507,269694,
5.51899,6.24779,7.43294,um,Surface,BoundingBoxOO Length,342,1000264276,269695,
7.83056,8.77899,9.10878,um,Surface,BoundingBoxOO Length,342,1000234078,269696,
6.35085,7.27886,9.08308,um,Surface,BoundingBoxOO Length,342,1000268063,269697,
11.1722,11.5837,16.5054,um,Surface,BoundingBoxOO Length,342,1000268792,269698,
3.98573,5.81777,6.77493,um,Surface,BoundingBoxOO Length,342,1000224525,269699,
5.413,7.73519,11.2805,um,Surface,BoundingBoxOO Length,342,1000267420,269700,
5.77641,6.76694,10.4639,um,Surface,BoundingBoxOO Length,342,1000224533,269701,
4.27386,5.74252,8.17975,um,Surface,BoundingBoxOO Length,342,1000238489,269702,
6.20602,7.40719,8.28908,um,Surface,BoundingBoxOO Length,342,1000267188,269703,
6.38837,8.66967,10.0735,um,Surface,BoundingBoxOO Length,342,1000224534,269704,
8.17311,8.06639,11.2086,um,Surface,BoundingBoxOO Length,342,1000268868,269705,
6.74748,7.66276,9.20591,um,Surface,BoundingBoxOO Length,342,1000224535,269706,
7.01863,9.67532,9.43419,um,Surface,BoundingBoxOO Length,342,1000261378,269707,
6.2315,7.17172,8.47515,um,Surface,BoundingBoxOO Length,342,1000224546,269708,
5.24038,5.65484,8.8045,um,Surface,BoundingBoxOO Length,342,1000224550,269709,
5.01695,8.52481,11.1817,um,Surface,BoundingBoxOO Length,342,1000267580,269710,
7.54434,7.74308,8.3653,um,Surface,BoundingBoxOO Length,342,1000252809,269711,
6.27151,8.56169,8.98313,um,Surface,BoundingBoxOO Length,342,1000252058,269712,
6.15625,8.06968,9.2704,um,Surface,BoundingBoxOO Length,342,1000224560,269713,
9.83278,10.4004,11.0964,um,Surface,BoundingBoxOO Length,342,1000269593,269714,
5.21384,5.9156,6.5531,um,Surface,BoundingBoxOO Length,342,1000262231,269715,
4.7873,5.34019,8.69307,um,Surface,BoundingBoxOO Length,342,1000269595,269716,
10.0439,11.2278,11.9307,um,Surface,BoundingBoxOO Length,342,1000263155,269717,
5.97125,7.15473,8.35721,um,Surface,BoundingBoxOO Length,342,1000269364,269718,
4.122,7.01074,10.4825,um,Surface,BoundingBoxOO Length,342,1000224568,269719,
7.79481,8.26143,8.77479,um,Surface,BoundingBoxOO Length,342,1000248436,269720,
5.28539,7.25635,9.28892,um,Surface,BoundingBoxOO Length,342,1000250231,269721,
6.63137,7.69138,8.64416,um,Surface,BoundingBoxOO Length,343,1000266437,269722,
3.20256,4.57713,6.34003,um,Surface,BoundingBoxOO Length,343,1000268022,269723,
5.94369,7.70241,7.90776,um,Surface,BoundingBoxOO Length,343,1000258922,269724,
4.52095,8.32614,8.69393,um,Surface,BoundingBoxOO Length,343,1000224463,269725,
5.02503,9.83828,10.2672,um,Surface,BoundingBoxOO Length,343,1000269435,269726,
8.26752,8.38286,10.1869,um,Surface,BoundingBoxOO Length,343,1000260645,269727,
4.20547,6.14572,8.36113,um,Surface,BoundingBoxOO Length,343,1000241014,269728,
6.28561,6.70519,7.73633,um,Surface,BoundingBoxOO Length,343,1000224473,269729,
5.33548,7.37804,7.83184,um,Surface,BoundingBoxOO Length,343,1000257942,269730,
2.66355,5.78776,7.59965,um,Surface,BoundingBoxOO Length,343,1000259637,269731,
10.2247,11.0593,14.5097,um,Surface,BoundingBoxOO Length,343,1000268226,269732,
5.01639,5.11509,7.62695,um,Surface,BoundingBoxOO Length,343,1000224474,269733,
4.43628,5.27576,8.73566,um,Surface,BoundingBoxOO Length,343,1000225621,269734,
10.0249,10.2352,10.907,um,Surface,BoundingBoxOO Length,343,1000267379,269735,
5.66675,7.40273,8.96668,um,Surface,BoundingBoxOO Length,343,1000265682,269736,
6.91566,8.88598,10.5518,um,Surface,BoundingBoxOO Length,343,1000243967,269737,
10.6834,12.3829,13.1558,um,Surface,BoundingBoxOO Length,343,1000266920,269738,
5.10746,5.36892,7.04584,um,Surface,BoundingBoxOO Length,343,1000239472,269739,
4.25339,5.41025,6.96504,um,Surface,BoundingBoxOO Length,343,1000267774,269740,
7.7655,9.45324,9.40734,um,Surface,BoundingBoxOO Length,343,1000234024,269741,
4.68291,4.96909,8.46475,um,Surface,BoundingBoxOO Length,343,1000264627,269742,
4.48847,6.70388,7.8623,um,Surface,BoundingBoxOO Length,343,1000266761,269743,
3.42179,5.76508,8.38114,um,Surface,BoundingBoxOO Length,343,1000266765,269744,
5.35703,5.52401,6.45006,um,Surface,BoundingBoxOO Length,343,1000227400,269745,
7.43461,7.86237,10.9358,um,Surface,BoundingBoxOO Length,343,1000253792,269746,
8.54208,11.6584,17.1748,um,Surface,BoundingBoxOO Length,343,1000266698,269747,
8.14016,8.80542,8.91161,um,Surface,BoundingBoxOO Length,343,1000224505,269748,
7.86152,10.1056,11.4211,um,Surface,BoundingBoxOO Length,343,1000263392,269749,
5.09827,7.4898,9.9601,um,Surface,BoundingBoxOO Length,343,1000226074,269750,
6.00803,10.6841,11.7904,um,Surface,BoundingBoxOO Length,343,1000228532,269751,
6.57231,6.92853,10.0835,um,Surface,BoundingBoxOO Length,343,1000226515,269752,
4.89596,6.06617,8.03089,um,Surface,BoundingBoxOO Length,343,1000264536,269753,
4.06706,4.78104,8.19796,um,Surface,BoundingBoxOO Length,343,1000251530,269754,
5.91141,8.38237,8.31731,um,Surface,BoundingBoxOO Length,343,1000269220,269755,
7.12597,7.11843,9.12675,um,Surface,BoundingBoxOO Length,343,1000224507,269756,
12.2406,13.0006,13.7692,um,Surface,BoundingBoxOO Length,343,1000268792,269757,
8.04922,8.6472,9.60696,um,Surface,BoundingBoxOO Length,343,1000234078,269758,
9.53981,11.226,16.0842,um,Surface,BoundingBoxOO Length,343,1000268063,269759,
2.37278,5.9458,8.22595,um,Surface,BoundingBoxOO Length,343,1000224525,269760,
7.14505,8.35478,11.6789,um,Surface,BoundingBoxOO Length,343,1000267420,269761,
4.30523,6.77973,7.78924,um,Surface,BoundingBoxOO Length,343,1000238489,269762,
5.71591,6.37892,8.70608,um,Surface,BoundingBoxOO Length,343,1000224534,269763,
6.1575,7.39613,8.92162,um,Surface,BoundingBoxOO Length,343,1000267188,269764,
4.47804,7.42146,8.84451,um,Surface,BoundingBoxOO Length,343,1000224533,269765,
2.84629,6.60589,7.01058,um,Surface,BoundingBoxOO Length,343,1000268868,269766,
6.64707,7.14397,9.06712,um,Surface,BoundingBoxOO Length,343,1000224535,269767,
5.86793,8.06587,9.3483,um,Surface,BoundingBoxOO Length,343,1000261378,269768,
4.31883,5.5351,8.01565,um,Surface,BoundingBoxOO Length,343,1000224546,269769,
4.27246,3.96649,7.29084,um,Surface,BoundingBoxOO Length,343,1000267580,269770,
6.04639,5.85261,9.46304,um,Surface,BoundingBoxOO Length,343,1000224550,269771,
4.95201,6.49965,8.67248,um,Surface,BoundingBoxOO Length,343,1000252809,269772,
6.10152,6.32577,8.97551,um,Surface,BoundingBoxOO Length,343,1000224560,269773,
6.48624,9.22932,8.42964,um,Surface,BoundingBoxOO Length,343,1000252058,269774,
5.0917,6.77647,8.77908,um,Surface,BoundingBoxOO Length,343,1000261272,269775,
9.64819,9.4667,12.9134,um,Surface,BoundingBoxOO Length,343,1000263155,269776,
9.15429,10.0429,11.0829,um,Surface,BoundingBoxOO Length,343,1000269593,269777,
6.67328,4.22512,7.84673,um,Surface,BoundingBoxOO Length,343,1000255599,269778,
5.55456,6.17414,5.87912,um,Surface,BoundingBoxOO Length,343,1000262231,269779,
5.82324,8.76524,9.40585,um,Surface,BoundingBoxOO Length,343,1000269364,269780,
7.21601,8.77274,9.157,um,Surface,BoundingBoxOO Length,343,1000248436,269781,
5.19627,7.43388,9.6672,um,Surface,BoundingBoxOO Length,343,1000250231,269782,
6.06768,6.0978,8.11581,um,Surface,BoundingBoxOO Length,343,1000268946,269783,
7.65184,8.79645,9.14565,um,Surface,BoundingBoxOO Length,344,1000266437,269784,
6.15627,6.35564,7.65283,um,Surface,BoundingBoxOO Length,344,1000268022,269785,
5.64069,7.66492,7.69874,um,Surface,BoundingBoxOO Length,344,1000258922,269786,
4.03303,7.0402,7.29662,um,Surface,BoundingBoxOO Length,344,1000262358,269787,
5.81308,7.75865,8.53533,um,Surface,BoundingBoxOO Length,344,1000224463,269788,
5.61757,8.59965,13.7866,um,Surface,BoundingBoxOO Length,344,1000269435,269789,
7.05409,8.64294,9.35385,um,Surface,BoundingBoxOO Length,344,1000260645,269790,
4.91143,7.80684,8.52525,um,Surface,BoundingBoxOO Length,344,1000259637,269791,
6.11982,7.73776,9.21882,um,Surface,BoundingBoxOO Length,344,1000224473,269792,
4.56399,5.48096,8.41581,um,Surface,BoundingBoxOO Length,344,1000241014,269793,
3.94008,6.42687,9.56744,um,Surface,BoundingBoxOO Length,344,1000257942,269794,
8.89644,11.6861,10.8923,um,Surface,BoundingBoxOO Length,344,1000243967,269795,
8.63087,9.05922,17.1584,um,Surface,BoundingBoxOO Length,344,1000268226,269796,
4.80387,5.98987,11.2468,um,Surface,BoundingBoxOO Length,344,1000225621,269797,
10.7032,12.1403,13.1798,um,Surface,BoundingBoxOO Length,344,1000266920,269798,
8.87372,9.93434,11.5079,um,Surface,BoundingBoxOO Length,344,1000267379,269799,
6.25634,7.834,9.40233,um,Surface,BoundingBoxOO Length,344,1000265682,269800,
4.64231,8.29354,11.3953,um,Surface,BoundingBoxOO Length,344,1000264618,269801,
3.24696,4.57175,7.31617,um,Surface,BoundingBoxOO Length,344,1000239472,269802,
4.63545,4.75135,6.50388,um,Surface,BoundingBoxOO Length,344,1000267774,269803,
6.95516,9.40186,10.245,um,Surface,BoundingBoxOO Length,344,1000234024,269804,
3.0052,5.0263,11.4921,um,Surface,BoundingBoxOO Length,344,1000266765,269805,
8.13527,9.14195,14.9751,um,Surface,BoundingBoxOO Length,344,1000253792,269806,
10.0722,12.6374,13.3793,um,Surface,BoundingBoxOO Length,344,1000266698,269807,
4.02401,6.33299,8.10078,um,Surface,BoundingBoxOO Length,344,1000264536,269808,
8.05083,9.03493,8.98549,um,Surface,BoundingBoxOO Length,344,1000224505,269809,
7.31802,8.23542,10.3903,um,Surface,BoundingBoxOO Length,344,1000263392,269810,
6.403,7.16337,8.92526,um,Surface,BoundingBoxOO Length,344,1000226515,269811,
4.73416,5.84842,7.74287,um,Surface,BoundingBoxOO Length,344,1000269220,269812,
6.42338,7.16287,9.79048,um,Surface,BoundingBoxOO Length,344,1000228532,269813,
6.52656,8.20237,8.92863,um,Surface,BoundingBoxOO Length,344,1000224507,269814,
11.6789,13.5471,14.6485,um,Surface,BoundingBoxOO Length,344,1000268792,269815,
8.51955,8.47754,9.5892,um,Surface,BoundingBoxOO Length,344,1000234078,269816,
6.65596,9.56037,10.9299,um,Surface,BoundingBoxOO Length,344,1000268063,269817,
6.47944,6.7541,10.4221,um,Surface,BoundingBoxOO Length,344,1000267420,269818,
6.6188,7.50887,8.2463,um,Surface,BoundingBoxOO Length,344,1000224525,269819,
4.82321,5.47513,8.60704,um,Surface,BoundingBoxOO Length,344,1000238489,269820,
4.70218,6.59782,9.03422,um,Surface,BoundingBoxOO Length,344,1000224533,269821,
5.24499,8.55452,8.791,um,Surface,BoundingBoxOO Length,344,1000267188,269822,
5.81884,5.74092,11.508,um,Surface,BoundingBoxOO Length,344,1000224534,269823,
7.7762,8.11549,9.52193,um,Surface,BoundingBoxOO Length,344,1000224535,269824,
7.31345,7.04706,9.76872,um,Surface,BoundingBoxOO Length,344,1000268868,269825,
7.88705,9.12583,10.8198,um,Surface,BoundingBoxOO Length,344,1000261378,269826,
2.79284,4.49875,7.08041,um,Surface,BoundingBoxOO Length,344,1000224546,269827,
8.14834,8.9832,9.80005,um,Surface,BoundingBoxOO Length,344,1000252809,269828,
6.76164,8.63742,9.26746,um,Surface,BoundingBoxOO Length,344,1000252058,269829,
5.90099,7.52885,9.56798,um,Surface,BoundingBoxOO Length,344,1000224560,269830,
6.24219,9.14052,11.6462,um,Surface,BoundingBoxOO Length,344,1000267580,269831,
9.79529,9.7515,13.0517,um,Surface,BoundingBoxOO Length,344,1000263155,269832,
9.3096,10.185,9.66069,um,Surface,BoundingBoxOO Length,344,1000269593,269833,
5.63006,7.76397,8.6652,um,Surface,BoundingBoxOO Length,344,1000261272,269834,
3.81979,3.91133,7.66176,um,Surface,BoundingBoxOO Length,344,1000255599,269835,
5.72991,6.62445,6.24831,um,Surface,BoundingBoxOO Length,344,1000262231,269836,
5.19616,7.60105,8.84151,um,Surface,BoundingBoxOO Length,344,1000269364,269837,
5.12196,5.5603,8.50998,um,Surface,BoundingBoxOO Length,344,1000268946,269838,
7.15369,9.17322,9.3945,um,Surface,BoundingBoxOO Length,344,1000248436,269839,
5.55704,7.67193,9.83831,um,Surface,BoundingBoxOO Length,344,1000250231,269840,
4.91467,6.20648,7.97236,um,Surface,BoundingBoxOO Length,345,1000258922,269841,
6.4773,8.36825,8.96598,um,Surface,BoundingBoxOO Length,345,1000224463,269842,
6.00331,7.57308,9.65267,um,Surface,BoundingBoxOO Length,345,1000269435,269843,
6.19,8.75381,9.61545,um,Surface,BoundingBoxOO Length,345,1000260645,269844,
6.10378,6.60181,7.3087,um,Surface,BoundingBoxOO Length,345,1000266437,269845,
4.4224,4.89986,8.52284,um,Surface,BoundingBoxOO Length,345,1000257942,269846,
5.35387,8.05777,8.19111,um,Surface,BoundingBoxOO Length,345,1000224473,269847,
5.7205,6.35487,5.92382,um,Surface,BoundingBoxOO Length,345,1000241014,269848,
9.13131,9.691,9.83516,um,Surface,BoundingBoxOO Length,345,1000243967,269849,
5.42489,7.62865,11.8867,um,Surface,BoundingBoxOO Length,345,1000225621,269850,
4.149,5.9077,7.17407,um,Surface,BoundingBoxOO Length,345,1000224474,269851,
9.14232,10.287,11.2799,um,Surface,BoundingBoxOO Length,345,1000267379,269852,
8.99687,9.53122,18.4122,um,Surface,BoundingBoxOO Length,345,1000268226,269853,
10.7417,12.5601,13.4853,um,Surface,BoundingBoxOO Length,345,1000266920,269854,
7.36548,9.43887,11.3514,um,Surface,BoundingBoxOO Length,345,1000234024,269855,
4.83558,5.32646,8.11404,um,Surface,BoundingBoxOO Length,345,1000264627,269856,
4.00257,4.64667,8.57902,um,Surface,BoundingBoxOO Length,345,1000267774,269857,
4.65822,6.2404,7.81399,um,Surface,BoundingBoxOO Length,345,1000266761,269858,
4.68201,5.97791,7.57927,um,Surface,BoundingBoxOO Length,345,1000266765,269859,
8.8685,8.56888,16.1072,um,Surface,BoundingBoxOO Length,345,1000253792,269860,
8.57449,9.17448,9.65342,um,Surface,BoundingBoxOO Length,345,1000224505,269861,
9.85226,11.9726,13.5675,um,Surface,BoundingBoxOO Length,345,1000266698,269862,
7.67332,8.97471,11.6062,um,Surface,BoundingBoxOO Length,345,1000226074,269863,
5.71464,8.89224,8.79288,um,Surface,BoundingBoxOO Length,345,1000264536,269864,
8.11273,9.94225,11.4926,um,Surface,BoundingBoxOO Length,345,1000263392,269865,
6.72311,7.57545,13.5178,um,Surface,BoundingBoxOO Length,345,1000228532,269866,
4.4315,5.57804,8.39296,um,Surface,BoundingBoxOO Length,345,1000269220,269867,
5.95188,7.94223,7.92147,um,Surface,BoundingBoxOO Length,345,1000226515,269868,
6.12304,9.17113,10.0262,um,Surface,BoundingBoxOO Length,345,1000224507,269869,
11.5814,12.949,15.608,um,Surface,BoundingBoxOO Length,345,1000268792,269870,
7.76198,9.26432,10.0947,um,Surface,BoundingBoxOO Length,345,1000234078,269871,
8.24593,7.74792,10.7106,um,Surface,BoundingBoxOO Length,345,1000268063,269872,
6.60753,6.58002,9.52762,um,Surface,BoundingBoxOO Length,345,1000267420,269873,
6.48314,7.45019,9.24376,um,Surface,BoundingBoxOO Length,345,1000224525,269874,
5.87749,5.88085,9.20048,um,Surface,BoundingBoxOO Length,345,1000224533,269875,
3.52422,6.65879,6.86625,um,Surface,BoundingBoxOO Length,345,1000238489,269876,
6.67654,8.59816,8.85052,um,Surface,BoundingBoxOO Length,345,1000267188,269877,
4.77374,5.35789,9.90337,um,Surface,BoundingBoxOO Length,345,1000224534,269878,
6.89733,7.40731,12.1666,um,Surface,BoundingBoxOO Length,345,1000268868,269879,
7.08234,7.97807,9.17997,um,Surface,BoundingBoxOO Length,345,1000224535,269880,
4.75287,6.04898,8.17245,um,Surface,BoundingBoxOO Length,345,1000224546,269881,
8.23832,9.04395,10.8296,um,Surface,BoundingBoxOO Length,345,1000261378,269882,
6.1329,8.2277,9.84897,um,Surface,BoundingBoxOO Length,345,1000267580,269883,
7.02254,10.7708,11.9094,um,Surface,BoundingBoxOO Length,345,1000252809,269884,
6.54012,8.35036,9.92408,um,Surface,BoundingBoxOO Length,345,1000252058,269885,
6.12576,7.53079,9.18345,um,Surface,BoundingBoxOO Length,345,1000224560,269886,
5.53283,5.50066,6.82136,um,Surface,BoundingBoxOO Length,345,1000261272,269887,
3.26435,7.84671,8.81627,um,Surface,BoundingBoxOO Length,345,1000269595,269888,
6.52621,6.34765,8.41159,um,Surface,BoundingBoxOO Length,345,1000262231,269889,
8.64476,9.95641,13.6119,um,Surface,BoundingBoxOO Length,345,1000263155,269890,
9.57587,10.9094,12.2286,um,Surface,BoundingBoxOO Length,345,1000269593,269891,
4.1876,5.73646,10.0788,um,Surface,BoundingBoxOO Length,345,1000255599,269892,
5.57569,7.9034,9.15717,um,Surface,BoundingBoxOO Length,345,1000269364,269893,
5.4343,6.07946,8.61531,um,Surface,BoundingBoxOO Length,345,1000224568,269894,
4.98711,7.03706,8.41913,um,Surface,BoundingBoxOO Length,345,1000268946,269895,
8.47484,8.85979,9.25738,um,Surface,BoundingBoxOO Length,345,1000248436,269896,
5.53627,6.85061,9.71487,um,Surface,BoundingBoxOO Length,345,1000250231,269897,
6.84309,7.10036,8.95363,um,Surface,BoundingBoxOO Length,346,1000266437,269898,
