
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,TrackID,ID,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000228532,246197,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224513,246198,
14.1699,24.7972,8.4,um,Surface,BoundingBoxAA Length,133,1000229855,246199,
7.08491,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224520,246200,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224518,246201,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224522,246202,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000237141,246203,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224525,246204,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,133,1000238319,246205,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224528,246206,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000224517,246207,
7.08497,10.6274,8.4,um,Surface,BoundingBoxAA Length,133,1000237992,246208,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224524,246209,
24.7973,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224511,246210,
17.7123,17.7123,17.85,um,Surface,BoundingBoxAA Length,133,1000224516,246211,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000238332,246212,
14.1699,17.7123,12.6,um,Surface,BoundingBoxAA Length,133,1000227755,246213,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000224532,246214,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224531,246215,
17.7123,21.2548,10.5,um,Surface,BoundingBoxAA Length,133,1000238489,246216,
17.7123,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224536,246217,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224526,246218,
7.08492,10.6274,8.4,um,Surface,BoundingBoxAA Length,133,1000224527,246219,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,133,1000224534,246220,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,133,1000226406,246221,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224533,246222,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224535,246223,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,133,1000224530,246224,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,133,1000225699,246225,
14.1699,17.7124,12.6,um,Surface,BoundingBoxAA Length,133,1000224529,246226,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000224539,246227,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224543,246228,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000238683,246229,
14.1698,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000245053,246230,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,133,1000224519,246231,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000225028,246232,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224538,246233,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000234804,246234,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,133,1000226120,246235,
10.6274,7.08494,6.3,um,Surface,BoundingBoxAA Length,133,1000224905,246236,
7.08493,17.7123,8.4,um,Surface,BoundingBoxAA Length,133,1000239718,246237,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,133,1000224546,246238,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224540,246239,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224537,246240,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,133,1000224549,246241,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224541,246242,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000229407,246243,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000235321,246244,
7.08494,14.1699,7.35,um,Surface,BoundingBoxAA Length,133,1000224798,246245,
14.1699,21.2548,8.4,um,Surface,BoundingBoxAA Length,133,1000238535,246246,
10.6274,7.08494,8.4,um,Surface,BoundingBoxAA Length,133,1000224544,246247,
17.7123,14.1699,13.65,um,Surface,BoundingBoxAA Length,133,1000243383,246248,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224547,246249,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,133,1000234294,246250,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,133,1000238387,246251,
14.1699,7.08494,14.7,um,Surface,BoundingBoxAA Length,133,1000240984,246252,
14.1699,17.7123,10.5,um,Surface,BoundingBoxAA Length,133,1000224554,246253,
10.6274,14.1698,9.45,um,Surface,BoundingBoxAA Length,133,1000226574,246254,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224553,246255,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000225444,246256,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224550,246257,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224551,246258,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224562,246259,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,133,1000224560,246260,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224558,246261,
7.08493,14.1698,11.55,um,Surface,BoundingBoxAA Length,133,1000244239,246262,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,133,1000244079,246263,
14.1698,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000224566,246264,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,133,1000224563,246265,
14.1699,14.1698,10.5,um,Surface,BoundingBoxAA Length,133,1000240279,246266,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224556,246267,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,133,1000226740,246268,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,133,1000224564,246269,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,133,1000224567,246270,
14.1698,14.1699,8.4,um,Surface,BoundingBoxAA Length,133,1000224565,246271,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224569,246272,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000224940,246273,
14.1698,21.2548,15.75,um,Surface,BoundingBoxAA Length,133,1000224568,246274,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000232264,246275,
14.1699,17.7123,11.55,um,Surface,BoundingBoxAA Length,133,1000224559,246276,
10.6274,21.2548,12.6,um,Surface,BoundingBoxAA Length,133,1000246114,246277,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,133,1000239432,246278,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224571,246279,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,133,1000224814,246280,
14.1699,24.7973,10.5,um,Surface,BoundingBoxAA Length,133,1000227057,246281,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,133,1000245277,246282,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,133,1000225475,246283,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,133,1000224574,246284,
7.08492,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224693,246285,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,133,1000224575,246286,
7.08493,10.6274,10.5,um,Surface,BoundingBoxAA Length,133,1000234508,246287,
10.6274,14.1699,16.8,um,Surface,BoundingBoxAA Length,133,1000224572,246288,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000224464,246289,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000241552,246290,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224468,246291,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000224466,246292,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224467,246293,
21.2548,14.1698,13.65,um,Surface,BoundingBoxAA Length,134,1000226759,246294,
14.1699,17.7123,10.5,um,Surface,BoundingBoxAA Length,134,1000224458,246295,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000226467,246296,
14.1698,14.1698,13.65,um,Surface,BoundingBoxAA Length,134,1000224461,246297,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000224463,246298,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224460,246299,
10.6274,7.08491,6.3,um,Surface,BoundingBoxAA Length,134,1000224462,246300,
10.6274,7.08497,6.3,um,Surface,BoundingBoxAA Length,134,1000225091,246301,
21.2548,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000241014,246302,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000228485,246303,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000238256,246304,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000225621,246305,
14.1698,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000224473,246306,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000237909,246307,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000225210,246308,
14.1698,10.6274,12.6,um,Surface,BoundingBoxAA Length,134,1000241891,246309,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000241906,246310,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000236414,246311,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,134,1000224474,246312,
17.7123,17.7123,9.45,um,Surface,BoundingBoxAA Length,134,1000238432,246313,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000236085,246314,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000224475,246315,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224483,246316,
17.7124,14.1699,13.65,um,Surface,BoundingBoxAA Length,134,1000234024,246317,
7.08491,7.08491,9.45,um,Surface,BoundingBoxAA Length,134,1000224477,246318,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224486,246319,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000232319,246320,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224480,246321,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224476,246322,
14.1699,14.1699,16.8,um,Surface,BoundingBoxAA Length,134,1000234726,246323,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000224481,246324,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,134,1000239472,246325,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000226336,246326,
21.2548,21.2548,14.7,um,Surface,BoundingBoxAA Length,134,1000227400,246327,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224491,246328,
17.7123,21.2548,14.7,um,Surface,BoundingBoxAA Length,134,1000243967,246329,
7.08491,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000229808,246330,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000226044,246331,
10.6274,10.6274,12.6,um,Surface,BoundingBoxAA Length,134,1000238294,246332,
10.6274,14.1698,8.4,um,Surface,BoundingBoxAA Length,134,1000224488,246333,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224485,246334,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000235919,246335,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000231654,246336,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000230629,246337,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000231813,246338,
17.7124,10.6274,13.65,um,Surface,BoundingBoxAA Length,134,1000227233,246339,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000240703,246340,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000224487,246341,
10.6274,21.2548,10.5,um,Surface,BoundingBoxAA Length,134,1000224492,246342,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000224493,246343,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000226074,246344,
17.7123,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224502,246345,
14.1699,17.7123,11.55,um,Surface,BoundingBoxAA Length,134,1000244837,246346,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224501,246347,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,134,1000228208,246348,
17.7123,14.1699,13.65,um,Surface,BoundingBoxAA Length,134,1000224505,246349,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224495,246350,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224508,246351,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,134,1000224506,246352,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,134,1000224496,246353,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000243664,246354,
17.7124,14.1698,9.45,um,Surface,BoundingBoxAA Length,134,1000236626,246355,
17.7123,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000226515,246356,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000225008,246357,
21.2548,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000224515,246358,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224507,246359,
14.1699,14.1698,10.5,um,Surface,BoundingBoxAA Length,134,1000226826,246360,
14.1698,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000234078,246361,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000228532,246362,
14.1698,14.1699,15.75,um,Surface,BoundingBoxAA Length,134,1000224514,246363,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224513,246364,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224512,246365,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224520,246366,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224516,246367,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224518,246368,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000224522,246369,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,134,1000238319,246370,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224517,246371,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000224511,246372,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000245198,246373,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224525,246374,
10.6274,7.08493,9.45,um,Surface,BoundingBoxAA Length,134,1000224528,246375,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000237141,246376,
17.7123,21.2548,8.4,um,Surface,BoundingBoxAA Length,134,1000229855,246377,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,134,1000227755,246378,
17.7123,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224532,246379,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224524,246380,
14.1698,21.2548,10.5,um,Surface,BoundingBoxAA Length,134,1000238489,246381,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000237992,246382,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000224527,246383,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224526,246384,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000238332,246385,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224531,246386,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224533,246387,
21.2548,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224536,246388,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000224535,246389,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224543,246390,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000226406,246391,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,134,1000224534,246392,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224539,246393,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000225028,246394,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000225699,246395,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224519,246396,
7.08491,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000224530,246397,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000226120,246398,
14.1699,21.2548,9.45,um,Surface,BoundingBoxAA Length,134,1000239718,246399,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000234804,246400,
14.1698,21.2548,11.55,um,Surface,BoundingBoxAA Length,134,1000245053,246401,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224537,246402,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224538,246403,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000238683,246404,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,134,1000224546,246405,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224540,246406,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,134,1000224549,246407,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000235321,246408,
10.6274,10.6274,12.6,um,Surface,BoundingBoxAA Length,134,1000224541,246409,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000229407,246410,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000234294,246411,
17.7123,24.7973,7.35,um,Surface,BoundingBoxAA Length,134,1000238535,246412,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,134,1000224544,246413,
17.7123,17.7123,11.55,um,Surface,BoundingBoxAA Length,134,1000243383,246414,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224547,246415,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224798,246416,
7.08492,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000240984,246417,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,134,1000226574,246418,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000224553,246419,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000238387,246420,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000225444,246421,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000224550,246422,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224551,246423,
14.1699,17.7123,10.5,um,Surface,BoundingBoxAA Length,134,1000224554,246424,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000240279,246425,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224562,246426,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224556,246427,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000224558,246428,
10.6274,17.7123,13.65,um,Surface,BoundingBoxAA Length,134,1000244239,246429,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,134,1000224567,246430,
17.7123,17.7123,7.35,um,Surface,BoundingBoxAA Length,134,1000224565,246431,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,134,1000224563,246432,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224560,246433,
10.6274,7.08494,7.35,um,Surface,BoundingBoxAA Length,134,1000226740,246434,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224564,246435,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000244079,246436,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224566,246437,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224569,246438,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,134,1000224940,246439,
17.7123,21.2548,15.75,um,Surface,BoundingBoxAA Length,134,1000224568,246440,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000232264,246441,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,134,1000224559,246442,
10.6274,17.7123,10.5,um,Surface,BoundingBoxAA Length,134,1000246114,246443,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,134,1000224814,246444,
10.6274,7.08493,6.3,um,Surface,BoundingBoxAA Length,134,1000224571,246445,
10.6274,14.1699,16.8,um,Surface,BoundingBoxAA Length,134,1000224572,246446,
14.1699,24.7973,10.5,um,Surface,BoundingBoxAA Length,134,1000227057,246447,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000245277,246448,
14.1699,10.6274,14.7,um,Surface,BoundingBoxAA Length,134,1000225475,246449,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,134,1000224574,246450,
7.08492,10.6274,6.3,um,Surface,BoundingBoxAA Length,134,1000224693,246451,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,134,1000224575,246452,
7.08493,10.6274,11.55,um,Surface,BoundingBoxAA Length,134,1000234508,246453,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,135,1000224464,246454,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224468,246455,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224467,246456,
10.6274,10.6274,12.6,um,Surface,BoundingBoxAA Length,135,1000224466,246457,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000226759,246458,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,135,1000224465,246459,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224458,246460,
21.2548,17.7123,11.55,um,Surface,BoundingBoxAA Length,135,1000226467,246461,
14.1698,17.7123,13.65,um,Surface,BoundingBoxAA Length,135,1000224461,246462,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224463,246463,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,135,1000224460,246464,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,135,1000224462,246465,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,135,1000225091,246466,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,135,1000228485,246467,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,135,1000238256,246468,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,135,1000241552,246469,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,135,1000224473,246470,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000225210,246471,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000241891,246472,
17.7123,14.1698,13.65,um,Surface,BoundingBoxAA Length,135,1000241014,246473,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,135,1000224474,246474,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,135,1000236414,246475,
17.7124,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000238432,246476,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,135,1000237909,246477,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,135,1000225621,246478,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,135,1000224475,246479,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,135,1000234024,246480,
17.7123,17.7123,13.65,um,Surface,BoundingBoxAA Length,135,1000241906,246481,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,135,1000224476,246482,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,135,1000224480,246483,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000236085,246484,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000224483,246485,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,135,1000234726,246486,
17.7124,10.6274,8.4,um,Surface,BoundingBoxAA Length,135,1000232319,246487,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224486,246488,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,135,1000226336,246489,
17.7123,17.7123,13.65,um,Surface,BoundingBoxAA Length,135,1000243967,246490,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,135,1000224481,246491,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000224491,246492,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,135,1000226044,246493,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,135,1000239472,246494,
21.2548,17.7124,15.75,um,Surface,BoundingBoxAA Length,135,1000227400,246495,
14.1699,10.6274,8.4,um,Surface,BoundingBoxAA Length,135,1000224488,246496,
17.7124,17.7123,11.55,um,Surface,BoundingBoxAA Length,135,1000235919,246497,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224485,246498,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,135,1000224510,246499,
7.08494,10.6274,7.35,um,Surface,BoundingBoxAA Length,135,1000224493,246500,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,135,1000231654,246501,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000230629,246502,
14.1698,10.6274,6.3,um,Surface,BoundingBoxAA Length,135,1000224489,246503,
17.7124,14.1698,15.75,um,Surface,BoundingBoxAA Length,135,1000227233,246504,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000240703,246505,
14.1698,21.2548,11.55,um,Surface,BoundingBoxAA Length,135,1000224492,246506,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000231813,246507,
14.1699,10.6274,19.95,um,Surface,BoundingBoxAA Length,135,1000238294,246508,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,135,1000224505,246509,
17.7123,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224502,246510,
17.7124,17.7123,12.6,um,Surface,BoundingBoxAA Length,135,1000244837,246511,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000243664,246512,
17.7123,17.7123,12.6,um,Surface,BoundingBoxAA Length,135,1000228208,246513,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,135,1000224501,246514,
14.1698,14.1698,11.55,um,Surface,BoundingBoxAA Length,135,1000224495,246515,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,135,1000226074,246516,
14.1699,14.1699,7.35,um,Surface,BoundingBoxAA Length,135,1000225008,246517,
17.7123,10.6274,13.65,um,Surface,BoundingBoxAA Length,135,1000224506,246518,
10.6274,7.08494,8.4,um,Surface,BoundingBoxAA Length,135,1000224508,246519,
