
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,TrackID,ID,
829.517,-242.677,503,um,Surface,Ellipsoid Axis B,137,1000228208,246857,
259.789,291.573,-920.595,um,Surface,Ellipsoid Axis B,137,1000224501,246858,
31.3553,-206.791,977.883,um,Surface,Ellipsoid Axis B,137,1000224507,246859,
143.49,-214.529,-966.12,um,Surface,Ellipsoid Axis B,137,1000226826,246860,
742.706,575.588,-342.178,um,Surface,Ellipsoid Axis B,137,1000225008,246861,
4.00705e-09,-529.056,-848.587,um,Surface,Ellipsoid Axis B,137,1000224508,246862,
-210.651,-534.106,-818.753,um,Surface,Ellipsoid Axis B,137,1000226515,246863,
298.572,-529.884,793.774,um,Surface,Ellipsoid Axis B,137,1000224515,246864,
175.516,973.986,-143.34,um,Surface,Ellipsoid Axis B,137,1000224512,246865,
134.134,-742.683,656.072,um,Surface,Ellipsoid Axis B,137,1000224511,246866,
730.53,675.157,102.413,um,Surface,Ellipsoid Axis B,137,1000224514,246867,
458.518,762.168,-457.014,um,Surface,Ellipsoid Axis B,137,1000234078,246868,
857.697,-121.425,-499.612,um,Surface,Ellipsoid Axis B,137,1000228532,246869,
304.927,-938.428,-162.398,um,Surface,Ellipsoid Axis B,137,1000224513,246870,
228.661,-922.98,309.551,um,Surface,Ellipsoid Axis B,137,1000224520,246871,
-870.784,22.1436,-491.167,um,Surface,Ellipsoid Axis B,137,1000224516,246872,
244.795,-797.118,551.977,um,Surface,Ellipsoid Axis B,137,1000224518,246873,
285.001,-315.618,-905.075,um,Surface,Ellipsoid Axis B,137,1000246704,246874,
-502.528,-822.043,267.79,um,Surface,Ellipsoid Axis B,137,1000224522,246875,
34.9945,-163.758,985.88,um,Surface,Ellipsoid Axis B,137,1000224525,246876,
-247.195,19.3354,968.773,um,Surface,Ellipsoid Axis B,137,1000224517,246877,
-741.837,-604.077,-291.152,um,Surface,Ellipsoid Axis B,137,1000238319,246878,
706.789,-663.29,245.959,um,Surface,Ellipsoid Axis B,137,1000224528,246879,
773.161,-393.32,497.514,um,Surface,Ellipsoid Axis B,137,1000237141,246880,
899.571,-52.2723,433.636,um,Surface,Ellipsoid Axis B,137,1000245198,246881,
714.786,616.775,-329.652,um,Surface,Ellipsoid Axis B,137,1000229855,246882,
106.407,-641.617,-759.609,um,Surface,Ellipsoid Axis B,137,1000224531,246883,
762.597,-641.454,-83.5653,um,Surface,Ellipsoid Axis B,137,1000224524,246884,
187.378,59.1356,-980.506,um,Surface,Ellipsoid Axis B,137,1000227755,246885,
-294.708,-734.357,-611.447,um,Surface,Ellipsoid Axis B,137,1000237992,246886,
-376.255,-923.116,-79.2992,um,Surface,Ellipsoid Axis B,137,1000238489,246887,
6.60828e-06,-0.000126995,1000,um,Surface,Ellipsoid Axis B,137,1000224527,246888,
531.8,846.78,-12.3036,um,Surface,Ellipsoid Axis B,137,1000224532,246889,
-109.258,-892.946,-436.703,um,Surface,Ellipsoid Axis B,137,1000224529,246890,
707.105,707.109,0.000605756,um,Surface,Ellipsoid Axis B,137,1000224534,246891,
756.355,37.5718,653.081,um,Surface,Ellipsoid Axis B,137,1000224535,246892,
-376.706,-336.037,-863.234,um,Surface,Ellipsoid Axis B,137,1000238332,246893,
764.955,-631.477,126.809,um,Surface,Ellipsoid Axis B,137,1000224526,246894,
-461.021,-373.227,-805.085,um,Surface,Ellipsoid Axis B,137,1000224543,246895,
637.67,759.253,-130.042,um,Surface,Ellipsoid Axis B,137,1000226406,246896,
308.642,596.896,740.578,um,Surface,Ellipsoid Axis B,137,1000224539,246897,
-90.3956,-247.039,964.78,um,Surface,Ellipsoid Axis B,137,1000224533,246898,
206.56,-972.652,106.208,um,Surface,Ellipsoid Axis B,137,1000224536,246899,
117.54,-993.06,3.93619,um,Surface,Ellipsoid Axis B,137,1000225028,246900,
454.685,-284.403,844.024,um,Surface,Ellipsoid Axis B,137,1000224519,246901,
807.065,-291.211,513.655,um,Surface,Ellipsoid Axis B,137,1000245053,246902,
3.18555e-05,-0.000106776,1000,um,Surface,Ellipsoid Axis B,137,1000224530,246903,
500.57,183.543,-846.015,um,Surface,Ellipsoid Axis B,137,1000234804,246904,
997.919,-64.4493,1.89001,um,Surface,Ellipsoid Axis B,137,1000239718,246905,
948.193,302.15,-98.1639,um,Surface,Ellipsoid Axis B,137,1000226120,246906,
220.865,-571.462,-790.348,um,Surface,Ellipsoid Axis B,137,1000224538,246907,
-368.348,-333.97,-867.631,um,Surface,Ellipsoid Axis B,137,1000238683,246908,
396.969,-67.4187,915.353,um,Surface,Ellipsoid Axis B,137,1000224549,246909,
5.44605e-09,-3.02291e-20,1000,um,Surface,Ellipsoid Axis B,137,1000224905,246910,
-17.7172,-314.662,-949.038,um,Surface,Ellipsoid Axis B,137,1000224537,246911,
49.0031,-188.139,980.919,um,Surface,Ellipsoid Axis B,137,1000225699,246912,
334.825,-195.823,921.708,um,Surface,Ellipsoid Axis B,137,1000224540,246913,
-294.708,-734.356,-611.448,um,Surface,Ellipsoid Axis B,137,1000224546,246914,
-139.91,-553.154,821.247,um,Surface,Ellipsoid Axis B,137,1000235321,246915,
745.784,656.582,-112.723,um,Surface,Ellipsoid Axis B,137,1000229407,246916,
734.353,-294.705,-611.453,um,Surface,Ellipsoid Axis B,137,1000224544,246917,
923.022,-361.412,131.955,um,Surface,Ellipsoid Axis B,137,1000224541,246918,
36.2199,131.87,990.605,um,Surface,Ellipsoid Axis B,137,1000234294,246919,
120.942,-243.393,962.358,um,Surface,Ellipsoid Axis B,137,1000224547,246920,
-470.186,-254.146,845.183,um,Surface,Ellipsoid Axis B,137,1000243383,246921,
-211.822,-745.705,631.708,um,Surface,Ellipsoid Axis B,137,1000224553,246922,
360.248,-505,784.345,um,Surface,Ellipsoid Axis B,137,1000226574,246923,
908.37,-166.262,383.695,um,Surface,Ellipsoid Axis B,137,1000224798,246924,
329.525,535.386,-777.673,um,Surface,Ellipsoid Axis B,137,1000240984,246925,
19.0076,-581.819,-813.096,um,Surface,Ellipsoid Axis B,137,1000224550,246926,
-853.825,-443.688,272.257,um,Surface,Ellipsoid Axis B,137,1000224554,246927,
1.94966e-05,0.000115656,1000,um,Surface,Ellipsoid Axis B,137,1000224558,246928,
59.387,-845.126,-531.258,um,Surface,Ellipsoid Axis B,137,1000244239,246929,
-45.0689,-613.049,-788.759,um,Surface,Ellipsoid Axis B,137,1000238387,246930,
52.0667,-378.082,-924.307,um,Surface,Ellipsoid Axis B,137,1000225444,246931,
677.09,735.873,6.25297,um,Surface,Ellipsoid Axis B,137,1000224560,246932,
-368.187,140.729,-919.039,um,Surface,Ellipsoid Axis B,137,1000224563,246933,
-90.6123,-155.425,-983.683,um,Surface,Ellipsoid Axis B,137,1000224556,246934,
242.528,970.144,-0.00145883,um,Surface,Ellipsoid Axis B,137,1000240279,246935,
2.56656e-09,-399.245,916.844,um,Surface,Ellipsoid Axis B,137,1000224562,246936,
614.973,780.078,115.266,um,Surface,Ellipsoid Axis B,137,1000224567,246937,
322.883,-843.284,-429.672,um,Surface,Ellipsoid Axis B,137,1000224566,246938,
644.528,20.1086,764.317,um,Surface,Ellipsoid Axis B,137,1000224565,246939,
736.946,-446.15,-507.801,um,Surface,Ellipsoid Axis B,137,1000244079,246940,
3.2434,-347.403,-937.71,um,Surface,Ellipsoid Axis B,137,1000224568,246941,
343.139,610.447,713.87,um,Surface,Ellipsoid Axis B,137,1000224559,246942,
707.108,707.106,-0.000231006,um,Surface,Ellipsoid Axis B,137,1000226740,246943,
707.107,707.107,0.00329527,um,Surface,Ellipsoid Axis B,137,1000224564,246944,
196.015,-43.7614,-979.624,um,Surface,Ellipsoid Axis B,137,1000224814,246945,
117.602,144.919,-982.43,um,Surface,Ellipsoid Axis B,137,1000224571,246946,
161.579,971.807,171.708,um,Surface,Ellipsoid Axis B,137,1000224569,246947,
594.384,-788.263,-159.212,um,Surface,Ellipsoid Axis B,137,1000224940,246948,
642.165,764.458,56.8193,um,Surface,Ellipsoid Axis B,137,1000232264,246949,
-0.000180221,45.2537,998.976,um,Surface,Ellipsoid Axis B,137,1000246114,246950,
60.6171,596.962,-799.976,um,Surface,Ellipsoid Axis B,137,1000239432,246951,
6.02714,-910.634,413.17,um,Surface,Ellipsoid Axis B,137,1000224572,246952,
952.301,287.513,-102.268,um,Surface,Ellipsoid Axis B,137,1000227057,246953,
338.902,249.737,907.071,um,Surface,Ellipsoid Axis B,137,1000245277,246954,
715.226,-687.779,124.144,um,Surface,Ellipsoid Axis B,137,1000225475,246955,
737.13,351.837,576.931,um,Surface,Ellipsoid Axis B,137,1000224574,246956,
4.39257e-10,363.422,931.625,um,Surface,Ellipsoid Axis B,137,1000224693,246957,
830.962,-270.793,485.976,um,Surface,Ellipsoid Axis B,137,1000224575,246958,
-1.73472e-15,-1000,-3.11252e-09,um,Surface,Ellipsoid Axis B,137,1000234508,246959,
-182.256,917.521,353.465,um,Surface,Ellipsoid Axis B,138,1000224465,246960,
365.417,-212.78,-906.198,um,Surface,Ellipsoid Axis B,138,1000224458,246961,
-48.5506,-212.023,976.058,um,Surface,Ellipsoid Axis B,138,1000226467,246962,
-233.406,-631.078,-739.772,um,Surface,Ellipsoid Axis B,138,1000224463,246963,
-656.097,-263.62,-707.136,um,Surface,Ellipsoid Axis B,138,1000224461,246964,
-355.98,-823.559,-441.621,um,Surface,Ellipsoid Axis B,138,1000224460,246965,
-3.39338e-09,4.3725e-09,1000,um,Surface,Ellipsoid Axis B,138,1000224462,246966,
-581.713,-452.652,675.807,um,Surface,Ellipsoid Axis B,138,1000225091,246967,
-680.921,-68.6847,729.129,um,Surface,Ellipsoid Axis B,138,1000224466,246968,
620.513,301.39,723.966,um,Surface,Ellipsoid Axis B,138,1000224464,246969,
-243.553,-715.322,-654.978,um,Surface,Ellipsoid Axis B,138,1000224468,246970,
581.066,787.25,206.397,um,Surface,Ellipsoid Axis B,138,1000226759,246971,
42.7593,-222.054,974.096,um,Surface,Ellipsoid Axis B,138,1000228485,246972,
676.296,-671.199,303.505,um,Surface,Ellipsoid Axis B,138,1000238256,246973,
-368.242,-784.133,499.533,um,Surface,Ellipsoid Axis B,138,1000224467,246974,
56.8206,997.374,44.9162,um,Surface,Ellipsoid Axis B,138,1000241552,246975,
335.141,-389.247,-858.002,um,Surface,Ellipsoid Axis B,138,1000225210,246976,
-225.412,-970.098,89.9972,um,Surface,Ellipsoid Axis B,138,1000224473,246977,
-983.393,75.7737,-164.912,um,Surface,Ellipsoid Axis B,138,1000241891,246978,
108.152,-82.9085,990.671,um,Surface,Ellipsoid Axis B,138,1000241014,246979,
1000,-3.98125e-08,1.27855e-08,um,Surface,Ellipsoid Axis B,138,1000224701,246980,
598.308,801.22,-8.60981,um,Surface,Ellipsoid Axis B,138,1000224474,246981,
444.477,717.747,-535.985,um,Surface,Ellipsoid Axis B,138,1000237909,246982,
487.179,-758.076,-433.563,um,Surface,Ellipsoid Axis B,138,1000238432,246983,
172.953,-218.662,960.351,um,Surface,Ellipsoid Axis B,138,1000225621,246984,
79.6073,-579.909,810.782,um,Surface,Ellipsoid Axis B,138,1000224483,246985,
-239.703,-134.442,-961.492,um,Surface,Ellipsoid Axis B,138,1000241906,246986,
627.702,-654.981,-420.701,um,Surface,Ellipsoid Axis B,138,1000234024,246987,
-2.69621e-08,-1000,-2.2808e-05,um,Surface,Ellipsoid Axis B,138,1000224477,246988,
-0.0168258,1000,9.39065e-10,um,Surface,Ellipsoid Axis B,138,1000236414,246989,
895.91,-284.113,341.504,um,Surface,Ellipsoid Axis B,138,1000236085,246990,
-186.246,-130.39,973.813,um,Surface,Ellipsoid Axis B,138,1000224476,246991,
672.236,94.9468,734.223,um,Surface,Ellipsoid Axis B,138,1000234726,246992,
-253.728,96.587,-962.441,um,Surface,Ellipsoid Axis B,138,1000224475,246993,
745.67,-659.643,94.0564,um,Surface,Ellipsoid Axis B,138,1000224481,246994,
-77.6946,-66.2149,994.776,um,Surface,Ellipsoid Axis B,138,1000224486,246995,
298.193,-595.717,745.789,um,Surface,Ellipsoid Axis B,138,1000232319,246996,
-183.748,-85.9383,-979.209,um,Surface,Ellipsoid Axis B,138,1000224491,246997,
-687.128,-687.012,-236.367,um,Surface,Ellipsoid Axis B,138,1000224480,246998,
-363.369,-282.861,887.667,um,Surface,Ellipsoid Axis B,138,1000243967,246999,
262.802,-709.754,653.593,um,Surface,Ellipsoid Axis B,138,1000226336,247000,
707.11,-707.104,0.0169819,um,Surface,Ellipsoid Axis B,138,1000229808,247001,
-0.00126203,-565.43,824.796,um,Surface,Ellipsoid Axis B,138,1000226044,247002,
206.726,-25.5499,-978.065,um,Surface,Ellipsoid Axis B,138,1000227400,247003,
58.7646,654.426,753.839,um,Surface,Ellipsoid Axis B,138,1000239472,247004,
425.3,-858.587,-286.267,um,Surface,Ellipsoid Axis B,138,1000227233,247005,
-287.242,-797.812,530.083,um,Surface,Ellipsoid Axis B,138,1000235919,247006,
741.782,664.883,-87.6963,um,Surface,Ellipsoid Axis B,138,1000224488,247007,
-221.766,-550.624,-804.757,um,Surface,Ellipsoid Axis B,138,1000224485,247008,
-751.195,-489.968,442.309,um,Surface,Ellipsoid Axis B,138,1000238294,247009,
3.14973e-08,-956.422,291.987,um,Surface,Ellipsoid Axis B,138,1000231654,247010,
740.368,-467.471,483.038,um,Surface,Ellipsoid Axis B,138,1000224489,247011,
-241.705,117.923,963.158,um,Surface,Ellipsoid Axis B,138,1000230629,247012,
713.502,697.136,70.1167,um,Surface,Ellipsoid Axis B,138,1000244837,247013,
-6.50271e-05,6.50263e-05,1000,um,Surface,Ellipsoid Axis B,138,1000224493,247014,
2.8257e-09,-192.664,981.265,um,Surface,Ellipsoid Axis B,138,1000224492,247015,
315.292,-948.984,4.48357,um,Surface,Ellipsoid Axis B,138,1000240703,247016,
875.983,424.834,-228.406,um,Surface,Ellipsoid Axis B,138,1000231813,247017,
-727.111,-296.888,619.004,um,Surface,Ellipsoid Axis B,138,1000243664,247018,
340.24,-905.291,254.334,um,Surface,Ellipsoid Axis B,138,1000224502,247019,
437.178,847.373,-301.387,um,Surface,Ellipsoid Axis B,138,1000224501,247020,
968.417,-231.606,92.3433,um,Surface,Ellipsoid Axis B,138,1000228208,247021,
-44.6539,-174.528,983.639,um,Surface,Ellipsoid Axis B,138,1000224495,247022,
315.906,948.124,35.546,um,Surface,Ellipsoid Axis B,138,1000226074,247023,
307.356,-950.134,-52.7085,um,Surface,Ellipsoid Axis B,138,1000224505,247024,
375.33,-151.266,-914.465,um,Surface,Ellipsoid Axis B,138,1000224506,247025,
254.555,-596.125,761.47,um,Surface,Ellipsoid Axis B,138,1000224507,247026,
487.113,-842.812,228.888,um,Surface,Ellipsoid Axis B,138,1000224496,247027,
399.088,-443.562,-802.485,um,Surface,Ellipsoid Axis B,138,1000236626,247028,
14.5289,236.358,971.557,um,Surface,Ellipsoid Axis B,138,1000224512,247029,
82.41,-302.775,-949.492,um,Surface,Ellipsoid Axis B,138,1000226826,247030,
-640.584,-640.389,-423.737,um,Surface,Ellipsoid Axis B,138,1000225008,247031,
647.351,43.3846,-760.956,um,Surface,Ellipsoid Axis B,138,1000224508,247032,
24.0857,-821.586,569.575,um,Surface,Ellipsoid Axis B,138,1000234078,247033,
317.224,594.142,739.164,um,Surface,Ellipsoid Axis B,138,1000224513,247034,
-215.357,174.533,960.812,um,Surface,Ellipsoid Axis B,138,1000228532,247035,
418.33,-798.692,432.54,um,Surface,Ellipsoid Axis B,138,1000224515,247036,
758.843,-502.29,-414.563,um,Surface,Ellipsoid Axis B,138,1000226515,247037,
-470.759,-343.822,-812.51,um,Surface,Ellipsoid Axis B,138,1000224518,247038,
539.956,772.912,-333.247,um,Surface,Ellipsoid Axis B,138,1000224511,247039,
931.061,-362.239,-43.6872,um,Surface,Ellipsoid Axis B,138,1000224522,247040,
913.111,-273.366,-302.489,um,Surface,Ellipsoid Axis B,138,1000246704,247041,
930.628,-338.054,140.182,um,Surface,Ellipsoid Axis B,138,1000224514,247042,
509.621,-64.949,-857.944,um,Surface,Ellipsoid Axis B,138,1000224528,247043,
-129.601,989.717,60.5366,um,Surface,Ellipsoid Axis B,138,1000238319,247044,
208.606,-386.235,-898.502,um,Surface,Ellipsoid Axis B,138,1000224520,247045,
251.005,-239.782,937.817,um,Surface,Ellipsoid Axis B,138,1000237141,247046,
570.853,-455.562,683.073,um,Surface,Ellipsoid Axis B,138,1000245198,247047,
322.392,-851.564,413.403,um,Surface,Ellipsoid Axis B,138,1000224516,247048,
33.4654,-186.04,981.972,um,Surface,Ellipsoid Axis B,138,1000224525,247049,
487.79,-487.804,-723.953,um,Surface,Ellipsoid Axis B,138,1000224517,247050,
319.896,57.5543,-945.703,um,Surface,Ellipsoid Axis B,138,1000227755,247051,
953.313,291.569,-78.626,um,Surface,Ellipsoid Axis B,138,1000224524,247052,
1.26738e-08,-956.422,291.989,um,Surface,Ellipsoid Axis B,138,1000237992,247053,
686.022,726.795,33.8223,um,Surface,Ellipsoid Axis B,138,1000238489,247054,
320.569,-619.039,-716.956,um,Surface,Ellipsoid Axis B,138,1000229855,247055,
878.048,-246.802,410.025,um,Surface,Ellipsoid Axis B,138,1000238332,247056,
-1.67288e-10,0.00190807,1000,um,Surface,Ellipsoid Axis B,138,1000224527,247057,
-89.9634,122.938,988.328,um,Surface,Ellipsoid Axis B,138,1000224532,247058,
185.059,982.001,37.7744,um,Surface,Ellipsoid Axis B,138,1000224529,247059,
-119.099,-262.881,957.449,um,Surface,Ellipsoid Axis B,138,1000224531,247060,
714.066,185.747,-674.987,um,Surface,Ellipsoid Axis B,138,1000224534,247061,
950.617,-266.822,158.534,um,Surface,Ellipsoid Axis B,138,1000224533,247062,
111.626,-111.626,987.461,um,Surface,Ellipsoid Axis B,138,1000224535,247063,
-259.863,-745.49,613.772,um,Surface,Ellipsoid Axis B,138,1000224526,247064,
168.836,-203.258,964.459,um,Surface,Ellipsoid Axis B,138,1000245053,247065,
663.394,690.085,289.293,um,Surface,Ellipsoid Axis B,138,1000224543,247066,
-45.7545,529.626,-846.996,um,Surface,Ellipsoid Axis B,138,1000226406,247067,
301.262,-646.57,-700.848,um,Surface,Ellipsoid Axis B,138,1000224539,247068,
-117.817,82.2031,-989.627,um,Surface,Ellipsoid Axis B,138,1000224538,247069,
226.216,-40.2088,-973.247,um,Surface,Ellipsoid Axis B,138,1000239718,247070,
172.317,-728.715,662.783,um,Surface,Ellipsoid Axis B,138,1000225028,247071,
-473.483,-588.791,655.088,um,Surface,Ellipsoid Axis B,138,1000224519,247072,
-599.282,-557.536,574.469,um,Surface,Ellipsoid Axis B,138,1000224537,247073,
789.791,-552.934,265.507,um,Surface,Ellipsoid Axis B,138,1000224536,247074,
357.646,-923.286,140.114,um,Surface,Ellipsoid Axis B,138,1000225699,247075,
-358.522,-358.538,-861.924,um,Surface,Ellipsoid Axis B,138,1000226120,247076,
495.549,-837.886,228.862,um,Surface,Ellipsoid Axis B,138,1000224546,247077,
-39.2824,-102.379,993.969,um,Surface,Ellipsoid Axis B,138,1000224549,247078,
822.134,1.14339e-08,569.295,um,Surface,Ellipsoid Axis B,138,1000224905,247079,
852.099,-515.207,92.1361,um,Surface,Ellipsoid Axis B,138,1000234804,247080,
55.0106,459.673,-886.383,um,Surface,Ellipsoid Axis B,138,1000224541,247081,
-526.227,-785.916,324.685,um,Surface,Ellipsoid Axis B,138,1000224540,247082,
783.64,-65.8179,617.719,um,Surface,Ellipsoid Axis B,138,1000229407,247083,
21.0645,-208.274,977.844,um,Surface,Ellipsoid Axis B,138,1000235321,247084,
-65.3742,993.73,90.6993,um,Surface,Ellipsoid Axis B,138,1000234294,247085,
398.451,73.6786,-914.226,um,Surface,Ellipsoid Axis B,138,1000243383,247086,
944.655,-231.988,231.968,um,Surface,Ellipsoid Axis B,138,1000238535,247087,
84.9105,-391.984,-916.045,um,Surface,Ellipsoid Axis B,138,1000224544,247088,
-181.661,160.393,-970.192,um,Surface,Ellipsoid Axis B,138,1000224553,247089,
177.411,-172.923,968.826,um,Surface,Ellipsoid Axis B,138,1000224547,247090,
-910.474,-350.707,219.183,um,Surface,Ellipsoid Axis B,138,1000224554,247091,
649.594,-613.274,-449.358,um,Surface,Ellipsoid Axis B,138,1000226574,247092,
-486.851,-439.435,-754.899,um,Surface,Ellipsoid Axis B,138,1000240984,247093,
771.6,65.7726,-632.699,um,Surface,Ellipsoid Axis B,138,1000244239,247094,
-384.948,-357.087,851.06,um,Surface,Ellipsoid Axis B,138,1000224550,247095,
431.302,-379.122,-818.685,um,Surface,Ellipsoid Axis B,138,1000225444,247096,
187.654,939.044,288.066,um,Surface,Ellipsoid Axis B,138,1000224562,247097,
113.346,-309.226,944.21,um,Surface,Ellipsoid Axis B,138,1000224556,247098,
638.46,-758.255,-131.979,um,Surface,Ellipsoid Axis B,138,1000240279,247099,
457.813,866.931,197.074,um,Surface,Ellipsoid Axis B,138,1000224558,247100,
325.105,173.94,929.544,um,Surface,Ellipsoid Axis B,138,1000238387,247101,
27.3273,948.134,316.695,um,Surface,Ellipsoid Axis B,138,1000224567,247102,
-163.586,-379.387,910.662,um,Surface,Ellipsoid Axis B,138,1000224566,247103,
29.0074,76.3534,-996.659,um,Surface,Ellipsoid Axis B,138,1000224565,247104,
436.44,-871.155,-224.965,um,Surface,Ellipsoid Axis B,138,1000224563,247105,
346.326,-704.832,-619.088,um,Surface,Ellipsoid Axis B,138,1000224560,247106,
293.253,-118.219,948.698,um,Surface,Ellipsoid Axis B,138,1000224559,247107,
-655.974,-554.76,511.799,um,Surface,Ellipsoid Axis B,138,1000226740,247108,
700.132,713.77,18.6737,um,Surface,Ellipsoid Axis B,138,1000224564,247109,
-369.158,-369.151,852.907,um,Surface,Ellipsoid Axis B,138,1000244079,247110,
656.156,-750.375,-79.9783,um,Surface,Ellipsoid Axis B,138,1000224569,247111,
329.737,850.679,-409.412,um,Surface,Ellipsoid Axis B,138,1000224940,247112,
-95.9112,-717.656,689.761,um,Surface,Ellipsoid Axis B,138,1000247113,247113,
-253.673,-966.212,-45.6457,um,Surface,Ellipsoid Axis B,138,1000232264,247114,
39.4479,-982.525,-181.905,um,Surface,Ellipsoid Axis B,138,1000224568,247115,
-149.713,-196.067,969.094,um,Surface,Ellipsoid Axis B,138,1000246114,247116,
927.939,291.491,-232.299,um,Surface,Ellipsoid Axis B,138,1000239432,247117,
99.2278,278.984,955.155,um,Surface,Ellipsoid Axis B,138,1000224814,247118,
404.585,-896.303,181.527,um,Surface,Ellipsoid Axis B,138,1000224571,247119,
875.876,480.914,39.5325,um,Surface,Ellipsoid Axis B,138,1000227057,247120,
-437.708,-495.254,-750.423,um,Surface,Ellipsoid Axis B,138,1000245277,247121,
926.74,100.431,362.031,um,Surface,Ellipsoid Axis B,138,1000225475,247122,
-91.5315,-257.701,-961.88,um,Surface,Ellipsoid Axis B,138,1000224574,247123,
710.408,12.8812,703.672,um,Surface,Ellipsoid Axis B,138,1000224575,247124,
-4.65791e-10,-223.717,974.654,um,Surface,Ellipsoid Axis B,138,1000224693,247125,
-2.26427e-11,-965.139,-261.738,um,Surface,Ellipsoid Axis B,138,1000234508,247126,
-284.666,-881.304,377.184,um,Surface,Ellipsoid Axis B,138,1000224572,247127,
946.778,317.009,-55.8264,um,Surface,Ellipsoid Axis B,139,1000224466,247128,
901.007,-217.917,375.099,um,Surface,Ellipsoid Axis B,139,1000224468,247129,
270.338,-553.791,787.549,um,Surface,Ellipsoid Axis B,139,1000226759,247130,
456.034,-612.38,-645.774,um,Surface,Ellipsoid Axis B,139,1000224465,247131,
379.076,-181.828,-907.326,um,Surface,Ellipsoid Axis B,139,1000224458,247132,
-614.632,-146.208,-775.146,um,Surface,Ellipsoid Axis B,139,1000224461,247133,
702.494,-702.461,-114.243,um,Surface,Ellipsoid Axis B,139,1000224463,247134,
707.099,707.115,0.00191811,um,Surface,Ellipsoid Axis B,139,1000226467,247135,
-2.02304e-08,660.043,-751.228,um,Surface,Ellipsoid Axis B,139,1000224460,247136,
684.388,-594.628,-421.937,um,Surface,Ellipsoid Axis B,139,1000224462,247137,
21.1406,-207.131,978.085,um,Surface,Ellipsoid Axis B,139,1000224467,247138,
7.07761e-08,1000,1.79255e-09,um,Surface,Ellipsoid Axis B,139,1000238256,247139,
984.658,-139.633,-104.645,um,Surface,Ellipsoid Axis B,139,1000224464,247140,
6.22282e-05,-1000,-1.54348e-06,um,Surface,Ellipsoid Axis B,139,1000241552,247141,
274.048,52.2171,960.297,um,Surface,Ellipsoid Axis B,139,1000225210,247142,
-94.0226,-581.802,807.878,um,Surface,Ellipsoid Axis B,139,1000241891,247143,
707.095,707.118,-0.0197465,um,Surface,Ellipsoid Axis B,139,1000224701,247144,
73.916,-546.846,-833.964,um,Surface,Ellipsoid Axis B,139,1000241014,247145,
456.629,883.667,-103.067,um,Surface,Ellipsoid Axis B,139,1000228485,247146,
470.737,-874.532,-116.618,um,Surface,Ellipsoid Axis B,139,1000238432,247147,
-236.076,745.03,623.858,um,Surface,Ellipsoid Axis B,139,1000225621,247148,
-101.688,-969.35,-223.652,um,Surface,Ellipsoid Axis B,139,1000224473,247149,
-86.8556,-197.685,-976.41,um,Surface,Ellipsoid Axis B,139,1000241906,247150,
-3.87917e-08,-925.581,-378.55,um,Surface,Ellipsoid Axis B,139,1000224477,247151,
303.34,617.167,-726.009,um,Surface,Ellipsoid Axis B,139,1000237909,247152,
92.4311,869.762,484.737,um,Surface,Ellipsoid Axis B,139,1000234024,247153,
-482.248,-692.243,536.876,um,Surface,Ellipsoid Axis B,139,1000224474,247154,
623.965,47.0538,-780.034,um,Surface,Ellipsoid Axis B,139,1000236085,247155,
954.162,280.155,105.301,um,Surface,Ellipsoid Axis B,139,1000224480,247156,
417.131,908.824,-6.42116,um,Surface,Ellipsoid Axis B,139,1000234726,247157,
487.863,-870.51,64.8232,um,Surface,Ellipsoid Axis B,139,1000224475,247158,
569.03,145.824,-809.284,um,Surface,Ellipsoid Axis B,139,1000224483,247159,
597.462,92.1578,796.584,um,Surface,Ellipsoid Axis B,139,1000229808,247160,
-119.097,-257.355,-958.95,um,Surface,Ellipsoid Axis B,139,1000224491,247161,
78.4867,-65.6733,994.75,um,Surface,Ellipsoid Axis B,139,1000224486,247162,
-593.924,-442.929,671.616,um,Surface,Ellipsoid Axis B,139,1000224476,247163,
707.102,-707.111,0.000264908,um,Surface,Ellipsoid Axis B,139,1000226336,247164,
766.023,631.565,-119.727,um,Surface,Ellipsoid Axis B,139,1000243967,247165,
46.2188,547.2,835.725,um,Surface,Ellipsoid Axis B,139,1000224481,247166,
165.985,190.181,967.616,um,Surface,Ellipsoid Axis B,139,1000226044,247167,
385.138,-211.181,898.372,um,Surface,Ellipsoid Axis B,139,1000227400,247168,
-93.5992,-230.804,968.488,um,Surface,Ellipsoid Axis B,139,1000239472,247169,
-61.0624,447.889,-892.002,um,Surface,Ellipsoid Axis B,139,1000235919,247170,
267.207,-957.283,110.497,um,Surface,Ellipsoid Axis B,139,1000224488,247171,
-642.218,472.074,603.906,um,Surface,Ellipsoid Axis B,139,1000224487,247172,
-607.227,-607.181,512.452,um,Surface,Ellipsoid Axis B,139,1000231813,247173,
-303.626,-73.9281,-949.919,um,Surface,Ellipsoid Axis B,139,1000224489,247174,
664.299,-406.35,627.365,um,Surface,Ellipsoid Axis B,139,1000230629,247175,
-51.0941,920.452,387.501,um,Surface,Ellipsoid Axis B,139,1000227233,247176,
750.449,-656.071,-79.9779,um,Surface,Ellipsoid Axis B,139,1000224485,247177,
2.61034e-09,-6.07299e-10,1000,um,Surface,Ellipsoid Axis B,139,1000224493,247178,
