
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,TrackID,ID,
-201.134,598.058,775.804,um,Surface,Ellipsoid Axis C,234,1000257204,260544,
-6.3923,-973.576,228.275,um,Surface,Ellipsoid Axis C,234,1000241906,260545,
82.2845,-996.591,-5.94246,um,Surface,Ellipsoid Axis C,234,1000253488,260546,
4.44338e-09,-670.442,741.962,um,Surface,Ellipsoid Axis C,234,1000239472,260547,
-199.485,-588.798,783.277,um,Surface,Ellipsoid Axis C,234,1000234024,260548,
537.695,315.543,781.867,um,Surface,Ellipsoid Axis C,234,1000224486,260549,
-356.256,-9.32233e-09,934.388,um,Surface,Ellipsoid Axis C,234,1000224488,260550,
680.053,-730.459,-62.9093,um,Surface,Ellipsoid Axis C,234,1000227400,260551,
-870.161,210.611,445.491,um,Surface,Ellipsoid Axis C,234,1000224483,260552,
629.204,-759.063,167.111,um,Surface,Ellipsoid Axis C,234,1000224481,260553,
-1.48224e-08,848.582,529.064,um,Surface,Ellipsoid Axis C,234,1000253792,260554,
242.765,245.856,938.414,um,Surface,Ellipsoid Axis C,234,1000238294,260555,
720.411,536.094,440.012,um,Surface,Ellipsoid Axis C,234,1000254226,260556,
-632.885,592.224,498.725,um,Surface,Ellipsoid Axis C,234,1000257710,260557,
-154.669,900.452,406.526,um,Surface,Ellipsoid Axis C,234,1000243664,260558,
535.857,-494.643,684.241,um,Surface,Ellipsoid Axis C,234,1000259885,260559,
-817.044,-18.7448,-576.27,um,Surface,Ellipsoid Axis C,234,1000260331,260560,
-2.25686e-08,939.022,343.856,um,Surface,Ellipsoid Axis C,234,1000240703,260561,
969.669,224.128,97.5162,um,Surface,Ellipsoid Axis C,234,1000227233,260562,
655.031,-755.159,25.8661,um,Surface,Ellipsoid Axis C,234,1000252419,260563,
0,794.821,-606.844,um,Surface,Ellipsoid Axis C,234,1000257345,260564,
719.759,-589.624,-366.458,um,Surface,Ellipsoid Axis C,234,1000255934,260565,
716.073,687.062,123.23,um,Surface,Ellipsoid Axis C,234,1000244837,260566,
840.373,493.533,224.049,um,Surface,Ellipsoid Axis C,234,1000256074,260567,
401.915,848.443,-344.397,um,Surface,Ellipsoid Axis C,234,1000228532,260568,
801.114,-185.471,-569.049,um,Surface,Ellipsoid Axis C,234,1000226074,260569,
-838.677,498.021,-220.447,um,Surface,Ellipsoid Axis C,234,1000224501,260570,
-4.97607e-09,-708.34,705.871,um,Surface,Ellipsoid Axis C,234,1000236626,260571,
-302.831,-337.19,891.401,um,Surface,Ellipsoid Axis C,234,1000224505,260572,
-354.227,909.911,-215.838,um,Surface,Ellipsoid Axis C,234,1000226515,260573,
668.984,663.182,335.634,um,Surface,Ellipsoid Axis C,234,1000251530,260574,
-142.857,-982.634,118.414,um,Surface,Ellipsoid Axis C,234,1000224522,260575,
777.781,627.407,37.6324,um,Surface,Ellipsoid Axis C,234,1000224512,260576,
815.471,-159.198,556.474,um,Surface,Ellipsoid Axis C,234,1000234078,260577,
490.304,-563.599,664.799,um,Surface,Ellipsoid Axis C,234,1000226826,260578,
684.288,-696.694,-215.33,um,Surface,Ellipsoid Axis C,234,1000224513,260579,
8.36156e-09,-974.915,222.58,um,Surface,Ellipsoid Axis C,234,1000230629,260580,
-688.613,-464.976,-556.425,um,Surface,Ellipsoid Axis C,234,1000224507,260581,
893.553,-441.806,79.8179,um,Surface,Ellipsoid Axis C,234,1000224518,260582,
-711.729,-374.451,-594.33,um,Surface,Ellipsoid Axis C,234,1000224527,260583,
333.856,-843.614,420.542,um,Surface,Ellipsoid Axis C,234,1000238489,260584,
-96.0467,985.067,142.89,um,Surface,Ellipsoid Axis C,234,1000224525,260585,
-928.565,321.438,185.595,um,Surface,Ellipsoid Axis C,234,1000224517,260586,
707.108,-707.105,0.000596248,um,Surface,Ellipsoid Axis C,234,1000258251,260587,
-5.12877e-09,670.731,741.701,um,Surface,Ellipsoid Axis C,234,1000258389,260588,
0,-670.732,741.7,um,Surface,Ellipsoid Axis C,234,1000224543,260589,
661.497,-736.441,141.692,um,Surface,Ellipsoid Axis C,234,1000255008,260590,
209.536,976.92,-41.4975,um,Surface,Ellipsoid Axis C,234,1000224526,260591,
31.9574,-961.376,-273.375,um,Surface,Ellipsoid Axis C,234,1000224534,260592,
401.813,652.359,642.631,um,Surface,Ellipsoid Axis C,234,1000224535,260593,
436.758,-800.053,411.288,um,Surface,Ellipsoid Axis C,234,1000226406,260594,
771.635,-627.613,-103.347,um,Surface,Ellipsoid Axis C,234,1000224533,260595,
903.179,-2.77278,429.256,um,Surface,Ellipsoid Axis C,234,1000260596,260596,
714.775,594.4,368.492,um,Surface,Ellipsoid Axis C,234,1000225028,260597,
-209.174,-621.21,755.211,um,Surface,Ellipsoid Axis C,234,1000238683,260598,
-2.05992e-09,-931.625,-363.42,um,Surface,Ellipsoid Axis C,234,1000224541,260599,
707.107,-707.107,0.000520476,um,Surface,Ellipsoid Axis C,234,1000251125,260600,
-535.905,-614.248,579.228,um,Surface,Ellipsoid Axis C,234,1000235321,260601,
943.925,-84.567,319.145,um,Surface,Ellipsoid Axis C,234,1000224540,260602,
845.12,510.716,157.925,um,Surface,Ellipsoid Axis C,234,1000224539,260603,
5.29301e-10,852.95,521.993,um,Surface,Ellipsoid Axis C,234,1000224546,260604,
-961.257,-218.514,-168.04,um,Surface,Ellipsoid Axis C,234,1000250170,260605,
918.901,-44.8391,391.932,um,Surface,Ellipsoid Axis C,234,1000234804,260606,
656.198,-631.234,413.458,um,Surface,Ellipsoid Axis C,234,1000244239,260607,
-931.624,-5.98862e-09,363.424,um,Surface,Ellipsoid Axis C,234,1000252188,260608,
-1.10589e-09,1000,0,um,Surface,Ellipsoid Axis C,234,1000238387,260609,
24.8012,24.6104,999.389,um,Surface,Ellipsoid Axis C,234,1000252058,260610,
-1.3178e-05,-109.515,993.985,um,Surface,Ellipsoid Axis C,234,1000240279,260611,
126.671,-991.273,36.4912,um,Surface,Ellipsoid Axis C,234,1000252809,260612,
-924.33,-251.247,287.207,um,Surface,Ellipsoid Axis C,234,1000224550,260613,
247.132,-963.973,-98.3997,um,Surface,Ellipsoid Axis C,234,1000248563,260614,
292.758,-943.901,-152.786,um,Surface,Ellipsoid Axis C,234,1000257664,260615,
729.61,-626.958,273.117,um,Surface,Ellipsoid Axis C,234,1000240984,260616,
707.108,707.106,-2.60703e-11,um,Surface,Ellipsoid Axis C,234,1000224567,260617,
-20.092,766.514,641.913,um,Surface,Ellipsoid Axis C,234,1000224560,260618,
-737.168,510.033,443.227,um,Surface,Ellipsoid Axis C,234,1000248583,260619,
-811.735,-389.34,435.317,um,Surface,Ellipsoid Axis C,234,1000224562,260620,
0,-346.276,938.133,um,Surface,Ellipsoid Axis C,234,1000224558,260621,
-176.579,-784.412,-594.574,um,Surface,Ellipsoid Axis C,234,1000224566,260622,
-653.16,-588.739,-476.202,um,Surface,Ellipsoid Axis C,234,1000255599,260623,
892.659,-353.259,-279.943,um,Surface,Ellipsoid Axis C,234,1000257304,260624,
-893.686,-356.765,272.111,um,Surface,Ellipsoid Axis C,234,1000251299,260625,
-691.609,355.899,628.5,um,Surface,Ellipsoid Axis C,234,1000260069,260626,
739.594,631.15,233.774,um,Surface,Ellipsoid Axis C,234,1000224568,260627,
-414.094,797.28,439.17,um,Surface,Ellipsoid Axis C,234,1000224559,260628,
-543.841,797.337,-261.705,um,Surface,Ellipsoid Axis C,234,1000226740,260629,
674.899,-723.732,-143.955,um,Surface,Ellipsoid Axis C,234,1000259847,260630,
79.414,981.002,-176.999,um,Surface,Ellipsoid Axis C,234,1000247113,260631,
294.798,948.622,114.938,um,Surface,Ellipsoid Axis C,234,1000224940,260632,
-440.822,-476.25,-760.829,um,Surface,Ellipsoid Axis C,234,1000250231,260633,
-133.969,-149.514,979.642,um,Surface,Ellipsoid Axis C,234,1000248436,260634,
-3.21282e-05,0.000146296,1000,um,Surface,Ellipsoid Axis C,234,1000248444,260635,
944.071,-97.7531,314.919,um,Surface,Ellipsoid Axis C,234,1000224575,260636,
-586.861,-465.039,662.822,um,Surface,Ellipsoid Axis C,234,1000250532,260637,
810.133,570.688,-134.161,um,Surface,Ellipsoid Axis C,235,1000224465,260638,
-22.8483,829.314,558.315,um,Surface,Ellipsoid Axis C,235,1000228485,260639,
963.718,-264.789,33.6811,um,Surface,Ellipsoid Axis C,235,1000257942,260640,
-874.411,382.885,298,um,Surface,Ellipsoid Axis C,235,1000258922,260641,
984.327,-113.333,135.117,um,Surface,Ellipsoid Axis C,235,1000259506,260642,
43.8647,-316.885,947.449,um,Surface,Ellipsoid Axis C,235,1000224463,260643,
-70.6162,-167.94,983.265,um,Surface,Ellipsoid Axis C,235,1000249926,260644,
682.309,-682.308,262.508,um,Surface,Ellipsoid Axis C,235,1000260645,260645,
978.569,-178.641,-102.42,um,Surface,Ellipsoid Axis C,235,1000224466,260646,
622.555,-717.345,-312.796,um,Surface,Ellipsoid Axis C,235,1000226759,260647,
-5.51876e-10,-5.82204e-05,1000,um,Surface,Ellipsoid Axis C,235,1000224458,260648,
-844.699,3.57128e-08,535.241,um,Surface,Ellipsoid Axis C,235,1000241552,260649,
694.326,-654.768,298.648,um,Surface,Ellipsoid Axis C,235,1000248284,260650,
-2.12051e-06,-1.81906e-05,1000,um,Surface,Ellipsoid Axis C,235,1000225621,260651,
387.738,67.2011,919.317,um,Surface,Ellipsoid Axis C,235,1000224473,260652,
-50.1455,-164.245,985.144,um,Surface,Ellipsoid Axis C,235,1000259637,260653,
976.659,206.885,57.7528,um,Surface,Ellipsoid Axis C,235,1000241014,260654,
-49.083,-998.795,-6.42903e-05,um,Surface,Ellipsoid Axis C,235,1000257204,260655,
-72.4096,-979.444,188.274,um,Surface,Ellipsoid Axis C,235,1000243967,260656,
180.308,-172.106,968.436,um,Surface,Ellipsoid Axis C,235,1000224474,260657,
673.642,-673.651,-303.974,um,Surface,Ellipsoid Axis C,235,1000241906,260658,
950.852,-309.645,0.357179,um,Surface,Ellipsoid Axis C,235,1000238432,260659,
-757.345,-404.055,512.999,um,Surface,Ellipsoid Axis C,235,1000224483,260660,
779.05,625.316,45.3997,um,Surface,Ellipsoid Axis C,235,1000253488,260661,
181.127,-952.574,-244.533,um,Surface,Ellipsoid Axis C,235,1000224486,260662,
-201.737,-5.0177e-09,979.44,um,Surface,Ellipsoid Axis C,235,1000224481,260663,
-242.821,-816.74,-523.425,um,Surface,Ellipsoid Axis C,235,1000234024,260664,
-535.341,762.745,362.809,um,Surface,Ellipsoid Axis C,235,1000257710,260665,
-407.603,-2.85956e-09,913.159,um,Surface,Ellipsoid Axis C,235,1000224488,260666,
702.99,-698.066,-136.046,um,Surface,Ellipsoid Axis C,235,1000227400,260667,
0,4.69533e-10,1000,um,Surface,Ellipsoid Axis C,235,1000253792,260668,
0.000171295,5.80879e-05,1000,um,Surface,Ellipsoid Axis C,235,1000260331,260669,
606.001,-588.594,535.089,um,Surface,Ellipsoid Axis C,235,1000259885,260670,
-619.563,769.946,-152.725,um,Surface,Ellipsoid Axis C,235,1000254226,260671,
434.273,-184.406,881.704,um,Surface,Ellipsoid Axis C,235,1000238294,260672,
-28.1204,194.043,980.59,um,Surface,Ellipsoid Axis C,235,1000243664,260673,
923.451,-373.317,88.7307,um,Surface,Ellipsoid Axis C,235,1000231813,260674,
-701.656,694.461,159.385,um,Surface,Ellipsoid Axis C,235,1000255934,260675,
881.528,468.196,60.8371,um,Surface,Ellipsoid Axis C,235,1000227233,260676,
-864.871,-47.6382,499.729,um,Surface,Ellipsoid Axis C,235,1000252419,260677,
-619.558,-769.95,-152.723,um,Surface,Ellipsoid Axis C,235,1000244837,260678,
-215.083,-234.37,948.056,um,Surface,Ellipsoid Axis C,235,1000228532,260679,
707.106,-707.107,0.000201287,um,Surface,Ellipsoid Axis C,235,1000224501,260680,
31.4361,-995.472,89.7034,um,Surface,Ellipsoid Axis C,235,1000226074,260681,
759.98,-642.302,99.3857,um,Surface,Ellipsoid Axis C,235,1000236626,260682,
-63.9666,641.359,-764.57,um,Surface,Ellipsoid Axis C,235,1000224505,260683,
3.35465e-09,-799.027,601.296,um,Surface,Ellipsoid Axis C,235,1000230629,260684,
-737.499,642.107,209.271,um,Surface,Ellipsoid Axis C,235,1000224512,260685,
-738.629,363.925,567.438,um,Surface,Ellipsoid Axis C,235,1000226515,260686,
526.003,-6.26627,850.46,um,Surface,Ellipsoid Axis C,235,1000226826,260687,
-212.732,-502.893,837.761,um,Surface,Ellipsoid Axis C,235,1000224507,260688,
-710.656,624.129,324.703,um,Surface,Ellipsoid Axis C,235,1000224513,260689,
365.072,-365.085,856.409,um,Surface,Ellipsoid Axis C,235,1000224522,260690,
-68.4291,136.856,988.225,um,Surface,Ellipsoid Axis C,235,1000251530,260691,
692.735,-606.365,-390.435,um,Surface,Ellipsoid Axis C,235,1000224518,260692,
596.031,-758.504,-263.475,um,Surface,Ellipsoid Axis C,235,1000256620,260693,
889.483,-199.519,411.11,um,Surface,Ellipsoid Axis C,235,1000234078,260694,
535.39,785.31,-310.879,um,Surface,Ellipsoid Axis C,235,1000224525,260695,
721.315,-674.746,-156.276,um,Surface,Ellipsoid Axis C,235,1000224517,260696,
697.468,572.781,430.651,um,Surface,Ellipsoid Axis C,235,1000258389,260697,
-803.753,-440.255,400.196,um,Surface,Ellipsoid Axis C,235,1000224543,260698,
301.238,-798.837,520.687,um,Surface,Ellipsoid Axis C,235,1000238489,260699,
-593.397,-610.809,-524.206,um,Surface,Ellipsoid Axis C,235,1000224527,260700,
323.952,-608.236,724.641,um,Surface,Ellipsoid Axis C,235,1000224526,260701,
-316.856,834.109,451.513,um,Surface,Ellipsoid Axis C,235,1000224534,260702,
468.539,503.154,726.159,um,Surface,Ellipsoid Axis C,235,1000258251,260703,
-80.4628,-881.605,465.078,um,Surface,Ellipsoid Axis C,235,1000224533,260704,
659.196,-659.204,361.816,um,Surface,Ellipsoid Axis C,235,1000255008,260705,
22.2174,-999.747,-3.65186,um,Surface,Ellipsoid Axis C,235,1000238683,260706,
-288.404,788.584,543.1,um,Surface,Ellipsoid Axis C,235,1000224535,260707,
136.024,-976.306,168.299,um,Surface,Ellipsoid Axis C,235,1000226406,260708,
601.884,215.293,769.015,um,Surface,Ellipsoid Axis C,235,1000260596,260709,
-257.794,906.979,333.063,um,Surface,Ellipsoid Axis C,235,1000225028,260710,
707.106,707.108,-5.12655e-05,um,Surface,Ellipsoid Axis C,235,1000224541,260711,
-905.943,270.925,325.373,um,Surface,Ellipsoid Axis C,235,1000235321,260712,
49.7109,997.022,-58.9542,um,Surface,Ellipsoid Axis C,235,1000224539,260713,
938.836,343.248,27.7276,um,Surface,Ellipsoid Axis C,235,1000224540,260714,
457.31,-844.093,279.956,um,Surface,Ellipsoid Axis C,235,1000250170,260715,
504.021,848.878,-159.28,um,Surface,Ellipsoid Axis C,235,1000224546,260716,
595.468,-595.462,539.299,um,Surface,Ellipsoid Axis C,235,1000251125,260717,
713.773,-517.048,472.429,um,Surface,Ellipsoid Axis C,235,1000244239,260718,
987.246,101.176,-122.917,um,Surface,Ellipsoid Axis C,235,1000252188,260719,
807.847,-533.052,251.474,um,Surface,Ellipsoid Axis C,235,1000234804,260720,
-8.28297,860.728,-508.997,um,Surface,Ellipsoid Axis C,235,1000224905,260721,
321.609,295.266,899.659,um,Surface,Ellipsoid Axis C,235,1000252058,260722,
976.861,197.604,-81.8244,um,Surface,Ellipsoid Axis C,235,1000224550,260723,
102.063,-979.423,-174.109,um,Surface,Ellipsoid Axis C,235,1000248563,260724,
630.434,-750.719,197.419,um,Surface,Ellipsoid Axis C,235,1000238387,260725,
296.732,-954.627,-25.2363,um,Surface,Ellipsoid Axis C,235,1000257664,260726,
-496.316,-561.525,662.088,um,Surface,Ellipsoid Axis C,235,1000240984,260727,
567.025,813.388,-129.932,um,Surface,Ellipsoid Axis C,235,1000252809,260728,
278.531,916.131,288.315,um,Surface,Ellipsoid Axis C,235,1000248583,260729,
-22.6388,-167.256,985.654,um,Surface,Ellipsoid Axis C,235,1000224560,260730,
310.083,945.997,-94.5433,um,Surface,Ellipsoid Axis C,235,1000240279,260731,
811.242,-584.71,-4.42294e-05,um,Surface,Ellipsoid Axis C,235,1000255599,260732,
242.705,968.213,60.4793,um,Surface,Ellipsoid Axis C,235,1000224566,260733,
500.481,847.821,-175.266,um,Surface,Ellipsoid Axis C,235,1000224567,260734,
-376.081,-673.835,636.011,um,Surface,Ellipsoid Axis C,235,1000224562,260735,
901.654,-430.962,-35.9398,um,Surface,Ellipsoid Axis C,235,1000251299,260736,
-659.836,-520.876,541.577,um,Surface,Ellipsoid Axis C,235,1000260069,260737,
170.234,-124.881,977.458,um,Surface,Ellipsoid Axis C,235,1000224559,260738,
54.9586,-224.2,972.992,um,Surface,Ellipsoid Axis C,235,1000257304,260739,
-800.326,-407.751,439.565,um,Surface,Ellipsoid Axis C,235,1000247113,260740,
639.983,-767.008,-46.0347,um,Surface,Ellipsoid Axis C,235,1000224940,260741,
716.447,694.385,-67.3222,um,Surface,Ellipsoid Axis C,235,1000224568,260742,
472.339,465.701,748.344,um,Surface,Ellipsoid Axis C,235,1000250231,260743,
-461.043,-879.189,-120.275,um,Surface,Ellipsoid Axis C,235,1000248436,260744,
-103.679,103.679,989.192,um,Surface,Ellipsoid Axis C,235,1000248444,260745,
-260.349,663.117,701.779,um,Surface,Ellipsoid Axis C,235,1000224575,260746,
778.801,-520.701,-349.772,um,Surface,Ellipsoid Axis C,235,1000250532,260747,
1.23132e-09,170.839,985.299,um,Surface,Ellipsoid Axis C,236,1000241552,260748,
691.23,-691.229,-210.722,um,Surface,Ellipsoid Axis C,236,1000238432,260749,
2.37727e-08,-916.421,400.215,um,Surface,Ellipsoid Axis C,236,1000257204,260750,
-564.976,751.469,-340.73,um,Surface,Ellipsoid Axis C,236,1000243967,260751,
309.405,-949.877,-44.7343,um,Surface,Ellipsoid Axis C,236,1000224474,260752,
962.662,189.393,193.423,um,Surface,Ellipsoid Axis C,236,1000225621,260753,
-257.381,-4.4693,966.3,um,Surface,Ellipsoid Axis C,236,1000224473,260754,
60.2843,412.319,909.043,um,Surface,Ellipsoid Axis C,236,1000259637,260755,
-112.175,-892.612,436.647,um,Surface,Ellipsoid Axis C,236,1000241014,260756,
275.761,-959.599,-55.9039,um,Surface,Ellipsoid Axis C,236,1000248284,260757,
0,727.937,-685.644,um,Surface,Ellipsoid Axis C,236,1000260758,260758,
730.263,-544.44,412.676,um,Surface,Ellipsoid Axis C,236,1000224466,260759,
-244.642,244.641,938.244,um,Surface,Ellipsoid Axis C,236,1000226759,260760,
-831.299,-424.41,358.912,um,Surface,Ellipsoid Axis C,236,1000224465,260761,
952.044,-297.778,-70.2943,um,Surface,Ellipsoid Axis C,236,1000257942,260762,
-782.067,-32.6438,-622.339,um,Surface,Ellipsoid Axis C,236,1000228485,260763,
567.51,-776.676,-273.326,um,Surface,Ellipsoid Axis C,236,1000258922,260764,
862.851,-103.675,494.712,um,Surface,Ellipsoid Axis C,236,1000259506,260765,
103.677,-103.677,989.193,um,Surface,Ellipsoid Axis C,236,1000224463,260766,
4.9683e-09,757.989,652.267,um,Surface,Ellipsoid Axis C,236,1000260645,260767,
438.558,-210.447,873.716,um,Surface,Ellipsoid Axis C,236,1000249926,260768,
-630.585,-4.65913e-05,-776.12,um,Surface,Ellipsoid Axis C,236,1000224486,260769,
669.112,-725.21,162.356,um,Surface,Ellipsoid Axis C,236,1000239472,260770,
-470.508,69.4545,879.658,um,Surface,Ellipsoid Axis C,236,1000224483,260771,
268.063,759.492,-592.718,um,Surface,Ellipsoid Axis C,236,1000234024,260772,
-130.898,-903.235,408.696,um,Surface,Ellipsoid Axis C,236,1000241906,260773,
772.038,-614.243,-163.286,um,Surface,Ellipsoid Axis C,236,1000227400,260774,
-173.409,698.35,694.433,um,Surface,Ellipsoid Axis C,236,1000253488,260775,
-639.994,-434.25,633.904,um,Surface,Ellipsoid Axis C,236,1000224488,260776,
375.575,-889.624,259.832,um,Surface,Ellipsoid Axis C,236,1000259885,260777,
840.77,477.133,-255.834,um,Surface,Ellipsoid Axis C,236,1000231813,260778,
366.796,870.419,328.376,um,Surface,Ellipsoid Axis C,236,1000254226,260779,
576.893,-245.781,778.965,um,Surface,Ellipsoid Axis C,236,1000238294,260780,
723.678,-686.682,68.9846,um,Surface,Ellipsoid Axis C,236,1000260331,260781,
-495.999,-495.995,712.723,um,Surface,Ellipsoid Axis C,236,1000243664,260782,
889.983,453.852,44.1397,um,Surface,Ellipsoid Axis C,236,1000227233,260783,
609.637,-473.504,635.717,um,Surface,Ellipsoid Axis C,236,1000253792,260784,
495.482,-1.96358e-09,868.618,um,Surface,Ellipsoid Axis C,236,1000255934,260785,
-97.5231,994.193,45.4825,um,Surface,Ellipsoid Axis C,236,1000244837,260786,
833.035,-521.992,183.239,um,Surface,Ellipsoid Axis C,236,1000256074,260787,
-296.961,-302.669,905.652,um,Surface,Ellipsoid Axis C,236,1000252419,260788,
-673.066,-700.406,237.516,um,Surface,Ellipsoid Axis C,236,1000228532,260789,
-339.913,890.165,303.422,um,Surface,Ellipsoid Axis C,236,1000226074,260790,
473.174,-877.36,-79.6559,um,Surface,Ellipsoid Axis C,236,1000236626,260791,
929.355,-276.283,244.881,um,Surface,Ellipsoid Axis C,236,1000224501,260792,
5.48599e-09,-771.612,636.094,um,Surface,Ellipsoid Axis C,236,1000226515,260793,
-441.702,219.538,869.886,um,Surface,Ellipsoid Axis C,236,1000224505,260794,
707.204,707.01,-0.268018,um,Surface,Ellipsoid Axis C,236,1000251530,260795,
654.118,390.858,647.58,um,Surface,Ellipsoid Axis C,236,1000224522,260796,
-1000,-2.41066e-13,-0.00382088,um,Surface,Ellipsoid Axis C,236,1000224512,260797,
168.919,-788.463,591.432,um,Surface,Ellipsoid Axis C,236,1000226826,260798,
446.533,-869.435,211.403,um,Surface,Ellipsoid Axis C,236,1000224513,260799,
284.605,284.633,915.415,um,Surface,Ellipsoid Axis C,236,1000224507,260800,
2.70945e-09,-1000,6.42223e-05,um,Surface,Ellipsoid Axis C,236,1000230629,260801,
-976.238,-143.711,162.193,um,Surface,Ellipsoid Axis C,236,1000224518,260802,
-8.84706e-09,-1000,-2.63207e-10,um,Surface,Ellipsoid Axis C,236,1000256620,260803,
946.846,-317.929,-49.0322,um,Surface,Ellipsoid Axis C,236,1000234078,260804,
368.456,-162.848,915.271,um,Surface,Ellipsoid Axis C,236,1000260805,260805,
800.063,-495.405,-338.339,um,Surface,Ellipsoid Axis C,236,1000224517,260806,
533.828,580.101,615.231,um,Surface,Ellipsoid Axis C,236,1000258389,260807,
4.0133e-09,356.261,934.387,um,Surface,Ellipsoid Axis C,236,1000224543,260808,
519.262,-574.261,632.923,um,Surface,Ellipsoid Axis C,236,1000238489,260809,
695.179,470.711,543.283,um,Surface,Ellipsoid Axis C,236,1000224525,260810,
-653.024,616.571,439.773,um,Surface,Ellipsoid Axis C,236,1000224534,260811,
522.076,843.558,-125.884,um,Surface,Ellipsoid Axis C,236,1000258251,260812,
707.102,-707.111,0.00104564,um,Surface,Ellipsoid Axis C,236,1000255008,260813,
-87.618,109.499,-990.118,um,Surface,Ellipsoid Axis C,236,1000224526,260814,
-166.838,242.85,955.609,um,Surface,Ellipsoid Axis C,236,1000224535,260815,
348.646,-930.857,-109.317,um,Surface,Ellipsoid Axis C,236,1000224533,260816,
975.277,-211.391,-64.409,um,Surface,Ellipsoid Axis C,236,1000226406,260817,
713.172,414.749,-565.128,um,Surface,Ellipsoid Axis C,236,1000225028,260818,
207.633,906.985,366.424,um,Surface,Ellipsoid Axis C,236,1000238683,260819,
473.777,128.483,871.222,um,Surface,Ellipsoid Axis C,236,1000260596,260820,
923.929,-3.98346e-09,382.564,um,Surface,Ellipsoid Axis C,236,1000224539,260821,
285.726,864.92,412.642,um,Surface,Ellipsoid Axis C,236,1000224540,260822,
513.744,820.778,-249.779,um,Surface,Ellipsoid Axis C,236,1000250170,260823,
9.27714e-10,-670.727,741.704,um,Surface,Ellipsoid Axis C,236,1000224546,260824,
574.915,-640.167,-509.568,um,Surface,Ellipsoid Axis C,236,1000235321,260825,
-971.657,-95.5712,-216.216,um,Surface,Ellipsoid Axis C,236,1000252188,260826,
-974.957,4.10337e-09,-222.393,um,Surface,Ellipsoid Axis C,236,1000234804,260827,
-661.871,-661.871,351.928,um,Surface,Ellipsoid Axis C,236,1000224905,260828,
805.878,-300.253,510.303,um,Surface,Ellipsoid Axis C,236,1000244239,260829,
-9.29067e-10,581.56,813.504,um,Surface,Ellipsoid Axis C,236,1000248563,260830,
-7.39049e-10,-876.06,482.203,um,Surface,Ellipsoid Axis C,236,1000238387,260831,
598.8,762.427,245.242,um,Surface,Ellipsoid Axis C,236,1000252809,260832,
-667.588,-725.205,168.533,um,Surface,Ellipsoid Axis C,236,1000252058,260833,
244.941,227.949,-942.36,um,Surface,Ellipsoid Axis C,236,1000257664,260834,
112.911,-617.515,778.413,um,Surface,Ellipsoid Axis C,236,1000240279,260835,
-350.74,-350.742,868.309,um,Surface,Ellipsoid Axis C,236,1000224550,260836,
416.461,-896.142,153.261,um,Surface,Ellipsoid Axis C,236,1000240984,260837,
-61.4907,-381.207,922.442,um,Surface,Ellipsoid Axis C,236,1000224566,260838,
-83.798,127.122,988.341,um,Surface,Ellipsoid Axis C,236,1000224560,260839,
-676.212,-338.114,-654.535,um,Surface,Ellipsoid Axis C,236,1000224562,260840,
184.747,-910.622,-369.643,um,Surface,Ellipsoid Axis C,236,1000248583,260841,
1.47431e-09,-1000,1.84473e-10,um,Surface,Ellipsoid Axis C,236,1000224567,260842,
707.106,-707.107,9.09499e-05,um,Surface,Ellipsoid Axis C,236,1000255599,260843,
-171.777,-920.407,351.204,um,Surface,Ellipsoid Axis C,236,1000257304,260844,
961.592,-36.5535,-272.039,um,Surface,Ellipsoid Axis C,236,1000251299,260845,
-495.29,-6.99483e-10,868.728,um,Surface,Ellipsoid Axis C,236,1000260069,260846,
-307.565,618.946,722.709,um,Surface,Ellipsoid Axis C,236,1000224559,260847,
243.48,-961.98,123.738,um,Surface,Ellipsoid Axis C,236,1000226740,260848,
738.825,563.555,369.518,um,Surface,Ellipsoid Axis C,236,1000224940,260849,
707.109,-707.104,-0.0011071,um,Surface,Ellipsoid Axis C,236,1000247113,260850,
-863.441,365.574,-347.6,um,Surface,Ellipsoid Axis C,236,1000224568,260851,
971.018,192.894,141.126,um,Surface,Ellipsoid Axis C,236,1000248436,260852,
542.788,801.303,251.583,um,Surface,Ellipsoid Axis C,236,1000259847,260853,
-699.413,-699.413,147.115,um,Surface,Ellipsoid Axis C,236,1000250532,260854,
651.086,493.613,576.57,um,Surface,Ellipsoid Axis C,236,1000250231,260855,
100.346,282.196,954.094,um,Surface,Ellipsoid Axis C,236,1000248444,260856,
-828.821,544.296,129.607,um,Surface,Ellipsoid Axis C,236,1000224575,260857,
-197.686,2.78568,980.261,um,Surface,Ellipsoid Axis C,237,1000260645,260858,
33.8994,781.921,622.455,um,Surface,Ellipsoid Axis C,237,1000249926,260859,
-113.899,-990.882,-71.9744,um,Surface,Ellipsoid Axis C,237,1000224463,260860,
582.543,-685.122,437.323,um,Surface,Ellipsoid Axis C,237,1000228485,260861,
986.294,-137.332,91.4591,um,Surface,Ellipsoid Axis C,237,1000257942,260862,
-801.5,-467.929,-372.344,um,Surface,Ellipsoid Axis C,237,1000258922,260863,
978.629,200.118,-47.3131,um,Surface,Ellipsoid Axis C,237,1000259506,260864,
-556.641,-11.267,830.677,um,Surface,Ellipsoid Axis C,237,1000226759,260865,
