
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,TrackID,ID,
-163.29,982.149,-93.3754,um,Surface,Ellipsoid Axis A,128,1000236626,245346,
998.339,34.4309,46.1931,um,Surface,Ellipsoid Axis A,128,1000224501,245347,
898.891,-325.258,-293.603,um,Surface,Ellipsoid Axis A,128,1000228532,245348,
310.813,-950.466,3.08294,um,Surface,Ellipsoid Axis A,128,1000224515,245349,
656.718,-603.95,451.626,um,Surface,Ellipsoid Axis A,128,1000224508,245350,
961.16,-30.0023,-274.357,um,Surface,Ellipsoid Axis A,128,1000226826,245351,
931.994,-357.611,-59.1676,um,Surface,Ellipsoid Axis A,128,1000224513,245352,
375.684,-643.241,-667.16,um,Surface,Ellipsoid Axis A,128,1000226515,245353,
993.43,-51.1357,102.383,um,Surface,Ellipsoid Axis A,128,1000225008,245354,
-705.652,-705.594,64.7438,um,Surface,Ellipsoid Axis A,128,1000224512,245355,
987.35,-3.23746e-07,-158.558,um,Surface,Ellipsoid Axis A,128,1000224514,245356,
985.55,9.08507,169.14,um,Surface,Ellipsoid Axis A,128,1000224522,245357,
-64.8896,842.537,534.716,um,Surface,Ellipsoid Axis A,128,1000234078,245358,
-56.5316,-867.063,494.98,um,Surface,Ellipsoid Axis A,128,1000224511,245359,
906.282,-374.518,195.931,um,Surface,Ellipsoid Axis A,128,1000238319,245360,
-671.733,-271.939,-689.075,um,Surface,Ellipsoid Axis A,128,1000224518,245361,
-142.039,81.0417,986.538,um,Surface,Ellipsoid Axis A,128,1000229855,245362,
659.699,-738.599,-138.81,um,Surface,Ellipsoid Axis A,128,1000237141,245363,
1000,5.42818e-09,5.73517e-09,um,Surface,Ellipsoid Axis A,128,1000224520,245364,
985.342,-121.702,-119.542,um,Surface,Ellipsoid Axis A,128,1000224517,245365,
88.0786,-181.259,979.483,um,Surface,Ellipsoid Axis A,128,1000238489,245366,
990.329,-127.878,53.8067,um,Surface,Ellipsoid Axis A,128,1000224524,245367,
-164.161,54.0443,-984.952,um,Surface,Ellipsoid Axis A,128,1000245198,245368,
-146.294,170.608,974.418,um,Surface,Ellipsoid Axis A,128,1000224525,245369,
865.129,-412.796,284.872,um,Surface,Ellipsoid Axis A,128,1000224516,245370,
959.464,38.9988,279.119,um,Surface,Ellipsoid Axis A,128,1000224532,245371,
-196.841,145.093,969.64,um,Surface,Ellipsoid Axis A,128,1000237992,245372,
-152.209,965.459,211.474,um,Surface,Ellipsoid Axis A,128,1000224531,245373,
428.555,694.751,-577.635,um,Surface,Ellipsoid Axis A,128,1000227755,245374,
614.885,-684.527,391.587,um,Surface,Ellipsoid Axis A,128,1000238332,245375,
143.839,-988.949,35.9106,um,Surface,Ellipsoid Axis A,128,1000224527,245376,
977.97,208.301,13.5869,um,Surface,Ellipsoid Axis A,128,1000224526,245377,
429.397,497.224,753.914,um,Surface,Ellipsoid Axis A,128,1000224536,245378,
-441.525,-293.977,847.722,um,Surface,Ellipsoid Axis A,128,1000224539,245379,
733.44,-673.085,94.9806,um,Surface,Ellipsoid Axis A,128,1000224534,245380,
-1000,1.32709e-08,6.83945e-10,um,Surface,Ellipsoid Axis A,128,1000226406,245381,
-195.159,-979.151,-56.3654,um,Surface,Ellipsoid Axis A,128,1000224533,245382,
-957.547,-279.984,-68.6537,um,Surface,Ellipsoid Axis A,128,1000224535,245383,
-754.58,-140.02,-641.096,um,Surface,Ellipsoid Axis A,128,1000224519,245384,
-914.985,307.691,261.016,um,Surface,Ellipsoid Axis A,128,1000224529,245385,
453.448,653.899,605.642,um,Surface,Ellipsoid Axis A,128,1000225028,245386,
5.68885e-10,1000,4.69567e-18,um,Surface,Ellipsoid Axis A,128,1000224530,245387,
976.861,156.417,-145.864,um,Surface,Ellipsoid Axis A,128,1000224543,245388,
694.561,-694.563,187.529,um,Surface,Ellipsoid Axis A,128,1000226120,245389,
-2.54186,55.753,998.441,um,Surface,Ellipsoid Axis A,128,1000239718,245390,
873.542,-467.642,135.037,um,Surface,Ellipsoid Axis A,128,1000238683,245391,
571.933,469.181,-672.876,um,Surface,Ellipsoid Axis A,128,1000225699,245392,
695.281,-618.608,-365.935,um,Surface,Ellipsoid Axis A,128,1000234804,245393,
-990.476,63.1323,122.362,um,Surface,Ellipsoid Axis A,128,1000224538,245394,
987.349,3.11711e-07,158.561,um,Surface,Ellipsoid Axis A,128,1000224541,245395,
944.299,-301.175,132.637,um,Surface,Ellipsoid Axis A,128,1000224549,245396,
-923.878,-382.686,-2.24476e-09,um,Surface,Ellipsoid Axis A,128,1000224546,245397,
746.278,-663.481,53.4916,um,Surface,Ellipsoid Axis A,128,1000224537,245398,
650.403,746.839,-138.588,um,Surface,Ellipsoid Axis A,128,1000229407,245399,
928.507,365.522,65.335,um,Surface,Ellipsoid Axis A,128,1000235321,245400,
900.943,291.98,321.014,um,Surface,Ellipsoid Axis A,128,1000224540,245401,
-770.282,-21.6298,-637.337,um,Surface,Ellipsoid Axis A,128,1000243383,245402,
755.514,-647.254,-101.297,um,Surface,Ellipsoid Axis A,128,1000224544,245403,
495.049,203.924,-844.596,um,Surface,Ellipsoid Axis A,128,1000238535,245404,
729.855,-679.753,72.4407,um,Surface,Ellipsoid Axis A,128,1000226574,245405,
-318.945,-941.4,109.729,um,Surface,Ellipsoid Axis A,128,1000224553,245406,
-966.716,-143.857,211.577,um,Surface,Ellipsoid Axis A,128,1000234294,245407,
76.6507,-997.05,-3.93801,um,Surface,Ellipsoid Axis A,128,1000224547,245408,
936.853,-349.715,2.63069,um,Surface,Ellipsoid Axis A,128,1000224550,245409,
1000,4.54991e-09,1.50216e-16,um,Surface,Ellipsoid Axis A,128,1000224551,245410,
-323.325,-43.838,-945.272,um,Surface,Ellipsoid Axis A,128,1000224554,245411,
827.735,-511.056,-231.68,um,Surface,Ellipsoid Axis A,128,1000224798,245412,
-726.875,-339.531,596.968,um,Surface,Ellipsoid Axis A,128,1000224563,245413,
-4.53286e-05,1000,-1.87812e-09,um,Surface,Ellipsoid Axis A,128,1000224557,245414,
784.607,-490.319,379.446,um,Surface,Ellipsoid Axis A,128,1000244239,245415,
961.115,-182.201,207.512,um,Surface,Ellipsoid Axis A,128,1000240984,245416,
409.965,912.092,-4.16624,um,Surface,Ellipsoid Axis A,128,1000225444,245417,
201.863,604.186,770.851,um,Surface,Ellipsoid Axis A,128,1000224562,245418,
-647.983,750.441,130.218,um,Surface,Ellipsoid Axis A,128,1000224556,245419,
-947.996,284.507,142.688,um,Surface,Ellipsoid Axis A,128,1000240279,245420,
767.147,-624.238,147.688,um,Surface,Ellipsoid Axis A,128,1000238387,245421,
956.117,246.899,157.738,um,Surface,Ellipsoid Axis A,128,1000224558,245422,
812.952,-581.433,32.3341,um,Surface,Ellipsoid Axis A,128,1000224567,245423,
361.945,-930.832,-50.4728,um,Surface,Ellipsoid Axis A,128,1000244079,245424,
-852.848,-486.949,188.496,um,Surface,Ellipsoid Axis A,128,1000224565,245425,
-33.1325,-958.219,284.111,um,Surface,Ellipsoid Axis A,128,1000224566,245426,
-780.714,-88.0724,618.651,um,Surface,Ellipsoid Axis A,128,1000224560,245427,
961.319,257.399,98.0394,um,Surface,Ellipsoid Axis A,128,1000224568,245428,
960.546,217.438,173.413,um,Surface,Ellipsoid Axis A,128,1000232264,245429,
676.684,534.429,506.443,um,Surface,Ellipsoid Axis A,128,1000224559,245430,
-92.7254,92.725,991.365,um,Surface,Ellipsoid Axis A,128,1000226740,245431,
82.7811,-275.439,-957.748,um,Surface,Ellipsoid Axis A,128,1000224564,245432,
-39.535,261.901,964.284,um,Surface,Ellipsoid Axis A,128,1000224571,245433,
-336.194,-940.878,-41.4888,um,Surface,Ellipsoid Axis A,128,1000224814,245434,
689.714,310.475,-654.141,um,Surface,Ellipsoid Axis A,128,1000224569,245435,
955.804,291.872,35.3558,um,Surface,Ellipsoid Axis A,128,1000224940,245436,
58.2351,-15.6672,-998.18,um,Surface,Ellipsoid Axis A,128,1000227057,245437,
271.503,961.349,45.7646,um,Surface,Ellipsoid Axis A,128,1000245277,245438,
-30.2079,-998.476,-46.1876,um,Surface,Ellipsoid Axis A,128,1000225475,245439,
-94.921,-302.343,948.461,um,Surface,Ellipsoid Axis A,128,1000239432,245440,
532.558,629.091,-566.239,um,Surface,Ellipsoid Axis A,128,1000224574,245441,
832.772,-415.082,-366.331,um,Surface,Ellipsoid Axis A,128,1000224575,245442,
-910.669,172.672,375.321,um,Surface,Ellipsoid Axis A,128,1000234508,245443,
1000,1.03474e-10,3.92643e-09,um,Surface,Ellipsoid Axis A,128,1000224693,245444,
453.875,884.737,106.011,um,Surface,Ellipsoid Axis A,128,1000224572,245445,
68.231,997.659,4.52269,um,Surface,Ellipsoid Axis A,129,1000224466,245446,
57.879,979.157,194.683,um,Surface,Ellipsoid Axis A,129,1000226759,245447,
-820.816,295.744,488.668,um,Surface,Ellipsoid Axis A,129,1000224465,245448,
25.3776,-502.647,864.119,um,Surface,Ellipsoid Axis A,129,1000224458,245449,
343.633,194.054,-918.836,um,Surface,Ellipsoid Axis A,129,1000226467,245450,
-643.065,676.154,359.56,um,Surface,Ellipsoid Axis A,129,1000224461,245451,
972.098,-202.14,119.02,um,Surface,Ellipsoid Axis A,129,1000224463,245452,
-635.155,-499.34,589.269,um,Surface,Ellipsoid Axis A,129,1000224460,245453,
1000,-2.10645e-08,6.69229e-10,um,Surface,Ellipsoid Axis A,129,1000224462,245454,
-477.164,-658.401,582.084,um,Surface,Ellipsoid Axis A,129,1000225091,245455,
1000,-7.40916e-10,2.49971e-09,um,Surface,Ellipsoid Axis A,129,1000241891,245456,
-951.86,-9.32121e-05,-306.533,um,Surface,Ellipsoid Axis A,129,1000224464,245457,
-58.7851,-992.026,111.481,um,Surface,Ellipsoid Axis A,129,1000224468,245458,
140.832,-988.602,-53.2125,um,Surface,Ellipsoid Axis A,129,1000241014,245459,
-952.315,250.575,174.095,um,Surface,Ellipsoid Axis A,129,1000228485,245460,
973.559,228.243,-9.37775,um,Surface,Ellipsoid Axis A,129,1000238256,245461,
668.108,743.894,-15.8943,um,Surface,Ellipsoid Axis A,129,1000241552,245462,
186.774,-576.425,-795.518,um,Surface,Ellipsoid Axis A,129,1000224467,245463,
-886.165,-58.7684,459.628,um,Surface,Ellipsoid Axis A,129,1000237909,245464,
659.674,-690.449,-296.834,um,Surface,Ellipsoid Axis A,129,1000224473,245465,
-273.443,-812.928,514.176,um,Surface,Ellipsoid Axis A,129,1000225210,245466,
-140.357,-964.498,223.705,um,Surface,Ellipsoid Axis A,129,1000238432,245467,
1000,-7.22511e-08,-7.82048e-09,um,Surface,Ellipsoid Axis A,129,1000224701,245468,
988.009,-154.333,-4.51936,um,Surface,Ellipsoid Axis A,129,1000234024,245469,
210.903,344.304,914.863,um,Surface,Ellipsoid Axis A,129,1000241906,245470,
707.104,-707.11,-0.00255183,um,Surface,Ellipsoid Axis A,129,1000236414,245471,
961.998,244.638,-121.296,um,Surface,Ellipsoid Axis A,129,1000224474,245472,
864.908,-468.174,-180.963,um,Surface,Ellipsoid Axis A,129,1000225621,245473,
952.34,177.594,-248.009,um,Surface,Ellipsoid Axis A,129,1000224483,245474,
949.803,298.484,-93.7122,um,Surface,Ellipsoid Axis A,129,1000224475,245475,
-1000,-6.19288e-08,2.61465e-10,um,Surface,Ellipsoid Axis A,129,1000224477,245476,
999.225,30.9182,-24.3607,um,Surface,Ellipsoid Axis A,129,1000224486,245477,
1.45611e-08,1000,9.20481e-09,um,Surface,Ellipsoid Axis A,129,1000232319,245478,
870.243,468.491,152.292,um,Surface,Ellipsoid Axis A,129,1000236085,245479,
69.5833,992.374,101.74,um,Surface,Ellipsoid Axis A,129,1000224480,245480,
1000,2.26614e-07,3.376e-08,um,Surface,Ellipsoid Axis A,129,1000224476,245481,
-518.544,-658.583,545.327,um,Surface,Ellipsoid Axis A,129,1000230137,245482,
590.443,-807.059,-5.81016,um,Surface,Ellipsoid Axis A,129,1000227400,245483,
602.876,-782.944,-153.425,um,Surface,Ellipsoid Axis A,129,1000224481,245484,
427.045,-884.625,-187.271,um,Surface,Ellipsoid Axis A,129,1000226336,245485,
115.955,738.395,-664.324,um,Surface,Ellipsoid Axis A,129,1000243967,245486,
995.748,82.2172,-41.5475,um,Surface,Ellipsoid Axis A,129,1000224491,245487,
290.037,-611.009,-736.577,um,Surface,Ellipsoid Axis A,129,1000234726,245488,
351.004,426.777,833.461,um,Surface,Ellipsoid Axis A,129,1000239472,245489,
925.801,-261.509,272.958,um,Surface,Ellipsoid Axis A,129,1000226044,245490,
978.717,-204.928,10.867,um,Surface,Ellipsoid Axis A,129,1000224485,245491,
185.967,-980.551,-62.7403,um,Surface,Ellipsoid Axis A,129,1000229808,245492,
-124.393,-940.212,317.06,um,Surface,Ellipsoid Axis A,129,1000235919,245493,
-291.061,-950.756,106.523,um,Surface,Ellipsoid Axis A,129,1000231813,245494,
832.918,-256.069,-490.587,um,Surface,Ellipsoid Axis A,129,1000227233,245495,
-197.32,-392.313,898.418,um,Surface,Ellipsoid Axis A,129,1000224489,245496,
753.31,627.367,-197.322,um,Surface,Ellipsoid Axis A,129,1000224488,245497,
484.548,-714.68,504.426,um,Surface,Ellipsoid Axis A,129,1000224493,245498,
1000,-7.862e-09,-1.66969e-09,um,Surface,Ellipsoid Axis A,129,1000224492,245499,
-497.193,-832.969,242.82,um,Surface,Ellipsoid Axis A,129,1000238294,245500,
862.806,45.5656,-503.478,um,Surface,Ellipsoid Axis A,129,1000231654,245501,
983.967,174.563,-36.5692,um,Surface,Ellipsoid Axis A,129,1000230629,245502,
427.109,-377.76,-821.508,um,Surface,Ellipsoid Axis A,129,1000224502,245503,
-172.301,974.724,-142.217,um,Surface,Ellipsoid Axis A,129,1000224510,245504,
998.911,44.5783,-13.7672,um,Surface,Ellipsoid Axis A,129,1000240703,245505,
107.427,-217.516,-970.127,um,Surface,Ellipsoid Axis A,129,1000244837,245506,
696.191,697.242,170.801,um,Surface,Ellipsoid Axis A,129,1000224495,245507,
997.688,4.70655,67.8012,um,Surface,Ellipsoid Axis A,129,1000224501,245508,
819.848,-543.307,-180.738,um,Surface,Ellipsoid Axis A,129,1000226074,245509,
-602.871,-628.492,-491.471,um,Surface,Ellipsoid Axis A,129,1000224505,245510,
378.842,-924.475,42.7139,um,Surface,Ellipsoid Axis A,129,1000224506,245511,
-173.499,974.983,138.944,um,Surface,Ellipsoid Axis A,129,1000224496,245512,
-20.9385,792.119,-610.007,um,Surface,Ellipsoid Axis A,129,1000236626,245513,
773.368,608.386,-178.239,um,Surface,Ellipsoid Axis A,129,1000243664,245514,
324.875,34.2705,-945.136,um,Surface,Ellipsoid Axis A,129,1000224515,245515,
-684.318,-684.215,252.108,um,Surface,Ellipsoid Axis A,129,1000228532,245516,
583.679,-648.62,488.478,um,Surface,Ellipsoid Axis A,129,1000224508,245517,
976.491,196.953,-87.6098,um,Surface,Ellipsoid Axis A,129,1000224507,245518,
2.01235,-102.372,-994.744,um,Surface,Ellipsoid Axis A,129,1000226826,245519,
988.267,121.488,92.5721,um,Surface,Ellipsoid Axis A,129,1000224513,245520,
-952.811,111.063,282.519,um,Surface,Ellipsoid Axis A,129,1000224512,245521,
669.358,-723.807,167.524,um,Surface,Ellipsoid Axis A,129,1000225008,245522,
948.698,-28.0305,314.939,um,Surface,Ellipsoid Axis A,129,1000224522,245523,
201.906,-393.954,-896.68,um,Surface,Ellipsoid Axis A,129,1000234078,245524,
928.188,230.341,-292.25,um,Surface,Ellipsoid Axis A,129,1000226515,245525,
-238.251,24.543,-970.893,um,Surface,Ellipsoid Axis A,129,1000229855,245526,
488.431,-869.159,-77.4529,um,Surface,Ellipsoid Axis A,129,1000238319,245527,
994.807,-1.29344e-07,101.778,um,Surface,Ellipsoid Axis A,129,1000224518,245528,
525.378,157.89,-836.091,um,Surface,Ellipsoid Axis A,129,1000224514,245529,
-661.573,484.22,572.584,um,Surface,Ellipsoid Axis A,129,1000237141,245530,
-484.875,-652.532,582.321,um,Surface,Ellipsoid Axis A,129,1000224520,245531,
797.107,600.786,60.6327,um,Surface,Ellipsoid Axis A,129,1000224517,245532,
975.712,152.538,157.218,um,Surface,Ellipsoid Axis A,129,1000224511,245533,
511.935,-690.532,510.968,um,Surface,Ellipsoid Axis A,129,1000224516,245534,
32.9372,238.72,-970.53,um,Surface,Ellipsoid Axis A,129,1000238489,245535,
928.846,369.356,-28.6685,um,Surface,Ellipsoid Axis A,129,1000224524,245536,
195.982,-202.002,959.576,um,Surface,Ellipsoid Axis A,129,1000245198,245537,
-133.993,77.8185,987.922,um,Surface,Ellipsoid Axis A,129,1000224525,245538,
1000,3.83592e-09,-3.69755e-09,um,Surface,Ellipsoid Axis A,129,1000224528,245539,
877.532,473.223,-77.4402,um,Surface,Ellipsoid Axis A,129,1000224532,245540,
616.436,-731.252,292.023,um,Surface,Ellipsoid Axis A,129,1000237992,245541,
205.388,977.978,-37.0741,um,Surface,Ellipsoid Axis A,129,1000224531,245542,
-550.76,-779.413,298.629,um,Surface,Ellipsoid Axis A,129,1000227755,245543,
989.633,-109.905,92.4549,um,Surface,Ellipsoid Axis A,129,1000238332,245544,
124.501,202.127,971.414,um,Surface,Ellipsoid Axis A,129,1000224526,245545,
769.453,-598.141,223.985,um,Surface,Ellipsoid Axis A,129,1000224527,245546,
-262.628,55.7757,963.284,um,Surface,Ellipsoid Axis A,129,1000224536,245547,
-121.45,-121.449,985.14,um,Surface,Ellipsoid Axis A,129,1000224530,245548,
589.66,-783.952,-194.216,um,Surface,Ellipsoid Axis A,129,1000224534,245549,
-655.28,294.399,-695.655,um,Surface,Ellipsoid Axis A,129,1000226406,245550,
397.403,-907.272,137.583,um,Surface,Ellipsoid Axis A,129,1000224535,245551,
975.714,-217.062,29.4464,um,Surface,Ellipsoid Axis A,129,1000224533,245552,
121.293,-912.992,389.53,um,Surface,Ellipsoid Axis A,129,1000224539,245553,
636.299,-754.654,160.069,um,Surface,Ellipsoid Axis A,129,1000224529,245554,
-466.076,535.058,704.618,um,Surface,Ellipsoid Axis A,129,1000245053,245555,
675.442,-107.377,-729.553,um,Surface,Ellipsoid Axis A,129,1000224543,245556,
706.426,701.783,91.9903,um,Surface,Ellipsoid Axis A,129,1000225028,245557,
679.368,-463.045,569.253,um,Surface,Ellipsoid Axis A,129,1000224519,245558,
994.171,92.8721,-54.7694,um,Surface,Ellipsoid Axis A,129,1000224538,245559,
-44.1361,125.34,991.132,um,Surface,Ellipsoid Axis A,129,1000239718,245560,
929.612,-368.42,9.37501,um,Surface,Ellipsoid Axis A,129,1000225699,245561,
-902.837,385.617,-190.222,um,Surface,Ellipsoid Axis A,129,1000226120,245562,
909.419,246.285,-335.114,um,Surface,Ellipsoid Axis A,129,1000224540,245563,
-679.045,361.749,638.776,um,Surface,Ellipsoid Axis A,129,1000224537,245564,
799.165,364.356,478.101,um,Surface,Ellipsoid Axis A,129,1000234804,245565,
-90.3156,-48.0111,-994.755,um,Surface,Ellipsoid Axis A,129,1000229407,245566,
998.915,22.4197,-40.8192,um,Surface,Ellipsoid Axis A,129,1000224541,245567,
615.406,759.203,-211.864,um,Surface,Ellipsoid Axis A,129,1000235321,245568,
-869.974,-66.4241,488.603,um,Surface,Ellipsoid Axis A,129,1000224546,245569,
-382.681,-923.881,-6.4006e-05,um,Surface,Ellipsoid Axis A,129,1000224544,245570,
516.698,-23.1572,-855.855,um,Surface,Ellipsoid Axis A,129,1000238535,245571,
417.783,-907.057,-52.0109,um,Surface,Ellipsoid Axis A,129,1000224549,245572,
-471.024,-859.263,199.51,um,Surface,Ellipsoid Axis A,129,1000234294,245573,
-932.997,77.5401,-351.432,um,Surface,Ellipsoid Axis A,129,1000224547,245574,
6.92341e-09,1000,5.49882e-09,um,Surface,Ellipsoid Axis A,129,1000243383,245575,
-537.727,63.4266,-840.73,um,Surface,Ellipsoid Axis A,129,1000224554,245576,
683.067,-512.874,519.98,um,Surface,Ellipsoid Axis A,129,1000224798,245577,
835.007,547.779,-51.9809,um,Surface,Ellipsoid Axis A,129,1000226574,245578,
828.52,-544.461,130.83,um,Surface,Ellipsoid Axis A,129,1000224553,245579,
-989.961,112.207,85.9448,um,Surface,Ellipsoid Axis A,129,1000224550,245580,
994.133,61.3691,89.066,um,Surface,Ellipsoid Axis A,129,1000225444,245581,
637.908,91.5243,764.655,um,Surface,Ellipsoid Axis A,129,1000240984,245582,
-50.9437,-399.919,915.133,um,Surface,Ellipsoid Axis A,129,1000224551,245583,
923.071,367.234,114.363,um,Surface,Ellipsoid Axis A,129,1000224558,245584,
654.133,-708.224,265.572,um,Surface,Ellipsoid Axis A,129,1000224563,245585,
939.309,-263.587,219.589,um,Surface,Ellipsoid Axis A,129,1000238387,245586,
996.343,69.3974,-49.8386,um,Surface,Ellipsoid Axis A,129,1000244239,245587,
-971.877,-231.474,43.3073,um,Surface,Ellipsoid Axis A,129,1000224560,245588,
113.879,-989.696,-86.7959,um,Surface,Ellipsoid Axis A,129,1000224562,245589,
-855.971,159.666,491.753,um,Surface,Ellipsoid Axis A,129,1000240279,245590,
707.057,-707.157,0.00589687,um,Surface,Ellipsoid Axis A,129,1000224556,245591,
1000,7.52612e-11,4.23773e-12,um,Surface,Ellipsoid Axis A,129,1000224557,245592,
1000,3.47305e-09,8.62081e-10,um,Surface,Ellipsoid Axis A,129,1000226740,245593,
306.316,-806.813,505.196,um,Surface,Ellipsoid Axis A,129,1000224567,245594,
951.429,283.565,119.892,um,Surface,Ellipsoid Axis A,129,1000224566,245595,
723.717,-669.454,-167.528,um,Surface,Ellipsoid Axis A,129,1000224565,245596,
90.2088,-696.963,-711.411,um,Surface,Ellipsoid Axis A,129,1000244079,245597,
915.365,348.949,-200.852,um,Surface,Ellipsoid Axis A,129,1000224568,245598,
1000,-3.95513e-11,-1.08823e-11,um,Surface,Ellipsoid Axis A,129,1000232264,245599,
-667.134,-539.524,513.659,um,Surface,Ellipsoid Axis A,129,1000224559,245600,
-126.767,-56.6189,990.315,um,Surface,Ellipsoid Axis A,129,1000224564,245601,
601.706,352.987,-716.485,um,Surface,Ellipsoid Axis A,129,1000239432,245602,
-397.64,-903.633,-159.154,um,Surface,Ellipsoid Axis A,129,1000224814,245603,
-61.6688,-857.422,510.905,um,Surface,Ellipsoid Axis A,129,1000224569,245604,
783.217,617.135,-75.6034,um,Surface,Ellipsoid Axis A,129,1000224940,245605,
802.472,188.768,566.044,um,Surface,Ellipsoid Axis A,129,1000227057,245606,
290.561,956.834,-6.61113,um,Surface,Ellipsoid Axis A,129,1000245277,245607,
-166.845,950.175,-263.307,um,Surface,Ellipsoid Axis A,129,1000225475,245608,
65.554,-21.8,-997.611,um,Surface,Ellipsoid Axis A,129,1000224571,245609,
-952.77,-265.619,147.224,um,Surface,Ellipsoid Axis A,129,1000224574,245610,
707.108,707.105,-0.00275762,um,Surface,Ellipsoid Axis A,129,1000224575,245611,
1000,-1.69669e-11,-4.63604e-12,um,Surface,Ellipsoid Axis A,129,1000224693,245612,
649.587,759.252,39.6484,um,Surface,Ellipsoid Axis A,129,1000234508,245613,
872.372,254.558,417.333,um,Surface,Ellipsoid Axis A,129,1000224572,245614,
129.611,990.286,50.3466,um,Surface,Ellipsoid Axis A,130,1000224466,245615,
-67.2745,889.2,452.546,um,Surface,Ellipsoid Axis A,130,1000226759,245616,
-118.362,118.36,985.891,um,Surface,Ellipsoid Axis A,130,1000224465,245617,
-126.968,131.156,983.197,um,Surface,Ellipsoid Axis A,130,1000224458,245618,
491.566,257.628,-831.86,um,Surface,Ellipsoid Axis A,130,1000226467,245619,
-758.262,588.91,279.684,um,Surface,Ellipsoid Axis A,130,1000224461,245620,
749.271,605.122,269.11,um,Surface,Ellipsoid Axis A,130,1000224463,245621,
588.789,798.916,-122.72,um,Surface,Ellipsoid Axis A,130,1000224460,245622,
1000,-3.80036e-08,-1.4663e-08,um,Surface,Ellipsoid Axis A,130,1000224462,245623,
1.93363e-08,1000,4.07156e-09,um,Surface,Ellipsoid Axis A,130,1000225091,245624,
420.038,906.696,-38.3495,um,Surface,Ellipsoid Axis A,130,1000224467,245625,
6.48795e-09,-1000,-4.35793e-09,um,Surface,Ellipsoid Axis A,130,1000241014,245626,
955.87,-247.302,-158.604,um,Surface,Ellipsoid Axis A,130,1000241552,245627,
-756.425,-646.429,-99.7513,um,Surface,Ellipsoid Axis A,130,1000224464,245628,
-360.384,-725.847,585.893,um,Surface,Ellipsoid Axis A,130,1000224468,245629,
-287.387,-519.624,804.611,um,Surface,Ellipsoid Axis A,130,1000228485,245630,
944.611,-328.101,7.71806,um,Surface,Ellipsoid Axis A,130,1000241891,245631,
254.518,929.247,-267.807,um,Surface,Ellipsoid Axis A,130,1000238256,245632,
-967.521,-100.491,231.959,um,Surface,Ellipsoid Axis A,130,1000237909,245633,
-940.705,-313.158,130.412,um,Surface,Ellipsoid Axis A,130,1000224473,245634,
-212.344,-976.701,-31.0515,um,Surface,Ellipsoid Axis A,130,1000225210,245635,
578.889,-135.953,-803.993,um,Surface,Ellipsoid Axis A,130,1000238432,245636,
1000,-1.12769e-08,1.72293e-09,um,Surface,Ellipsoid Axis A,130,1000224701,245637,
-990.823,105.178,-84.9007,um,Surface,Ellipsoid Axis A,130,1000241906,245638,
1000,0,0,um,Surface,Ellipsoid Axis A,130,1000236414,245639,
986.906,-146.224,-68.0885,um,Surface,Ellipsoid Axis A,130,1000224474,245640,
-212.308,975.475,58.0905,um,Surface,Ellipsoid Axis A,130,1000225621,245641,
450.647,-891.523,45.8678,um,Surface,Ellipsoid Axis A,130,1000224475,245642,
103.911,596.484,795.87,um,Surface,Ellipsoid Axis A,130,1000224483,245643,
1000,2.69621e-08,3.24346e-10,um,Surface,Ellipsoid Axis A,130,1000224477,245644,
-80.475,-993.214,83.9604,um,Surface,Ellipsoid Axis A,130,1000234024,245645,
-969.051,-243.519,40.4788,um,Surface,Ellipsoid Axis A,130,1000224486,245646,
720.604,684.029,113.287,um,Surface,Ellipsoid Axis A,130,1000224476,245647,
-782.312,587.932,205.728,um,Surface,Ellipsoid Axis A,130,1000224480,245648,
-608.157,-668.537,428.022,um,Surface,Ellipsoid Axis A,130,1000236085,245649,
-508.453,762.797,-399.521,um,Surface,Ellipsoid Axis A,130,1000232319,245650,
-310.483,-947.235,79.6671,um,Surface,Ellipsoid Axis A,130,1000224481,245651,
-186.967,810.145,555.616,um,Surface,Ellipsoid Axis A,130,1000234726,245652,
-902.198,242.44,356.737,um,Surface,Ellipsoid Axis A,130,1000230137,245653,
547.502,742.012,-386.858,um,Surface,Ellipsoid Axis A,130,1000243967,245654,
707.117,-707.097,0.00686808,um,Surface,Ellipsoid Axis A,130,1000226336,245655,
849.26,-527.626,-19.1729,um,Surface,Ellipsoid Axis A,130,1000229808,245656,
377.295,-908.406,-180.131,um,Surface,Ellipsoid Axis A,130,1000226044,245657,
989.718,-80.584,-118.175,um,Surface,Ellipsoid Axis A,130,1000239472,245658,
-566.315,681.979,462.809,um,Surface,Ellipsoid Axis A,130,1000227400,245659,
-984.708,-112.358,-133.136,um,Surface,Ellipsoid Axis A,130,1000224491,245660,
192.706,981.22,8.4527,um,Surface,Ellipsoid Axis A,130,1000227233,245661,
834.631,550.437,20.2325,um,Surface,Ellipsoid Axis A,130,1000224488,245662,
-175.147,919.66,351.495,um,Surface,Ellipsoid Axis A,130,1000235919,245663,
514.655,850.951,-104.941,um,Surface,Ellipsoid Axis A,130,1000224485,245664,
1000,-5.41879e-08,4.36934e-10,um,Surface,Ellipsoid Axis A,130,1000224493,245665,
991.955,126.422,-6.48936,um,Surface,Ellipsoid Axis A,130,1000238294,245666,
