
Displacement
 ==================== 
Displacement X,Displacement Y,Displacement Z,Unit,Category,Collection,Time,TrackID,ID,
15.8324,22.3344,2.34169,um,Surface,Displacement,60,1000224545,233773,
-4.8783,24.9181,1.86892,um,Surface,Displacement,60,1000224541,233774,
3.10141,-11.0595,3.15504,um,Surface,Displacement,60,1000224537,233775,
16.3827,1.51777,6.16965,um,Surface,Displacement,60,1000224549,233776,
10.2384,12.6209,2.11235,um,Surface,Displacement,60,1000224544,233777,
14.1066,28.1332,2.73158,um,Surface,Displacement,60,1000224548,233778,
-5.81712,26.8668,2.21052,um,Surface,Displacement,60,1000224546,233779,
15.0681,27.5553,3.435,um,Surface,Displacement,60,1000224550,233780,
-6.6421,19.3359,1.42625,um,Surface,Displacement,60,1000224547,233781,
12.1336,-4.18798,4.18444,um,Surface,Displacement,60,1000224553,233782,
-7.41987,0.669837,-2.40927,um,Surface,Displacement,60,1000225444,233783,
-2.82051,-0.703841,3.18244,um,Surface,Displacement,60,1000226574,233784,
-10.75,4.90223,2.12665,um,Surface,Displacement,60,1000224552,233785,
-1.69849,-12.6256,-0.956483,um,Surface,Displacement,60,1000224542,233786,
-5.05266,9.16141,0.317857,um,Surface,Displacement,60,1000229407,233787,
26.6305,-5.0346,2.50798,um,Surface,Displacement,60,1000224556,233788,
21.2276,17.7849,1.64763,um,Surface,Displacement,60,1000224562,233789,
-6.10394,25.3069,0.476537,um,Surface,Displacement,60,1000224554,233790,
-21.9115,21.6412,13.5961,um,Surface,Displacement,60,1000224555,233791,
-6.58632,10.5338,2.69116,um,Surface,Displacement,60,1000224551,233792,
24.3379,-3.16021,-1.20585,um,Surface,Displacement,60,1000224805,233793,
11.017,8.95968,2.02938,um,Surface,Displacement,60,1000224563,233794,
-1.48178,7.02119,3.63879,um,Surface,Displacement,60,1000224557,233795,
0.997037,1.73657,1.11948,um,Surface,Displacement,60,1000224558,233796,
-0.474453,0.316292,1.3875,um,Surface,Displacement,60,1000224560,233797,
8.48971,5.85879,-3.04035,um,Surface,Displacement,60,1000224802,233798,
-26.3498,31.9351,1.99315,um,Surface,Displacement,60,1000224798,233799,
-15.8811,7.90898,2.06725,um,Surface,Displacement,60,1000224567,233800,
-20.1652,32.7493,-2.45338,um,Surface,Displacement,60,1000224564,233801,
-8.13517,10.6728,2.31538,um,Surface,Displacement,60,1000224561,233802,
9.53329,0.369072,2.28304,um,Surface,Displacement,60,1000224566,233803,
-1.91772,23.2465,1.81714,um,Surface,Displacement,60,1000224565,233804,
-10.6672,-25.4659,-14.728,um,Surface,Displacement,60,1000224674,233805,
0,5.45537,0.147,um,Surface,Displacement,60,1000232264,233806,
-28.3035,-19.3329,0.685956,um,Surface,Displacement,60,1000224559,233807,
2.26016,25.6981,-1.37328,um,Surface,Displacement,60,1000226740,233808,
12.6517,37.8285,2.45625,um,Surface,Displacement,60,1000224570,233809,
18.6405,55.5185,-4.16971,um,Surface,Displacement,60,1000224814,233810,
-22.3044,42.9852,1.91042,um,Surface,Displacement,60,1000224569,233811,
8.00598,16.1536,5.43113,um,Surface,Displacement,60,1000224568,233812,
21.7942,28.8939,-8.80329,um,Surface,Displacement,60,1000224940,233813,
5.37297,30.7789,2.34865,um,Surface,Displacement,60,1000224571,233814,
-0.200018,40.1658,1.98529,um,Surface,Displacement,60,1000224572,233815,
6.97571,17.4547,2.48846,um,Surface,Displacement,60,1000224573,233816,
2.79674,10.7049,2.57012,um,Surface,Displacement,60,1000224575,233817,
11.3086,18.3936,9.65192,um,Surface,Displacement,60,1000225475,233818,
-4.75335,1.09845,-0.149425,um,Surface,Displacement,60,1000227515,233819,
97.2913,-41.146,-0.0875015,um,Surface,Displacement,60,1000227057,233820,
-19.4127,28.167,2.95706,um,Surface,Displacement,60,1000224574,233821,
35.586,-25.9927,0.980435,um,Surface,Displacement,60,1000229769,233822,
-2.92934,14.1699,2.98846,um,Surface,Displacement,60,1000224693,233823,
-31.5783,30.8096,0.290538,um,Surface,Displacement,61,1000224458,233824,
-65.8969,-36.9067,3.24528,um,Surface,Displacement,61,1000224463,233825,
3.5128,-0.845134,2.01811,um,Surface,Displacement,61,1000224461,233826,
39.8229,-30.2535,2.43818,um,Surface,Displacement,61,1000224460,233827,
-4.46439,5.59098,2.50174,um,Surface,Displacement,61,1000224462,233828,
12.4065,-7.61777,0.0841664,um,Surface,Displacement,61,1000228809,233829,
0.575423,0.837266,0.068089,um,Surface,Displacement,61,1000227528,233830,
7.18915,-10.6273,1.23529,um,Surface,Displacement,61,1000225091,233831,
6.31741,2.57427,2.485,um,Surface,Displacement,61,1000224470,233832,
-13.6343,3.64703,2.56395,um,Surface,Displacement,61,1000224466,233833,
-47.7474,-3.96198,-1.44795,um,Surface,Displacement,61,1000226467,233834,
-1.62083,8.45093,2.69231,um,Surface,Displacement,61,1000224465,233835,
-22.1494,-0.897944,2.32729,um,Surface,Displacement,61,1000224459,233836,
-13.5915,4.02993,10.1378,um,Surface,Displacement,61,1000224468,233837,
1.60486,-11.6026,-17.5829,um,Surface,Displacement,61,1000226759,233838,
0.34672,-4.87313,2.17189,um,Surface,Displacement,61,1000224464,233839,
20.2102,17.1446,3.90385,um,Surface,Displacement,61,1000224469,233840,
-31.0889,6.58798,2.22209,um,Surface,Displacement,61,1000224467,233841,
-8.84324,8.94633,1.56736,um,Surface,Displacement,61,1000224473,233842,
41.1154,57.0458,3.46675,um,Surface,Displacement,61,1000224479,233843,
1.93429,-4.29595,-21.71,um,Surface,Displacement,61,1000224701,233844,
0.175357,12.9861,0.367433,um,Surface,Displacement,61,1000225210,233845,
20.5536,5.83881,-0.0269245,um,Surface,Displacement,61,1000228485,233846,
8.78799,12.2747,1.7347,um,Surface,Displacement,61,1000224477,233847,
4.42398,-25.0925,0.334338,um,Surface,Displacement,61,1000225621,233848,
24.9347,-33.1801,1.48856,um,Surface,Displacement,61,1000224472,233849,
-12.6348,13.1162,12.8289,um,Surface,Displacement,61,1000229314,233850,
-2.60147,12.1772,1.82109,um,Surface,Displacement,61,1000224476,233851,
-83.1175,59.6808,0.276924,um,Surface,Displacement,61,1000224475,233852,
-8.82488,44.0425,1.95021,um,Surface,Displacement,61,1000224478,233853,
-43.4393,5.09122,2.75579,um,Surface,Displacement,61,1000224471,233854,
0.701934,2.03365,1.82,um,Surface,Displacement,61,1000224484,233855,
18.8143,10.7231,1.81343,um,Surface,Displacement,61,1000224483,233856,
-47.6743,8.90395,1.81104,um,Surface,Displacement,61,1000224474,233857,
0.3227,0.874817,2.91513,um,Surface,Displacement,61,1000224480,233858,
13.3068,48.4931,1.512,um,Surface,Displacement,61,1000224486,233859,
14.4475,17.1571,-2.77312,um,Surface,Displacement,61,1000232319,233860,
40.2488,23.8891,1.96636,um,Surface,Displacement,61,1000224491,233861,
-6.90779,-0.35423,-0.813749,um,Surface,Displacement,61,1000227400,233862,
-4.84657,-14.053,-22.3788,um,Surface,Displacement,61,1000226044,233863,
3.48192,29.4812,-15.7123,um,Surface,Displacement,61,1000226336,233864,
-14.6834,-25.019,-9.54737,um,Surface,Displacement,61,1000224840,233865,
-11.1427,-4.16078,0.330908,um,Surface,Displacement,61,1000230137,233866,
-31.451,-3.99327,9.49773,um,Surface,Displacement,61,1000224482,233867,
7.30434,6.70558,0.611031,um,Surface,Displacement,61,1000229808,233868,
6.50924,16.2895,0.597825,um,Surface,Displacement,61,1000224481,233869,
20.0887,-11.3064,4.80812,um,Surface,Displacement,61,1000231654,233870,
0.221729,1.75828,1.97408,um,Surface,Displacement,61,1000224485,233871,
-14.4292,-2.47149,1.22308,um,Surface,Displacement,61,1000231813,233872,
-33.1301,-80.9374,-2.0254,um,Surface,Displacement,61,1000227233,233873,
3.85876,-3.2388,-1.39875,um,Surface,Displacement,61,1000224489,233874,
1.48237,6.1363,1.93665,um,Surface,Displacement,61,1000224488,233875,
-15.4766,-40.8629,-37.8223,um,Surface,Displacement,61,1000225093,233876,
-10.0206,55.5213,3.06869,um,Surface,Displacement,61,1000224490,233877,
9.70089,13.2568,2.43507,um,Surface,Displacement,61,1000224495,233878,
-8.46443,18.0249,2.12594,um,Surface,Displacement,61,1000224493,233879,
-41.2485,125.105,-0.125176,um,Surface,Displacement,61,1000224498,233880,
20.029,-21.8228,5.86889,um,Surface,Displacement,61,1000224487,233881,
-74.5574,7.38144,-5.53989,um,Surface,Displacement,61,1000230629,233882,
-15.205,32.5372,-10.3548,um,Surface,Displacement,61,1000224492,233883,
-6.97896,8.60482,-0.020938,um,Surface,Displacement,61,1000226074,233884,
4.3239,2.18129,1.97766,um,Surface,Displacement,61,1000224496,233885,
16.7599,13.9307,1.64633,um,Surface,Displacement,61,1000224502,233886,
-10.2193,23.3542,1.77419,um,Surface,Displacement,61,1000224494,233887,
-13.4842,0.689447,-9.35742,um,Surface,Displacement,61,1000224500,233888,
11.0568,7.70748,1.68636,um,Surface,Displacement,61,1000224506,233889,
6.71273,6.52163,-9.26274,um,Surface,Displacement,61,1000225660,233890,
38.859,12.1264,1.02508,um,Surface,Displacement,61,1000224510,233891,
-14.8784,13.719,1.85755,um,Surface,Displacement,61,1000224501,233892,
5.68181,14.8529,2.27328,um,Surface,Displacement,61,1000224504,233893,
-47.4296,74.195,2.66389,um,Surface,Displacement,61,1000228208,233894,
18.0255,10.8806,1.89832,um,Surface,Displacement,61,1000224505,233895,
13.5139,-14.4493,2.58182,um,Surface,Displacement,61,1000224508,233896,
-3.73924,20.8612,-2.77083,um,Surface,Displacement,61,1000228532,233897,
3.25105,21.7881,0.620968,um,Surface,Displacement,61,1000224503,233898,
1.74147,7.81,-15.2867,um,Surface,Displacement,61,1000226515,233899,
-15.3474,26.6299,16.4165,um,Surface,Displacement,61,1000224521,233900,
-24.1532,5.02385,18.6327,um,Surface,Displacement,61,1000224514,233901,
-1.43932,18.4235,2.31795,um,Surface,Displacement,61,1000224507,233902,
8.47328,0.916064,1.70758,um,Surface,Displacement,61,1000225008,233903,
-32.7283,-40.0773,-1.21251,um,Surface,Displacement,61,1000224499,233904,
50.34,-28.7704,1.91882,um,Surface,Displacement,61,1000226826,233905,
14.4651,1.23987,2.2225,um,Surface,Displacement,61,1000224512,233906,
-6.91128,-2.44984,3.50105,um,Surface,Displacement,61,1000224515,233907,
-3.67534,-19.2203,-0.532293,um,Surface,Displacement,61,1000224509,233908,
16.7985,-4.24162,2.8083,um,Surface,Displacement,61,1000224516,233909,
-13.3969,2.75525,3.325,um,Surface,Displacement,61,1000224511,233910,
10.8854,-0.173569,2.507,um,Surface,Displacement,61,1000224513,233911,
-20.1033,5.49522,1.42609,um,Surface,Displacement,61,1000224522,233912,
8.53977,2.01702,0.248684,um,Surface,Displacement,61,1000229855,233913,
-7.57907,19.9009,5.49003,um,Surface,Displacement,61,1000224523,233914,
-7.47722,4.77532,2.7392,um,Surface,Displacement,61,1000224517,233915,
2.83675,0.136733,2.49235,um,Surface,Displacement,61,1000224518,233916,
-3.79342,-11.4859,1.97717,um,Surface,Displacement,61,1000224520,233917,
-64.7396,-51.002,-1.39331,um,Surface,Displacement,61,1000226081,233918,
-0.51783,-7.64054,1.94667,um,Surface,Displacement,61,1000224525,233919,
11.344,27.2852,4.81723,um,Surface,Displacement,61,1000224771,233920,
25.6176,-3.8532,8.16544,um,Surface,Displacement,61,1000225970,233921,
-19.0795,-5.98255,10.1884,um,Surface,Displacement,61,1000226996,233922,
-24.9855,3.66053,2.41281,um,Surface,Displacement,61,1000224524,233923,
-8.24106,0.0872537,1.52845,um,Surface,Displacement,61,1000224528,233924,
-1.84588,-1.08808,1.50862,um,Surface,Displacement,61,1000224532,233925,
-6.97955,-3.55268,2.60054,um,Surface,Displacement,61,1000224526,233926,
-2.31618,36.1584,3.35663,um,Surface,Displacement,61,1000224531,233927,
-29.4978,21.7747,1.99266,um,Surface,Displacement,61,1000224527,233928,
-15.3828,-49.8849,1.18145,um,Surface,Displacement,61,1000227755,233929,
-0.525594,25.3968,1.5792,um,Surface,Displacement,61,1000224533,233930,
-38.6351,26.7735,-0.0756122,um,Surface,Displacement,61,1000224530,233931,
16.7087,0.939161,1.7244,um,Surface,Displacement,61,1000224535,233932,
13.6763,11.6646,1.65477,um,Surface,Displacement,61,1000224529,233933,
-10.3954,17.9296,15.8632,um,Surface,Displacement,61,1000225699,233934,
2.72244,34.9983,14.0292,um,Surface,Displacement,61,1000224543,233935,
-6.68725,11.5311,1.09286,um,Surface,Displacement,61,1000226120,233936,
-6.64043,5.05483,2.07148,um,Surface,Displacement,61,1000224534,233937,
15.0723,16.3122,-5.14125,um,Surface,Displacement,61,1000226406,233938,
-60.3794,-76.1236,3.33667,um,Surface,Displacement,61,1000224519,233939,
-58.2047,1.07539,2.10625,um,Surface,Displacement,61,1000225028,233940,
-2.77522,22.1135,5.68645,um,Surface,Displacement,61,1000224905,233941,
11.5151,1.40448,3.26529,um,Surface,Displacement,61,1000224538,233942,
3.06612,-11.1076,2.77841,um,Surface,Displacement,61,1000224537,233943,
-4.84443,-6.71554,2.73179,um,Surface,Displacement,61,1000224539,233944,
11.2203,-0.555038,1.68955,um,Surface,Displacement,61,1000224536,233945,
14.3563,27.1589,2.56053,um,Surface,Displacement,61,1000224548,233946,
-5.93519,25.7122,2.07441,um,Surface,Displacement,61,1000224546,233947,
15.4832,21.9494,2.29391,um,Surface,Displacement,61,1000224545,233948,
-8.7609,22.6598,1.32843,um,Surface,Displacement,61,1000224540,233949,
-7.08492,24.7973,1.78784,um,Surface,Displacement,61,1000224541,233950,
16.8118,-1.51491,4.72468,um,Surface,Displacement,61,1000224549,233951,
10.2384,10.3287,2.15353,um,Surface,Displacement,61,1000224544,233952,
-6.65113,19.0438,1.38607,um,Surface,Displacement,61,1000224547,233953,
-1.40719,-14.1921,-0.745757,um,Surface,Displacement,61,1000224542,233954,
11.3248,30.2251,3.06814,um,Surface,Displacement,61,1000224550,233955,
12.1269,-4.32968,4.49444,um,Surface,Displacement,61,1000224553,233956,
-1.58428,-2.63125,1.83458,um,Surface,Displacement,61,1000226574,233957,
-5.4566,6.96862,1.24404,um,Surface,Displacement,61,1000224551,233958,
-6.13841,0.925511,-2.55445,um,Surface,Displacement,61,1000225444,233959,
-13.3816,5.3948,1.55865,um,Surface,Displacement,61,1000224552,233960,
-11.7602,11.7746,0.285976,um,Surface,Displacement,61,1000229407,233961,
26.0437,-6.23213,2.625,um,Surface,Displacement,61,1000224556,233962,
-1.58089,7.11107,4.59623,um,Surface,Displacement,61,1000224557,233963,
-6.17177,23.7783,1.05515,um,Surface,Displacement,61,1000224554,233964,
-22.261,24.2248,11.2472,um,Surface,Displacement,61,1000224555,233965,
10.5814,3.33071,1.9843,um,Surface,Displacement,61,1000224563,233966,
19.6415,16.873,1.54753,um,Surface,Displacement,61,1000224562,233967,
0.780404,1.0071,1.39991,um,Surface,Displacement,61,1000224558,233968,
-15.9557,32.1457,-1.13678,um,Surface,Displacement,61,1000224798,233969,
10.3699,5.12202,-3.99724,um,Surface,Displacement,61,1000224802,233970,
23.2685,-2.93097,-1.74063,um,Surface,Displacement,61,1000224805,233971,
2.19941,-1.01213,1.1351,um,Surface,Displacement,61,1000224560,233972,
-21.2067,31.2035,-2.35251,um,Surface,Displacement,61,1000224564,233973,
-16.4448,9.98744,1.83444,um,Surface,Displacement,61,1000224567,233974,
11.4031,36.8119,1.93191,um,Surface,Displacement,61,1000224570,233975,
9.78357,-0.696234,2.22217,um,Surface,Displacement,61,1000224566,233976,
-2.12038,18.257,1.98893,um,Surface,Displacement,61,1000224565,233977,
-10.2953,-25.6276,-14.5688,um,Surface,Displacement,61,1000224674,233978,
0.488616,4.94722,-0.162931,um,Surface,Displacement,61,1000232264,233979,
-29.1032,-20.0414,0.461638,um,Surface,Displacement,61,1000224559,233980,
2.18315,25.236,-1.35046,um,Surface,Displacement,61,1000226740,233981,
-19.4604,46.1649,1.47806,um,Surface,Displacement,61,1000224569,233982,
21.2045,54.2943,-3.13807,um,Surface,Displacement,61,1000224814,233983,
8.50192,15.8755,6.71757,um,Surface,Displacement,61,1000224568,233984,
22.3454,29.3375,-9.34447,um,Surface,Displacement,61,1000224940,233985,
-1.40257,37.4793,1.48224,um,Surface,Displacement,61,1000224572,233986,
9.59216,15.041,1.99522,um,Surface,Displacement,61,1000224573,233987,
-3.62681,17.2906,3.475,um,Surface,Displacement,61,1000224693,233988,
-2.6262,-1.20793,-0.251694,um,Surface,Displacement,61,1000227515,233989,
12.2097,21.1405,9.04094,um,Surface,Displacement,61,1000225475,233990,
98.04,-41.4957,0.135101,um,Surface,Displacement,61,1000227057,233991,
5.15556,31.6186,2.5,um,Surface,Displacement,61,1000224571,233992,
-20.812,29.7156,2.50781,um,Surface,Displacement,61,1000224574,233993,
37.6103,-32.8246,0.605434,um,Surface,Displacement,61,1000229769,233994,
2.11553,11.3413,2.42256,um,Surface,Displacement,61,1000224575,233995,
-8.32081,8.77219,1.32378,um,Surface,Displacement,62,1000224473,233996,
-1.98042,7.58693,0.629591,um,Surface,Displacement,62,1000225210,233997,
2.48539,-3.90238,-21.5233,um,Surface,Displacement,62,1000224701,233998,
18.4155,6.16038,-0.170271,um,Surface,Displacement,62,1000228485,233999,
-2.19822,-12.0982,-17.1422,um,Surface,Displacement,62,1000226759,234000,
-13.7753,4.31979,10.3317,um,Surface,Displacement,62,1000224468,234001,
2.91449,-3.89671,1.90432,um,Surface,Displacement,62,1000224464,234002,
-32.7534,7.90644,2.52917,um,Surface,Displacement,62,1000224467,234003,
20.2426,15.0555,4.4,um,Surface,Displacement,62,1000224469,234004,
7.1173,6.45268,2.18355,um,Surface,Displacement,62,1000224470,234005,
-14.0088,3.016,2.67273,um,Surface,Displacement,62,1000224466,234006,
-46.8445,-2.98953,-1.30383,um,Surface,Displacement,62,1000226467,234007,
-1.98883,11.7174,2.39231,um,Surface,Displacement,62,1000224465,234008,
-24.7201,-3.39895,4.34468,um,Surface,Displacement,62,1000224459,234009,
-33.3236,34.7357,0.527172,um,Surface,Displacement,62,1000224458,234010,
-66.187,-37.6511,3.08373,um,Surface,Displacement,62,1000224463,234011,
36.7464,-31.7802,2.60193,um,Surface,Displacement,62,1000224460,234012,
3.65591,1.037,2.13902,um,Surface,Displacement,62,1000224461,234013,
-4.39692,6.50191,2.32174,um,Surface,Displacement,62,1000224462,234014,
15.5067,-9.00096,0.283372,um,Surface,Displacement,62,1000228809,234015,
1.28388,-0.729978,0.363998,um,Surface,Displacement,62,1000227528,234016,
7.59786,-12.0994,1.47364,um,Surface,Displacement,62,1000225091,234017,
4.41474,-26.8536,0.299723,um,Surface,Displacement,62,1000225621,234018,
8.78799,13.3013,1.35289,um,Surface,Displacement,62,1000224477,234019,
25.5621,-33.5487,1.00108,um,Surface,Displacement,62,1000224472,234020,
-83.2568,58.6619,0.280434,um,Surface,Displacement,62,1000224475,234021,
-4.4876,44.522,1.89508,um,Surface,Displacement,62,1000224478,234022,
-19.2621,16.8949,17.9257,um,Surface,Displacement,62,1000229314,234023,
0,0,0,um,Surface,Displacement,62,1000234024,234024,
16.2971,6.71595,1.94173,um,Surface,Displacement,62,1000224483,234025,
7.96315,51.8633,1.74398,um,Surface,Displacement,62,1000224486,234026,
0.186861,0.459313,2.7675,um,Surface,Displacement,62,1000224480,234027,
-5.36251,10.3669,1.98323,um,Surface,Displacement,62,1000224476,234028,
17.7971,17.7293,-1.67548,um,Surface,Displacement,62,1000232319,234029,
4.06748,29.1605,-15.7106,um,Surface,Displacement,62,1000226336,234030,
0.735343,2.22212,1.75318,um,Surface,Displacement,62,1000224484,234031,
-48.9193,9.9521,1.42406,um,Surface,Displacement,62,1000224474,234032,
6.46645,16.3853,0.598334,um,Surface,Displacement,62,1000224481,234033,
-4.75839,-14.2524,-22.4777,um,Surface,Displacement,62,1000226044,234034,
-6.5034,-1.07276,-0.602262,um,Surface,Displacement,62,1000227400,234035,
-7.53754,-4.22339,0.5775,um,Surface,Displacement,62,1000230137,234036,
-31.624,-1.64002,9.00278,um,Surface,Displacement,62,1000224482,234037,
4.63055,5.71364,-1.18401,um,Surface,Displacement,62,1000229808,234038,
38.359,21.159,1.70264,um,Surface,Displacement,62,1000224491,234039,
-11.0141,-22.1334,-10.3432,um,Surface,Displacement,62,1000224840,234040,
-35.2578,-81.2989,-1.49554,um,Surface,Displacement,62,1000227233,234041,
2.59781,3.01108,1.75,um,Surface,Displacement,62,1000224485,234042,
-12.4151,-2.23735,1.5945,um,Surface,Displacement,62,1000231813,234043,
27.2264,-27.8674,11.23,um,Surface,Displacement,62,1000224487,234044,
-10.7927,55.3376,3.91555,um,Surface,Displacement,62,1000224490,234045,
21.7778,-11.7376,4.87812,um,Surface,Displacement,62,1000231654,234046,
3.48407,-2.05344,-1.80865,um,Surface,Displacement,62,1000224489,234047,
-39.6484,125.576,-0.0942312,um,Surface,Displacement,62,1000224498,234048,
-74.0915,7.68763,-5.08226,um,Surface,Displacement,62,1000230629,234049,
-15.8632,-38.4189,-38.5717,um,Surface,Displacement,62,1000225093,234050,
0.602603,0.836343,1.90753,um,Surface,Displacement,62,1000224488,234051,
-10.814,23.4934,1.70294,um,Surface,Displacement,62,1000224494,234052,
15.8369,17.611,1.65907,um,Surface,Displacement,62,1000224502,234053,
10.0493,10.7168,2.83772,um,Surface,Displacement,62,1000224495,234054,
-6.39218,19.4836,1.99383,um,Surface,Displacement,62,1000224493,234055,
4.92033,1.15389,2.12395,um,Surface,Displacement,62,1000224496,234056,
-6.92019,6.64926,0.0123195,um,Surface,Displacement,62,1000226074,234057,
18.0371,12.2429,2.05625,um,Surface,Displacement,62,1000224505,234058,
10.4275,6.94501,1.57994,um,Surface,Displacement,62,1000224506,234059,
6.88058,7.49116,-9.39092,um,Surface,Displacement,62,1000225660,234060,
45.9339,7.67533,1.26,um,Surface,Displacement,62,1000224510,234061,
1.25295,15.1238,2.29071,um,Surface,Displacement,62,1000224504,234062,
-14.8784,14.2858,1.83655,um,Surface,Displacement,62,1000224501,234063,
-47.6679,74.8268,2.30263,um,Surface,Displacement,62,1000228208,234064,
-24.5658,-42.5906,-0.192156,um,Surface,Displacement,62,1000224499,234065,
-2.80257,17.1341,2.62486,um,Surface,Displacement,62,1000224507,234066,
12.6112,-14.4441,2.30182,um,Surface,Displacement,62,1000224508,234067,
-4.3866,20.7628,-2.52215,um,Surface,Displacement,62,1000228532,234068,
3.91868,22.5329,0.561737,um,Surface,Displacement,62,1000224503,234069,
-33.2015,4.91169,17.0074,um,Surface,Displacement,62,1000224514,234070,
12.7938,0.663072,2.19423,um,Surface,Displacement,62,1000224512,234071,
1.68037,9.76446,-15.1385,um,Surface,Displacement,62,1000226515,234072,
50.9698,-27.7077,1.59507,um,Surface,Displacement,62,1000226826,234073,
-16.0032,27.7691,18.1796,um,Surface,Displacement,62,1000224521,234074,
4.40313,3.52335,1.67706,um,Surface,Displacement,62,1000225008,234075,
-6.63278,-1.35952,3.52032,um,Surface,Displacement,62,1000224515,234076,
-3.51226,-16.5352,-0.503295,um,Surface,Displacement,62,1000224509,234077,
0,0,0,um,Surface,Displacement,62,1000234078,234078,
6.3789,1.00946,0.686538,um,Surface,Displacement,62,1000229855,234079,
-7.79772,2.41366,2.4867,um,Surface,Displacement,62,1000224517,234080,
3.65954,1.34534,2.71415,um,Surface,Displacement,62,1000224518,234081,
-15.0082,1.21318,3.11644,um,Surface,Displacement,62,1000224511,234082,
16.0606,-2.36619,2.57916,um,Surface,Displacement,62,1000224516,234083,
-63.1568,-51.8311,-0.522038,um,Surface,Displacement,62,1000226081,234084,
-20.5395,2.14035,1.52436,um,Surface,Displacement,62,1000224522,234085,
12.4727,28.5635,5.32764,um,Surface,Displacement,62,1000224771,234086,
-10.0997,19.6284,5.46984,um,Surface,Displacement,62,1000224523,234087,
-9.07606,0.154734,0.743447,um,Surface,Displacement,62,1000224528,234088,
-23.3947,4.11057,3.08376,um,Surface,Displacement,62,1000224524,234089,
-3.57437,-12.9987,2.42,um,Surface,Displacement,62,1000224520,234090,
1.90899,-8.28195,2.29078,um,Surface,Displacement,62,1000224525,234091,
-27.2205,24.2296,2.14135,um,Surface,Displacement,62,1000224527,234092,
-17.8637,-50.2322,3.28936,um,Surface,Displacement,62,1000227755,234093,
-19.9015,-6.78205,10.058,um,Surface,Displacement,62,1000226996,234094,
24.269,-4.35039,8.74079,um,Surface,Displacement,62,1000225970,234095,
-0.0992417,3.84021,3.018,um,Surface,Displacement,62,1000224532,234096,
-8.42705,-2.12926,2.58387,um,Surface,Displacement,62,1000224526,234097,
-15.5778,23.7527,25.375,um,Surface,Displacement,62,1000225699,234098,
-1.8782,36.0553,3.17718,um,Surface,Displacement,62,1000224531,234099,
13.7427,13.1766,-5.05596,um,Surface,Displacement,62,1000226406,234100,
15.4979,-1.25718,1.89049,um,Surface,Displacement,62,1000224535,234101,
-41.8602,29.2146,-0.259319,um,Surface,Displacement,62,1000224530,234102,
0.714958,28.3698,1.97464,um,Surface,Displacement,62,1000224533,234103,
13.8206,9.23735,1.45255,um,Surface,Displacement,62,1000224529,234104,
-6.75687,10.3931,0.586111,um,Surface,Displacement,62,1000226120,234105,
-6.46931,5.57783,1.94083,um,Surface,Displacement,62,1000224534,234106,
-61.0262,-75.8105,3.47514,um,Surface,Displacement,62,1000224519,234107,
-55.8824,-0.199899,1.76325,um,Surface,Displacement,62,1000225028,234108,
10.9258,1.75229,3.11257,um,Surface,Displacement,62,1000224538,234109,
0.675231,19.1875,6.611,um,Surface,Displacement,62,1000224905,234110,
4.17385,36.8064,14.5906,um,Surface,Displacement,62,1000224543,234111,
-4.68698,-8.71731,2.52346,um,Surface,Displacement,62,1000224539,234112,
8.16926,0.28944,2.23611,um,Surface,Displacement,62,1000224536,234113,
-10.2769,21.9195,1.46988,um,Surface,Displacement,62,1000224540,234114,
-5.55305,27.3734,1.78836,um,Surface,Displacement,62,1000224541,234115,
2.90495,-10.8048,2.59091,um,Surface,Displacement,62,1000224537,234116,
10.169,10.2592,2.1947,um,Surface,Displacement,62,1000224544,234117,
11.1043,28.1138,3.05754,um,Surface,Displacement,62,1000224548,234118,
-6.97431,28.1893,2.26652,um,Surface,Displacement,62,1000224546,234119,
14.2318,21.0877,2.74269,um,Surface,Displacement,62,1000224545,234120,
6.37481,31.772,3.46633,um,Surface,Displacement,62,1000224550,234121,
-5.5021,19.4898,1.4458,um,Surface,Displacement,62,1000224547,234122,
12.8579,-4.32968,4.70556,um,Surface,Displacement,62,1000224553,234123,
16.5118,-1.50809,4.72043,um,Surface,Displacement,62,1000224549,234124,
-12.2113,8.07273,1.95865,um,Surface,Displacement,62,1000224552,234125,
1.06448,-18.4451,-0.641951,um,Surface,Displacement,62,1000224542,234126,
-2.20247,-0.732213,1.32194,um,Surface,Displacement,62,1000226574,234127,
-21.3311,26.2469,11.2905,um,Surface,Displacement,62,1000224555,234128,
-6.32848,0.687927,-2.46557,um,Surface,Displacement,62,1000225444,234129,
-8.16736,5.58431,0.262501,um,Surface,Displacement,62,1000229407,234130,
-7.30958,11.2001,2.85366,um,Surface,Displacement,62,1000224551,234131,
0.879407,1.21628,1.56134,um,Surface,Displacement,62,1000224558,234132,
-2.1156,6.10849,4.99245,um,Surface,Displacement,62,1000224557,234133,
20.759,17.474,1.58503,um,Surface,Displacement,62,1000224562,234134,
-5.70959,23.7882,1.94456,um,Surface,Displacement,62,1000224554,234135,
4.70641,-1.01213,1.25625,um,Surface,Displacement,62,1000224560,234136,
12.8295,5.31468,1.99749,um,Surface,Displacement,62,1000224563,234137,
11.9807,10.3696,8.75964,um,Surface,Displacement,62,1000224561,234138,
23.7283,-6.49452,2.983,um,Surface,Displacement,62,1000224556,234139,
12.3402,1.70751,-3.36724,um,Surface,Displacement,62,1000224802,234140,
