
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.491518,,Surface,48,76850,
0.325049,,Surface,48,76851,
0.239014,,Surface,48,76852,
0.340625,,Surface,48,76853,
0.377941,,Surface,48,76854,
0.251661,,Surface,48,76855,
0.322684,,Surface,48,76856,
0.302118,,Surface,48,76857,
0.292204,,Surface,48,76858,
0.385044,,Surface,48,76859,
0.54254,,Surface,48,76860,
0.503854,,Surface,48,76861,
0.444139,,Surface,48,76862,
0.635022,,Surface,48,76863,
0.348268,,Surface,48,76864,
0.446226,,Surface,48,76865,
0.279531,,Surface,48,76866,
0.429614,,Surface,49,76867,
0.337001,,Surface,49,76868,
0.299078,,Surface,49,76869,
0.605991,,Surface,49,76870,
0.293005,,Surface,49,76871,
0.268874,,Surface,49,76872,
0.209772,,Surface,49,76873,
0.404339,,Surface,49,76874,
0.205332,,Surface,49,76875,
0.283664,,Surface,49,76876,
0.387736,,Surface,49,76877,
0.394964,,Surface,49,76878,
0.330439,,Surface,49,76879,
0.646055,,Surface,49,76880,
0.309708,,Surface,49,76881,
0.306021,,Surface,49,76882,
0.283318,,Surface,49,76883,
0.501738,,Surface,49,76884,
0.479476,,Surface,49,76885,
0.43901,,Surface,49,76886,
0.310543,,Surface,49,76887,
0.26082,,Surface,49,76888,
0.312625,,Surface,49,76889,
0.424757,,Surface,49,76890,
0.254856,,Surface,49,76891,
0.251273,,Surface,49,76892,
0.27329,,Surface,49,76893,
0.272305,,Surface,49,76894,
0.358201,,Surface,49,76895,
0.560947,,Surface,49,76896,
0.519464,,Surface,49,76897,
0.435384,,Surface,49,76898,
0.358256,,Surface,49,76899,
0.666599,,Surface,49,76900,
0.302198,,Surface,49,76901,
0.440177,,Surface,49,76902,
0.373307,,Surface,50,76903,
0.353207,,Surface,50,76904,
0.254422,,Surface,50,76905,
0.534205,,Surface,50,76906,
0.260582,,Surface,50,76907,
0.261325,,Surface,50,76908,
0.181939,,Surface,50,76909,
0.449887,,Surface,50,76910,
0.169135,,Surface,50,76911,
0.2774,,Surface,50,76912,
0.338295,,Surface,50,76913,
0.643195,,Surface,50,76914,
0.40358,,Surface,50,76915,
0.308424,,Surface,50,76916,
0.297042,,Surface,50,76917,
0.515339,,Surface,50,76918,
0.318348,,Surface,50,76919,
0.289504,,Surface,50,76920,
0.468327,,Surface,50,76921,
0.480351,,Surface,50,76922,
0.277863,,Surface,50,76923,
0.275905,,Surface,50,76924,
0.362666,,Surface,50,76925,
0.36411,,Surface,50,76926,
0.315023,,Surface,50,76927,
0.176489,,Surface,50,76928,
0.291093,,Surface,50,76929,
0.274398,,Surface,50,76930,
0.37124,,Surface,50,76931,
0.547715,,Surface,50,76932,
0.469531,,Surface,50,76933,
0.441552,,Surface,50,76934,
0.363908,,Surface,50,76935,
0.674543,,Surface,50,76936,
0.291985,,Surface,50,76937,
0.425181,,Surface,50,76938,
0.330044,,Surface,51,76939,
0.508473,,Surface,51,76940,
0.319951,,Surface,51,76941,
0.247097,,Surface,51,76942,
0.248813,,Surface,51,76943,
0.440205,,Surface,51,76944,
0.193544,,Surface,51,76945,
0.40572,,Surface,51,76946,
0.369155,,Surface,51,76947,
0.284413,,Surface,51,76948,
0.665421,,Surface,51,76949,
0.363179,,Surface,51,76950,
0.348004,,Surface,51,76951,
0.637134,,Surface,51,76952,
0.332482,,Surface,51,76953,
0.314087,,Surface,51,76954,
0.24351,,Surface,51,76955,
0.545042,,Surface,51,76956,
0.479144,,Surface,51,76957,
0.466451,,Surface,51,76958,
0.316142,,Surface,51,76959,
0.195865,,Surface,51,76960,
0.482144,,Surface,51,76961,
0.325328,,Surface,51,76962,
0.335023,,Surface,51,76963,
0.194218,,Surface,51,76964,
0.26676,,Surface,51,76965,
0.300949,,Surface,51,76966,
0.360113,,Surface,51,76967,
0.573283,,Surface,51,76968,
0.499385,,Surface,51,76969,
0.454437,,Surface,51,76970,
0.656644,,Surface,51,76971,
0.318679,,Surface,51,76972,
0.487025,,Surface,51,76973,
0.260849,,Surface,51,76974,
0.420942,,Surface,52,76975,
0.268438,,Surface,52,76976,
0.440739,,Surface,52,76977,
0.290621,,Surface,52,76978,
0.26174,,Surface,52,76979,
0.262961,,Surface,52,76980,
0.433949,,Surface,52,76981,
0.185567,,Surface,52,76982,
0.439595,,Surface,52,76983,
0.291527,,Surface,52,76984,
0.333332,,Surface,52,76985,
0.37417,,Surface,52,76986,
0.609907,,Surface,52,76987,
0.694658,,Surface,52,76988,
0.312294,,Surface,52,76989,
0.336607,,Surface,52,76990,
0.558759,,Surface,52,76991,
0.260371,,Surface,52,76992,
0.459917,,Surface,52,76993,
0.464582,,Surface,52,76994,
0.297239,,Surface,52,76995,
0.201307,,Surface,52,76996,
0.483582,,Surface,52,76997,
0.329242,,Surface,52,76998,
0.274054,,Surface,52,76999,
0.272178,,Surface,52,77000,
0.31095,,Surface,52,77001,
0.300856,,Surface,52,77002,
0.370601,,Surface,52,77003,
0.567419,,Surface,52,77004,
0.422363,,Surface,52,77005,
0.532129,,Surface,52,77006,
0.305074,,Surface,52,77007,
0.654553,,Surface,52,77008,
0.241792,,Surface,52,77009,
0.50368,,Surface,52,77010,
0.392773,,Surface,53,77011,
0.230832,,Surface,53,77012,
0.250442,,Surface,53,77013,
0.272199,,Surface,53,77014,
0.423889,,Surface,53,77015,
0.709846,,Surface,53,77016,
0.256441,,Surface,53,77017,
0.442688,,Surface,53,77018,
0.449001,,Surface,53,77019,
0.248118,,Surface,53,77020,
0.538692,,Surface,53,77021,
0.763346,,Surface,53,77022,
0.405407,,Surface,53,77023,
0.34004,,Surface,53,77024,
0.217548,,Surface,53,77025,
0.363633,,Surface,53,77026,
0.258539,,Surface,53,77027,
0.629007,,Surface,53,77028,
0.433989,,Surface,53,77029,
0.463888,,Surface,53,77030,
0.224494,,Surface,53,77031,
0.275008,,Surface,53,77032,
0.319654,,Surface,53,77033,
0.591825,,Surface,53,77034,
0.333455,,Surface,53,77035,
0.216218,,Surface,53,77036,
0.307779,,Surface,53,77037,
0.253144,,Surface,53,77038,
0.35544,,Surface,53,77039,
0.516092,,Surface,53,77040,
0.545354,,Surface,53,77041,
0.667927,,Surface,53,77042,
0.442474,,Surface,53,77043,
0.369497,,Surface,53,77044,
0.496517,,Surface,53,77045,
0.203885,,Surface,53,77046,
0.364016,,Surface,54,77047,
0.183477,,Surface,54,77048,
0.30289,,Surface,54,77049,
0.244778,,Surface,54,77050,
0.344904,,Surface,54,77051,
0.295788,,Surface,54,77052,
0.472175,,Surface,54,77053,
0.685532,,Surface,54,77054,
0.470782,,Surface,54,77055,
0.24198,,Surface,54,77056,
0.396431,,Surface,54,77057,
0.655976,,Surface,54,77058,
0.295703,,Surface,54,77059,
0.730885,,Surface,54,77060,
0.334513,,Surface,54,77061,
0.591051,,Surface,54,77062,
0.303413,,Surface,54,77063,
0.463544,,Surface,54,77064,
0.31511,,Surface,54,77065,
0.508576,,Surface,54,77066,
0.21348,,Surface,54,77067,
0.321781,,Surface,54,77068,
0.65948,,Surface,54,77069,
0.315507,,Surface,54,77070,
0.245234,,Surface,54,77071,
0.310918,,Surface,54,77072,
0.295629,,Surface,54,77073,
0.334391,,Surface,54,77074,
0.571517,,Surface,54,77075,
0.505437,,Surface,54,77076,
0.454862,,Surface,54,77077,
0.322893,,Surface,54,77078,
0.694448,,Surface,54,77079,
0.585998,,Surface,54,77080,
0.206219,,Surface,54,77081,
0.198764,,Surface,55,77082,
0.268527,,Surface,55,77083,
0.576222,,Surface,55,77084,
0.267309,,Surface,55,77085,
0.229124,,Surface,55,77086,
0.29411,,Surface,55,77087,
0.322675,,Surface,55,77088,
0.27822,,Surface,55,77089,
0.504392,,Surface,55,77090,
0.225174,,Surface,55,77091,
0.603384,,Surface,55,77092,
0.320764,,Surface,55,77093,
0.367818,,Surface,55,77094,
0.743512,,Surface,55,77095,
0.257704,,Surface,55,77096,
0.324011,,Surface,55,77097,
0.250594,,Surface,55,77098,
0.633662,,Surface,55,77099,
0.426991,,Surface,55,77100,
0.340163,,Surface,55,77101,
0.528655,,Surface,55,77102,
0.266237,,Surface,55,77103,
0.367478,,Surface,55,77104,
0.565402,,Surface,55,77105,
0.256652,,Surface,55,77106,
0.227533,,Surface,55,77107,
0.33815,,Surface,55,77108,
0.369588,,Surface,55,77109,
0.359338,,Surface,55,77110,
0.571297,,Surface,55,77111,
0.52259,,Surface,55,77112,
0.442265,,Surface,55,77113,
0.299988,,Surface,55,77114,
0.663042,,Surface,55,77115,
0.202847,,Surface,55,77116,
0.527471,,Surface,55,77117,
0.194396,,Surface,56,77118,
0.490891,,Surface,56,77119,
0.530232,,Surface,56,77120,
0.286137,,Surface,56,77121,
0.272729,,Surface,56,77122,
0.243448,,Surface,56,77123,
0.35794,,Surface,56,77124,
0.335736,,Surface,56,77125,
0.241402,,Surface,56,77126,
0.472908,,Surface,56,77127,
0.209956,,Surface,56,77128,
0.373162,,Surface,56,77129,
0.382498,,Surface,56,77130,
0.588369,,Surface,56,77131,
0.700349,,Surface,56,77132,
0.283738,,Surface,56,77133,
0.362332,,Surface,56,77134,
0.56754,,Surface,56,77135,
0.218546,,Surface,56,77136,
0.337778,,Surface,56,77137,
0.259347,,Surface,56,77138,
0.678023,,Surface,56,77139,
0.593663,,Surface,56,77140,
0.399394,,Surface,56,77141,
0.245705,,Surface,56,77142,
0.268125,,Surface,56,77143,
0.306999,,Surface,56,77144,
0.37449,,Surface,56,77145,
0.355093,,Surface,56,77146,
0.587978,,Surface,56,77147,
0.474818,,Surface,56,77148,
0.441854,,Surface,56,77149,
0.682038,,Surface,56,77150,
0.28081,,Surface,56,77151,
0.193718,,Surface,56,77152,
0.539116,,Surface,56,77153,
0.342905,,Surface,57,77154,
0.345144,,Surface,57,77155,
0.386363,,Surface,57,77156,
0.309582,,Surface,57,77157,
0.24102,,Surface,57,77158,
0.425353,,Surface,57,77159,
0.557579,,Surface,57,77160,
0.558938,,Surface,57,77161,
0.466973,,Surface,57,77162,
0.195164,,Surface,57,77163,
0.574193,,Surface,57,77164,
0.36368,,Surface,57,77165,
0.379209,,Surface,57,77166,
0.66057,,Surface,57,77167,
0.305057,,Surface,57,77168,
0.361665,,Surface,57,77169,
0.234994,,Surface,57,77170,
0.575088,,Surface,57,77171,
0.300781,,Surface,57,77172,
0.448737,,Surface,57,77173,
0.567321,,Surface,57,77174,
0.236386,,Surface,57,77175,
0.347114,,Surface,57,77176,
0.637065,,Surface,57,77177,
0.185215,,Surface,57,77178,
0.243851,,Surface,57,77179,
0.33443,,Surface,57,77180,
0.326623,,Surface,57,77181,
0.36939,,Surface,57,77182,
0.4928,,Surface,57,77183,
0.569044,,Surface,57,77184,
0.431075,,Surface,57,77185,
0.654935,,Surface,57,77186,
0.229184,,Surface,57,77187,
0.668946,,Surface,57,77188,
0.214779,,Surface,57,77189,
0.552792,,Surface,57,77190,
0.152885,,Surface,58,77191,
0.478813,,Surface,58,77192,
0.396963,,Surface,58,77193,
0.27776,,Surface,58,77194,
0.248104,,Surface,58,77195,
0.417481,,Surface,58,77196,
0.339674,,Surface,58,77197,
0.385236,,Surface,58,77198,
0.452635,,Surface,58,77199,
0.201653,,Surface,58,77200,
0.565012,,Surface,58,77201,
0.301719,,Surface,58,77202,
0.607902,,Surface,58,77203,
0.406393,,Surface,58,77204,
0.311934,,Surface,58,77205,
0.358003,,Surface,58,77206,
0.529274,,Surface,58,77207,
0.216668,,Surface,58,77208,
0.481321,,Surface,58,77209,
0.329814,,Surface,58,77210,
0.605979,,Surface,58,77211,
0.314268,,Surface,58,77212,
0.532153,,Surface,58,77213,
0.437405,,Surface,58,77214,
0.278447,,Surface,58,77215,
0.326044,,Surface,58,77216,
0.276979,,Surface,58,77217,
0.351432,,Surface,58,77218,
0.338936,,Surface,58,77219,
0.582468,,Surface,58,77220,
0.258159,,Surface,58,77221,
0.493284,,Surface,58,77222,
0.433036,,Surface,58,77223,
0.645044,,Surface,58,77224,
0.244443,,Surface,58,77225,
0.513174,,Surface,58,77226,
0.216212,,Surface,58,77227,
0.345689,,Surface,59,77228,
0.384031,,Surface,59,77229,
0.45977,,Surface,59,77230,
0.208084,,Surface,59,77231,
0.397343,,Surface,59,77232,
0.352938,,Surface,59,77233,
0.312969,,Surface,59,77234,
0.437044,,Surface,59,77235,
0.449278,,Surface,59,77236,
0.210905,,Surface,59,77237,
0.347733,,Surface,59,77238,
0.403492,,Surface,59,77239,
0.660267,,Surface,59,77240,
0.390005,,Surface,59,77241,
0.29102,,Surface,59,77242,
0.39264,,Surface,59,77243,
0.554849,,Surface,59,77244,
0.197326,,Surface,59,77245,
0.431179,,Surface,59,77246,
0.617062,,Surface,59,77247,
0.333829,,Surface,59,77248,
0.308222,,Surface,59,77249,
0.562278,,Surface,59,77250,
0.507849,,Surface,59,77251,
0.310766,,Surface,59,77252,
0.241036,,Surface,59,77253,
0.245347,,Surface,59,77254,
0.351368,,Surface,59,77255,
0.32995,,Surface,59,77256,
0.441146,,Surface,59,77257,
0.463764,,Surface,59,77258,
0.580326,,Surface,59,77259,
0.63512,,Surface,59,77260,
0.283632,,Surface,59,77261,
0.482047,,Surface,59,77262,
0.228146,,Surface,59,77263,
0.564296,,Surface,60,77264,
0.448669,,Surface,60,77265,
0.277111,,Surface,60,77266,
0.327569,,Surface,60,77267,
0.203999,,Surface,60,77268,
0.531771,,Surface,60,77269,
0.319246,,Surface,60,77270,
0.394107,,Surface,60,77271,
0.398422,,Surface,60,77272,
0.229243,,Surface,60,77273,
0.347035,,Surface,60,77274,
0.408533,,Surface,60,77275,
0.644107,,Surface,60,77276,
0.37102,,Surface,60,77277,
0.281323,,Surface,60,77278,
0.430572,,Surface,60,77279,
0.355848,,Surface,60,77280,
0.175685,,Surface,60,77281,
0.423872,,Surface,60,77282,
0.343322,,Surface,60,77283,
0.636924,,Surface,60,77284,
0.273347,,Surface,60,77285,
0.518823,,Surface,60,77286,
0.55352,,Surface,60,77287,
0.204571,,Surface,60,77288,
0.243721,,Surface,60,77289,
0.321594,,Surface,60,77290,
0.388381,,Surface,60,77291,
0.372837,,Surface,60,77292,
0.447608,,Surface,60,77293,
0.486471,,Surface,60,77294,
0.578896,,Surface,60,77295,
0.645918,,Surface,60,77296,
0.279481,,Surface,60,77297,
0.495149,,Surface,60,77298,
0.241708,,Surface,60,77299,
0.430323,,Surface,61,77300,
0.275969,,Surface,61,77301,
0.629047,,Surface,61,77302,
0.3204,,Surface,61,77303,
0.21653,,Surface,61,77304,
0.505896,,Surface,61,77305,
0.356027,,Surface,61,77306,
0.374482,,Surface,61,77307,
0.402203,,Surface,61,77308,
0.204316,,Surface,61,77309,
0.390327,,Surface,61,77310,
0.323337,,Surface,61,77311,
0.436946,,Surface,61,77312,
0.647415,,Surface,61,77313,
0.280605,,Surface,61,77314,
0.349971,,Surface,61,77315,
0.396029,,Surface,61,77316,
0.213469,,Surface,61,77317,
0.395283,,Surface,61,77318,
0.574985,,Surface,61,77319,
0.329597,,Surface,61,77320,
0.259477,,Surface,61,77321,
0.549958,,Surface,61,77322,
0.480783,,Surface,61,77323,
0.237557,,Surface,61,77324,
0.245752,,Surface,61,77325,
0.213807,,Surface,61,77326,
0.318857,,Surface,61,77327,
0.415663,,Surface,61,77328,
0.301283,,Surface,61,77329,
0.583313,,Surface,61,77330,
0.480876,,Surface,61,77331,
0.433019,,Surface,61,77332,
0.662228,,Surface,61,77333,
0.273235,,Surface,61,77334,
0.445969,,Surface,61,77335,
0.260759,,Surface,61,77336,
0.22583,,Surface,62,77337,
0.523762,,Surface,62,77338,
0.340035,,Surface,62,77339,
0.302857,,Surface,62,77340,
0.341345,,Surface,62,77341,
0.468865,,Surface,62,77342,
0.333219,,Surface,62,77343,
0.565673,,Surface,62,77344,
0.360169,,Surface,62,77345,
0.251452,,Surface,62,77346,
0.315455,,Surface,62,77347,
0.413135,,Surface,62,77348,
0.379855,,Surface,62,77349,
0.625064,,Surface,62,77350,
0.260754,,Surface,62,77351,
0.329066,,Surface,62,77352,
0.244609,,Surface,62,77353,
0.320823,,Surface,62,77354,
0.394399,,Surface,62,77355,
0.65481,,Surface,62,77356,
0.351534,,Surface,62,77357,
0.226477,,Surface,62,77358,
0.499321,,Surface,62,77359,
0.380315,,Surface,62,77360,
0.183338,,Surface,62,77361,
0.313433,,Surface,62,77362,
0.247976,,Surface,62,77363,
0.423843,,Surface,62,77364,
0.360816,,Surface,62,77365,
0.588491,,Surface,62,77366,
0.450471,,Surface,62,77367,
0.520707,,Surface,62,77368,
0.65158,,Surface,62,77369,
0.2703,,Surface,62,77370,
0.398517,,Surface,62,77371,
0.236785,,Surface,62,77372,
0.316219,,Surface,63,77373,
0.379487,,Surface,63,77374,
0.608151,,Surface,63,77375,
0.224582,,Surface,63,77376,
0.488676,,Surface,63,77377,
0.402357,,Surface,63,77378,
0.254651,,Surface,63,77379,
0.703217,,Surface,63,77380,
0.305258,,Surface,63,77381,
0.367186,,Surface,63,77382,
0.254145,,Surface,63,77383,
0.336441,,Surface,63,77384,
0.332549,,Surface,63,77385,
0.368569,,Surface,63,77386,
0.595026,,Surface,63,77387,
0.286157,,Surface,63,77388,
0.361527,,Surface,63,77389,
0.250091,,Surface,63,77390,
0.204161,,Surface,63,77391,
0.330761,,Surface,63,77392,
0.407918,,Surface,63,77393,
0.645617,,Surface,63,77394,
0.237714,,Surface,63,77395,
0.479011,,Surface,63,77396,
0.593044,,Surface,63,77397,
0.248551,,Surface,63,77398,
0.32325,,Surface,63,77399,
0.198328,,Surface,63,77400,
0.37273,,Surface,63,77401,
0.376158,,Surface,63,77402,
0.548219,,Surface,63,77403,
0.479639,,Surface,63,77404,
0.469077,,Surface,63,77405,
0.618586,,Surface,63,77406,
0.269241,,Surface,63,77407,
0.340572,,Surface,63,77408,
0.220462,,Surface,63,77409,
0.604362,,Surface,64,77410,
0.176045,,Surface,64,77411,
0.494345,,Surface,64,77412,
0.342343,,Surface,64,77413,
0.243078,,Surface,64,77414,
0.535177,,Surface,64,77415,
0.347124,,Surface,64,77416,
0.335483,,Surface,64,77417,
0.361354,,Surface,64,77418,
0.27156,,Surface,64,77419,
0.41082,,Surface,64,77420,
0.400416,,Surface,64,77421,
0.32521,,Surface,64,77422,
0.327918,,Surface,64,77423,
0.373675,,Surface,64,77424,
0.256832,,Surface,64,77425,
0.364653,,Surface,64,77426,
0.252521,,Surface,64,77427,
0.198722,,Surface,64,77428,
0.372884,,Surface,64,77429,
0.693052,,Surface,64,77430,
0.333876,,Surface,64,77431,
0.347225,,Surface,64,77432,
0.488197,,Surface,64,77433,
0.414755,,Surface,64,77434,
0.221559,,Surface,64,77435,
0.335496,,Surface,64,77436,
0.206668,,Surface,64,77437,
0.244596,,Surface,64,77438,
0.267984,,Surface,64,77439,
0.410125,,Surface,64,77440,
0.570166,,Surface,64,77441,
0.461047,,Surface,64,77442,
0.502232,,Surface,64,77443,
0.661099,,Surface,64,77444,
0.256556,,Surface,64,77445,
0.394489,,Surface,64,77446,
0.209481,,Surface,64,77447,
0.366342,,Surface,65,77448,
0.400959,,Surface,65,77449,
0.536808,,Surface,65,77450,
0.207917,,Surface,65,77451,
0.3675,,Surface,65,77452,
0.366006,,Surface,65,77453,
0.164954,,Surface,65,77454,
0.862277,,Surface,65,77455,
0.373572,,Surface,65,77456,
0.287192,,Surface,65,77457,
0.322738,,Surface,65,77458,
0.374367,,Surface,65,77459,
0.394051,,Surface,65,77460,
0.336768,,Surface,65,77461,
0.384007,,Surface,65,77462,
0.21398,,Surface,65,77463,
0.365079,,Surface,65,77464,
0.215017,,Surface,65,77465,
0.196569,,Surface,65,77466,
0.373016,,Surface,65,77467,
0.764913,,Surface,65,77468,
0.373625,,Surface,65,77469,
0.383854,,Surface,65,77470,
0.283876,,Surface,65,77471,
0.395956,,Surface,65,77472,
0.314505,,Surface,65,77473,
0.220763,,Surface,65,77474,
0.319607,,Surface,65,77475,
0.260911,,Surface,65,77476,
0.404427,,Surface,65,77477,
0.300442,,Surface,65,77478,
0.554606,,Surface,65,77479,
0.472215,,Surface,65,77480,
0.531444,,Surface,65,77481,
0.472851,,Surface,65,77482,
0.654777,,Surface,65,77483,
0.180646,,Surface,65,77484,
0.370833,,Surface,65,77485,
0.225125,,Surface,65,77486,
0.216806,,Surface,66,77487,
0.522671,,Surface,66,77488,
0.290896,,Surface,66,77489,
0.413244,,Surface,66,77490,
0.383355,,Surface,66,77491,
0.344444,,Surface,66,77492,
0.598854,,Surface,66,77493,
0.162638,,Surface,66,77494,
0.381522,,Surface,66,77495,
0.271196,,Surface,66,77496,
0.299127,,Surface,66,77497,
0.291438,,Surface,66,77498,
0.379453,,Surface,66,77499,
0.643753,,Surface,66,77500,
0.382462,,Surface,66,77501,
0.216219,,Surface,66,77502,
0.272974,,Surface,66,77503,
0.3891,,Surface,66,77504,
0.352777,,Surface,66,77505,
0.71894,,Surface,66,77506,
0.313724,,Surface,66,77507,
0.382323,,Surface,66,77508,
0.443658,,Surface,66,77509,
0.337457,,Surface,66,77510,
0.228958,,Surface,66,77511,
0.299219,,Surface,66,77512,
0.395767,,Surface,66,77513,
0.356524,,Surface,66,77514,
0.457946,,Surface,66,77515,
0.535892,,Surface,66,77516,
0.469627,,Surface,66,77517,
0.57667,,Surface,66,77518,
0.252177,,Surface,66,77519,
0.649384,,Surface,66,77520,
0.352826,,Surface,66,77521,
0.279139,,Surface,66,77522,
0.504562,,Surface,67,77523,
0.390165,,Surface,67,77524,
0.349055,,Surface,67,77525,
0.222032,,Surface,67,77526,
0.541556,,Surface,67,77527,
0.293727,,Surface,67,77528,
0.326348,,Surface,67,77529,
0.560622,,Surface,67,77530,
0.386486,,Surface,67,77531,
0.252944,,Surface,67,77532,
0.350382,,Surface,67,77533,
0.32033,,Surface,67,77534,
0.391811,,Surface,67,77535,
0.603687,,Surface,67,77536,
0.178322,,Surface,67,77537,
0.379062,,Surface,67,77538,
0.258428,,Surface,67,77539,
0.375881,,Surface,67,77540,
0.381815,,Surface,67,77541,
0.759568,,Surface,67,77542,
0.245229,,Surface,67,77543,
0.526996,,Surface,67,77544,
0.450196,,Surface,67,77545,
0.576446,,Surface,67,77546,
0.286976,,Surface,67,77547,
0.31626,,Surface,67,77548,
0.283321,,Surface,67,77549,
0.393218,,Surface,67,77550,
0.265241,,Surface,67,77551,
0.446805,,Surface,67,77552,
0.521962,,Surface,67,77553,
0.490583,,Surface,67,77554,
0.294046,,Surface,67,77555,
0.612629,,Surface,67,77556,
0.349752,,Surface,67,77557,
0.300747,,Surface,67,77558,
0.541818,,Surface,68,77559,
0.287398,,Surface,68,77560,
0.404027,,Surface,68,77561,
0.20229,,Surface,68,77562,
0.33449,,Surface,68,77563,
0.413286,,Surface,68,77564,
0.254645,,Surface,68,77565,
0.663178,,Surface,68,77566,
0.319212,,Surface,68,77567,
0.368107,,Surface,68,77568,
0.256915,,Surface,68,77569,
0.510803,,Surface,68,77570,
0.267629,,Surface,68,77571,
0.367677,,Surface,68,77572,
0.64228,,Surface,68,77573,
0.41417,,Surface,68,77574,
0.218336,,Surface,68,77575,
0.260392,,Surface,68,77576,
0.356045,,Surface,68,77577,
0.369687,,Surface,68,77578,
0.713275,,Surface,68,77579,
0.219378,,Surface,68,77580,
0.493694,,Surface,68,77581,
0.424493,,Surface,68,77582,
0.289342,,Surface,68,77583,
0.350103,,Surface,68,77584,
0.183115,,Surface,68,77585,
0.382771,,Surface,68,77586,
0.329971,,Surface,68,77587,
0.267906,,Surface,68,77588,
0.482688,,Surface,68,77589,
0.539778,,Surface,68,77590,
0.490252,,Surface,68,77591,
0.550969,,Surface,68,77592,
0.665663,,Surface,68,77593,
0.206233,,Surface,68,77594,
0.434757,,Surface,68,77595,
0.283333,,Surface,68,77596,
0.322297,,Surface,69,77597,
0.58456,,Surface,69,77598,
0.197859,,Surface,69,77599,
0.428559,,Surface,69,77600,
0.321862,,Surface,69,77601,
0.328,,Surface,69,77602,
0.389712,,Surface,69,77603,
0.305401,,Surface,69,77604,
0.275526,,Surface,69,77605,
0.51502,,Surface,69,77606,
0.422298,,Surface,69,77607,
0.641809,,Surface,69,77608,
0.200356,,Surface,69,77609,
0.445425,,Surface,69,77610,
0.163525,,Surface,69,77611,
0.132445,,Surface,69,77612,
0.372027,,Surface,69,77613,
0.324713,,Surface,69,77614,
0.714595,,Surface,69,77615,
0.496669,,Surface,69,77616,
0.203066,,Surface,69,77617,
0.494623,,Surface,69,77618,
0.439653,,Surface,69,77619,
0.152536,,Surface,69,77620,
0.374132,,Surface,69,77621,
0.36205,,Surface,69,77622,
0.310532,,Surface,69,77623,
0.258702,,Surface,69,77624,
0.278806,,Surface,69,77625,
0.560887,,Surface,69,77626,
0.455521,,Surface,69,77627,
0.450712,,Surface,69,77628,
0.567436,,Surface,69,77629,
0.211322,,Surface,69,77630,
0.621964,,Surface,69,77631,
0.442014,,Surface,69,77632,
0.299496,,Surface,69,77633,
0.21627,,Surface,70,77634,
0.604943,,Surface,70,77635,
0.329278,,Surface,70,77636,
0.374937,,Surface,70,77637,
0.350273,,Surface,70,77638,
0.490026,,Surface,70,77639,
0.527482,,Surface,70,77640,
0.337175,,Surface,70,77641,
0.334893,,Surface,70,77642,
0.273196,,Surface,70,77643,
0.430037,,Surface,70,77644,
0.40239,,Surface,70,77645,
0.616497,,Surface,70,77646,
0.213392,,Surface,70,77647,
0.175635,,Surface,70,77648,
0.435823,,Surface,70,77649,
0.164881,,Surface,70,77650,
0.272735,,Surface,70,77651,
0.742703,,Surface,70,77652,
0.401441,,Surface,70,77653,
0.196588,,Surface,70,77654,
0.506122,,Surface,70,77655,
0.367574,,Surface,70,77656,
0.172477,,Surface,70,77657,
0.466233,,Surface,70,77658,
0.315978,,Surface,70,77659,
0.309191,,Surface,70,77660,
0.258468,,Surface,70,77661,
0.277931,,Surface,70,77662,
0.557223,,Surface,70,77663,
0.450399,,Surface,70,77664,
0.477979,,Surface,70,77665,
0.267805,,Surface,70,77666,
0.631186,,Surface,70,77667,
0.441639,,Surface,70,77668,
0.300041,,Surface,70,77669,
0.296923,,Surface,71,77670,
0.413857,,Surface,71,77671,
0.62737,,Surface,71,77672,
0.241613,,Surface,71,77673,
0.458785,,Surface,71,77674,
0.306494,,Surface,71,77675,
0.519183,,Surface,71,77676,
0.360216,,Surface,71,77677,
0.378003,,Surface,71,77678,
0.328939,,Surface,71,77679,
0.276439,,Surface,71,77680,
0.41661,,Surface,71,77681,
0.592538,,Surface,71,77682,
0.426763,,Surface,71,77683,
0.434779,,Surface,71,77684,
0.212085,,Surface,71,77685,
0.261138,,Surface,71,77686,
0.762845,,Surface,71,77687,
0.380494,,Surface,71,77688,
0.296,,Surface,71,77689,
0.284602,,Surface,71,77690,
0.513223,,Surface,71,77691,
0.330228,,Surface,71,77692,
0.302187,,Surface,71,77693,
0.314401,,Surface,71,77694,
0.335437,,Surface,71,77695,
0.222777,,Surface,71,77696,
0.377044,,Surface,71,77697,
0.550816,,Surface,71,77698,
0.453254,,Surface,71,77699,
0.504061,,Surface,71,77700,
0.609385,,Surface,71,77701,
0.280284,,Surface,71,77702,
0.386312,,Surface,71,77703,
0.310429,,Surface,71,77704,
0.332139,,Surface,72,77705,
0.564864,,Surface,72,77706,
0.267129,,Surface,72,77707,
0.278692,,Surface,72,77708,
0.398717,,Surface,72,77709,
0.428748,,Surface,72,77710,
0.416092,,Surface,72,77711,
0.35922,,Surface,72,77712,
0.38704,,Surface,72,77713,
0.270973,,Surface,72,77714,
0.671699,,Surface,72,77715,
0.451509,,Surface,72,77716,
0.392497,,Surface,72,77717,
0.145492,,Surface,72,77718,
0.263579,,Surface,72,77719,
0.424714,,Surface,72,77720,
0.241444,,Surface,72,77721,
