
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.415954,,Surface,61,77329,
0.655291,,Surface,61,77330,
0.653165,,Surface,61,77331,
0.595883,,Surface,61,77332,
0.553181,,Surface,61,77333,
0.461535,,Surface,61,77334,
0.806958,,Surface,61,77335,
0.411384,,Surface,61,77336,
0.470323,,Surface,62,77337,
0.594768,,Surface,62,77338,
0.556583,,Surface,62,77339,
0.744862,,Surface,62,77340,
0.479159,,Surface,62,77341,
0.653929,,Surface,62,77342,
0.545335,,Surface,62,77343,
0.70804,,Surface,62,77344,
0.472929,,Surface,62,77345,
0.738481,,Surface,62,77346,
0.522841,,Surface,62,77347,
0.741093,,Surface,62,77348,
0.674493,,Surface,62,77349,
0.663145,,Surface,62,77350,
0.583737,,Surface,62,77351,
0.450668,,Surface,62,77352,
0.602314,,Surface,62,77353,
0.668248,,Surface,62,77354,
0.557201,,Surface,62,77355,
0.609313,,Surface,62,77356,
0.547615,,Surface,62,77357,
0.765844,,Surface,62,77358,
0.768445,,Surface,62,77359,
0.64809,,Surface,62,77360,
0.838087,,Surface,62,77361,
0.556868,,Surface,62,77362,
0.675564,,Surface,62,77363,
0.733519,,Surface,62,77364,
0.39843,,Surface,62,77365,
0.620912,,Surface,62,77366,
0.625052,,Surface,62,77367,
0.63898,,Surface,62,77368,
0.52973,,Surface,62,77369,
0.456967,,Surface,62,77370,
0.82926,,Surface,62,77371,
0.3984,,Surface,62,77372,
0.547624,,Surface,63,77373,
0.78083,,Surface,63,77374,
0.556765,,Surface,63,77375,
0.503905,,Surface,63,77376,
0.665097,,Surface,63,77377,
0.501224,,Surface,63,77378,
0.914648,,Surface,63,77379,
0.604932,,Surface,63,77380,
0.464499,,Surface,63,77381,
0.517267,,Surface,63,77382,
0.760616,,Surface,63,77383,
0.756717,,Surface,63,77384,
0.51127,,Surface,63,77385,
0.617424,,Surface,63,77386,
0.665328,,Surface,63,77387,
0.579562,,Surface,63,77388,
0.453753,,Surface,63,77389,
0.636587,,Surface,63,77390,
0.572756,,Surface,63,77391,
0.579903,,Surface,63,77392,
0.542801,,Surface,63,77393,
0.61718,,Surface,63,77394,
0.740067,,Surface,63,77395,
0.674674,,Surface,63,77396,
0.728962,,Surface,63,77397,
0.783158,,Surface,63,77398,
0.510403,,Surface,63,77399,
0.646517,,Surface,63,77400,
0.761101,,Surface,63,77401,
0.380813,,Surface,63,77402,
0.637381,,Surface,63,77403,
0.671745,,Surface,63,77404,
0.600618,,Surface,63,77405,
0.516083,,Surface,63,77406,
0.434158,,Surface,63,77407,
0.806253,,Surface,63,77408,
0.41154,,Surface,63,77409,
0.663902,,Surface,64,77410,
0.49213,,Surface,64,77411,
0.589973,,Surface,64,77412,
0.476478,,Surface,64,77413,
0.499549,,Surface,64,77414,
0.583486,,Surface,64,77415,
0.593224,,Surface,64,77416,
0.730307,,Surface,64,77417,
0.478509,,Surface,64,77418,
0.739652,,Surface,64,77419,
0.815289,,Surface,64,77420,
0.686046,,Surface,64,77421,
0.835154,,Surface,64,77422,
0.520942,,Surface,64,77423,
0.799668,,Surface,64,77424,
0.594228,,Surface,64,77425,
0.459604,,Surface,64,77426,
0.629255,,Surface,64,77427,
0.559561,,Surface,64,77428,
0.550178,,Surface,64,77429,
0.610511,,Surface,64,77430,
0.569127,,Surface,64,77431,
0.763459,,Surface,64,77432,
0.738464,,Surface,64,77433,
0.613982,,Surface,64,77434,
0.618354,,Surface,64,77435,
0.538055,,Surface,64,77436,
0.804892,,Surface,64,77437,
0.67017,,Surface,64,77438,
0.412189,,Surface,64,77439,
0.722692,,Surface,64,77440,
0.636636,,Surface,64,77441,
0.615362,,Surface,64,77442,
0.635719,,Surface,64,77443,
0.509241,,Surface,64,77444,
0.463356,,Surface,64,77445,
0.790533,,Surface,64,77446,
0.396434,,Surface,64,77447,
0.572351,,Surface,65,77448,
0.66909,,Surface,65,77449,
0.615519,,Surface,65,77450,
0.501688,,Surface,65,77451,
0.483321,,Surface,65,77452,
0.616597,,Surface,65,77453,
0.530862,,Surface,65,77454,
0.565723,,Surface,65,77455,
0.476933,,Surface,65,77456,
0.749176,,Surface,65,77457,
0.810996,,Surface,65,77458,
0.856492,,Surface,65,77459,
0.681562,,Surface,65,77460,
0.506125,,Surface,65,77461,
0.827479,,Surface,65,77462,
0.559235,,Surface,65,77463,
0.485073,,Surface,65,77464,
0.603625,,Surface,65,77465,
0.552226,,Surface,65,77466,
0.557228,,Surface,65,77467,
0.559947,,Surface,65,77468,
0.556361,,Surface,65,77469,
0.756487,,Surface,65,77470,
0.745106,,Surface,65,77471,
0.623257,,Surface,65,77472,
0.674146,,Surface,65,77473,
0.816977,,Surface,65,77474,
0.543475,,Surface,65,77475,
0.671509,,Surface,65,77476,
0.720513,,Surface,65,77477,
0.43048,,Surface,65,77478,
0.628074,,Surface,65,77479,
0.611666,,Surface,65,77480,
0.909948,,Surface,65,77481,
0.618112,,Surface,65,77482,
0.518625,,Surface,65,77483,
0.48603,,Surface,65,77484,
0.762627,,Surface,65,77485,
0.376938,,Surface,65,77486,
0.518471,,Surface,66,77487,
0.583621,,Surface,66,77488,
0.567892,,Surface,66,77489,
0.789334,,Surface,66,77490,
0.647807,,Surface,66,77491,
0.490899,,Surface,66,77492,
0.668022,,Surface,66,77493,
0.443238,,Surface,66,77494,
0.472718,,Surface,66,77495,
0.728352,,Surface,66,77496,
0.868661,,Surface,66,77497,
0.503413,,Surface,66,77498,
0.671538,,Surface,66,77499,
0.651012,,Surface,66,77500,
0.470958,,Surface,66,77501,
0.6237,,Surface,66,77502,
0.457116,,Surface,66,77503,
0.577574,,Surface,66,77504,
0.546192,,Surface,66,77505,
0.616793,,Surface,66,77506,
0.725952,,Surface,66,77507,
0.578473,,Surface,66,77508,
0.676807,,Surface,66,77509,
0.509611,,Surface,66,77510,
0.655192,,Surface,66,77511,
0.837177,,Surface,66,77512,
0.714037,,Surface,66,77513,
0.431385,,Surface,66,77514,
0.596811,,Surface,66,77515,
0.641272,,Surface,66,77516,
0.60444,,Surface,66,77517,
0.850986,,Surface,66,77518,
0.472615,,Surface,66,77519,
0.498878,,Surface,66,77520,
0.781564,,Surface,66,77521,
0.402452,,Surface,66,77522,
0.540892,,Surface,67,77523,
0.533415,,Surface,67,77524,
0.734571,,Surface,67,77525,
0.540997,,Surface,67,77526,
0.59953,,Surface,67,77527,
0.911353,,Surface,67,77528,
0.489076,,Surface,67,77529,
0.670206,,Surface,67,77530,
0.505732,,Surface,67,77531,
0.712468,,Surface,67,77532,
0.734077,,Surface,67,77533,
0.500989,,Surface,67,77534,
0.690139,,Surface,67,77535,
0.665573,,Surface,67,77536,
0.634894,,Surface,67,77537,
0.482643,,Surface,67,77538,
0.449471,,Surface,67,77539,
0.59043,,Surface,67,77540,
0.571157,,Surface,67,77541,
0.658665,,Surface,67,77542,
0.677873,,Surface,67,77543,
0.668438,,Surface,67,77544,
0.594691,,Surface,67,77545,
0.804695,,Surface,67,77546,
0.614691,,Surface,67,77547,
0.535578,,Surface,67,77548,
0.831959,,Surface,67,77549,
0.714032,,Surface,67,77550,
0.434199,,Surface,67,77551,
0.585897,,Surface,67,77552,
0.625972,,Surface,67,77553,
0.584749,,Surface,67,77554,
0.448305,,Surface,67,77555,
0.494335,,Surface,67,77556,
0.799683,,Surface,67,77557,
0.394729,,Surface,67,77558,
0.552647,,Surface,68,77559,
0.551202,,Surface,68,77560,
0.719507,,Surface,68,77561,
0.509423,,Surface,68,77562,
0.722074,,Surface,68,77563,
0.63485,,Surface,68,77564,
0.879359,,Surface,68,77565,
0.648637,,Surface,68,77566,
0.488792,,Surface,68,77567,
0.475275,,Surface,68,77568,
0.732386,,Surface,68,77569,
0.916956,,Surface,68,77570,
0.488031,,Surface,68,77571,
0.670538,,Surface,68,77572,
0.647519,,Surface,68,77573,
0.476718,,Surface,68,77574,
0.671877,,Surface,68,77575,
0.436119,,Surface,68,77576,
0.562665,,Surface,68,77577,
0.580905,,Surface,68,77578,
0.643055,,Surface,68,77579,
0.685313,,Surface,68,77580,
0.702409,,Surface,68,77581,
0.545751,,Surface,68,77582,
0.643936,,Surface,68,77583,
0.511074,,Surface,68,77584,
0.574701,,Surface,68,77585,
0.822565,,Surface,68,77586,
0.738444,,Surface,68,77587,
0.447393,,Surface,68,77588,
0.587755,,Surface,68,77589,
0.628574,,Surface,68,77590,
0.608058,,Surface,68,77591,
0.848445,,Surface,68,77592,
0.517167,,Surface,68,77593,
0.502336,,Surface,68,77594,
0.783608,,Surface,68,77595,
0.388003,,Surface,68,77596,
0.569486,,Surface,69,77597,
0.592811,,Surface,69,77598,
0.498909,,Surface,69,77599,
0.732219,,Surface,69,77600,
0.515791,,Surface,69,77601,
0.459847,,Surface,69,77602,
0.472391,,Surface,69,77603,
0.724979,,Surface,69,77604,
0.508699,,Surface,69,77605,
0.765232,,Surface,69,77606,
0.681229,,Surface,69,77607,
0.651905,,Surface,69,77608,
0.568209,,Surface,69,77609,
0.493874,,Surface,69,77610,
0.562851,,Surface,69,77611,
0.575868,,Surface,69,77612,
0.548347,,Surface,69,77613,
0.568896,,Surface,69,77614,
0.612355,,Surface,69,77615,
0.736995,,Surface,69,77616,
0.711238,,Surface,69,77617,
0.68651,,Surface,69,77618,
0.667065,,Surface,69,77619,
0.604928,,Surface,69,77620,
0.629755,,Surface,69,77621,
0.816912,,Surface,69,77622,
0.551931,,Surface,69,77623,
0.711776,,Surface,69,77624,
0.429464,,Surface,69,77625,
0.639858,,Surface,69,77626,
0.607459,,Surface,69,77627,
0.610296,,Surface,69,77628,
0.875779,,Surface,69,77629,
0.507611,,Surface,69,77630,
0.52052,,Surface,69,77631,
0.800277,,Surface,69,77632,
0.386371,,Surface,69,77633,
0.468047,,Surface,70,77634,
0.569348,,Surface,70,77635,
0.564476,,Surface,70,77636,
0.5321,,Surface,70,77637,
0.512401,,Surface,70,77638,
0.574547,,Surface,70,77639,
0.614102,,Surface,70,77640,
0.476329,,Surface,70,77641,
0.716132,,Surface,70,77642,
0.490314,,Surface,70,77643,
0.652531,,Surface,70,77644,
0.757188,,Surface,70,77645,
0.657345,,Surface,70,77646,
0.570321,,Surface,70,77647,
0.586112,,Surface,70,77648,
0.47824,,Surface,70,77649,
0.519894,,Surface,70,77650,
0.559196,,Surface,70,77651,
0.63437,,Surface,70,77652,
0.564272,,Surface,70,77653,
0.709328,,Surface,70,77654,
0.680128,,Surface,70,77655,
0.542647,,Surface,70,77656,
0.630792,,Surface,70,77657,
0.760358,,Surface,70,77658,
0.802235,,Surface,70,77659,
0.523368,,Surface,70,77660,
0.743116,,Surface,70,77661,
0.422943,,Surface,70,77662,
0.639787,,Surface,70,77663,
0.605801,,Surface,70,77664,
0.618284,,Surface,70,77665,
0.475276,,Surface,70,77666,
0.50238,,Surface,70,77667,
0.828388,,Surface,70,77668,
0.390501,,Surface,70,77669,
0.55496,,Surface,71,77670,
0.783889,,Surface,71,77671,
0.565997,,Surface,71,77672,
0.522965,,Surface,71,77673,
0.629615,,Surface,71,77674,
0.90108,,Surface,71,77675,
0.666592,,Surface,71,77676,
0.507258,,Surface,71,77677,
0.509972,,Surface,71,77678,
0.688519,,Surface,71,77679,
0.489725,,Surface,71,77680,
0.64643,,Surface,71,77681,
0.655551,,Surface,71,77682,
0.759765,,Surface,71,77683,
0.484316,,Surface,71,77684,
0.589067,,Surface,71,77685,
0.436809,,Surface,71,77686,
0.619657,,Surface,71,77687,
0.564816,,Surface,71,77688,
0.553089,,Surface,71,77689,
0.724878,,Surface,71,77690,
0.699248,,Surface,71,77691,
0.544442,,Surface,71,77692,
0.634377,,Surface,71,77693,
0.520285,,Surface,71,77694,
0.782861,,Surface,71,77695,
0.676538,,Surface,71,77696,
0.401281,,Surface,71,77697,
0.645468,,Surface,71,77698,
0.572937,,Surface,71,77699,
0.620049,,Surface,71,77700,
0.506331,,Surface,71,77701,
0.480736,,Surface,71,77702,
0.82123,,Surface,71,77703,
0.398663,,Surface,71,77704,
0.565435,,Surface,72,77705,
0.57769,,Surface,72,77706,
0.468953,,Surface,72,77707,
0.87362,,Surface,72,77708,
0.497291,,Surface,72,77709,
0.583969,,Surface,72,77710,
0.587491,,Surface,72,77711,
0.4636,,Surface,72,77712,
0.699439,,Surface,72,77713,
0.49624,,Surface,72,77714,
0.635492,,Surface,72,77715,
0.576418,,Surface,72,77716,
0.448383,,Surface,72,77717,
0.546554,,Surface,72,77718,
0.445753,,Surface,72,77719,
0.547185,,Surface,72,77720,
0.543039,,Surface,72,77721,
0.600068,,Surface,72,77722,
0.70583,,Surface,72,77723,
0.68429,,Surface,72,77724,
0.708464,,Surface,72,77725,
0.650635,,Surface,72,77726,
0.653302,,Surface,72,77727,
0.528826,,Surface,72,77728,
0.653996,,Surface,72,77729,
0.814046,,Surface,72,77730,
0.685596,,Surface,72,77731,
0.432047,,Surface,72,77732,
0.629528,,Surface,72,77733,
0.649144,,Surface,72,77734,
0.592721,,Surface,72,77735,
0.910901,,Surface,72,77736,
0.513407,,Surface,72,77737,
0.526554,,Surface,72,77738,
0.779021,,Surface,72,77739,
0.377611,,Surface,72,77740,
0.462321,,Surface,73,77741,
0.548198,,Surface,73,77742,
0.577007,,Surface,73,77743,
0.653625,,Surface,73,77744,
0.681618,,Surface,73,77745,
0.485251,,Surface,73,77746,
0.457975,,Surface,73,77747,
0.716967,,Surface,73,77748,
0.581531,,Surface,73,77749,
0.705461,,Surface,73,77750,
0.496064,,Surface,73,77751,
0.655723,,Surface,73,77752,
0.455717,,Surface,73,77753,
0.556671,,Surface,73,77754,
0.437468,,Surface,73,77755,
0.540805,,Surface,73,77756,
0.593745,,Surface,73,77757,
0.52478,,Surface,73,77758,
0.693974,,Surface,73,77759,
0.692412,,Surface,73,77760,
0.547233,,Surface,73,77761,
0.655462,,Surface,73,77762,
0.517383,,Surface,73,77763,
0.834283,,Surface,73,77764,
0.730693,,Surface,73,77765,
0.414209,,Surface,73,77766,
0.640068,,Surface,73,77767,
0.600079,,Surface,73,77768,
0.892184,,Surface,73,77769,
0.619813,,Surface,73,77770,
0.509236,,Surface,73,77771,
0.544437,,Surface,73,77772,
0.755542,,Surface,73,77773,
0.377148,,Surface,73,77774,
0.486469,,Surface,74,77775,
0.581238,,Surface,74,77776,
0.578903,,Surface,74,77777,
0.685472,,Surface,74,77778,
0.582017,,Surface,74,77779,
0.492698,,Surface,74,77780,
0.550897,,Surface,74,77781,
0.455585,,Surface,74,77782,
0.702166,,Surface,74,77783,
0.47879,,Surface,74,77784,
0.78442,,Surface,74,77785,
0.59099,,Surface,74,77786,
0.658644,,Surface,74,77787,
0.463672,,Surface,74,77788,
0.61601,,Surface,74,77789,
0.449787,,Surface,74,77790,
0.579329,,Surface,74,77791,
0.597542,,Surface,74,77792,
0.524177,,Surface,74,77793,
0.729089,,Surface,74,77794,
0.723232,,Surface,74,77795,
0.545907,,Surface,74,77796,
0.651267,,Surface,74,77797,
0.581842,,Surface,74,77798,
0.506884,,Surface,74,77799,
0.834401,,Surface,74,77800,
0.737294,,Surface,74,77801,
0.403695,,Surface,74,77802,
0.597043,,Surface,74,77803,
0.593184,,Surface,74,77804,
0.925448,,Surface,74,77805,
0.636396,,Surface,74,77806,
0.53754,,Surface,74,77807,
0.509469,,Surface,74,77808,
0.772227,,Surface,74,77809,
0.389698,,Surface,74,77810,
0.585691,,Surface,75,77811,
0.511765,,Surface,75,77812,
0.51336,,Surface,75,77813,
0.705204,,Surface,75,77814,
0.504348,,Surface,75,77815,
0.620618,,Surface,75,77816,
0.46636,,Surface,75,77817,
0.438403,,Surface,75,77818,
0.708338,,Surface,75,77819,
0.466864,,Surface,75,77820,
0.651329,,Surface,75,77821,
0.778351,,Surface,75,77822,
0.59552,,Surface,75,77823,
0.528765,,Surface,75,77824,
0.473097,,Surface,75,77825,
0.526125,,Surface,75,77826,
0.674327,,Surface,75,77827,
0.545552,,Surface,75,77828,
0.569588,,Surface,75,77829,
0.714727,,Surface,75,77830,
0.58699,,Surface,75,77831,
0.704376,,Surface,75,77832,
0.57597,,Surface,75,77833,
0.629377,,Surface,75,77834,
0.512086,,Surface,75,77835,
0.707456,,Surface,75,77836,
0.817046,,Surface,75,77837,
0.705639,,Surface,75,77838,
0.400174,,Surface,75,77839,
0.597284,,Surface,75,77840,
0.621941,,Surface,75,77841,
0.654615,,Surface,75,77842,
0.49324,,Surface,75,77843,
0.499729,,Surface,75,77844,
0.788267,,Surface,75,77845,
0.370997,,Surface,75,77846,
0.473346,,Surface,76,77847,
0.522024,,Surface,76,77848,
0.573867,,Surface,76,77849,
0.870872,,Surface,76,77850,
0.469406,,Surface,76,77851,
0.489258,,Surface,76,77852,
0.657397,,Surface,76,77853,
0.445085,,Surface,76,77854,
0.711205,,Surface,76,77855,
0.606611,,Surface,76,77856,
0.483136,,Surface,76,77857,
0.660564,,Surface,76,77858,
0.814997,,Surface,76,77859,
0.471624,,Surface,76,77860,
0.662827,,Surface,76,77861,
0.421952,,Surface,76,77862,
0.53859,,Surface,76,77863,
0.583922,,Surface,76,77864,
0.568021,,Surface,76,77865,
0.797675,,Surface,76,77866,
0.727186,,Surface,76,77867,
0.556014,,Surface,76,77868,
0.599536,,Surface,76,77869,
0.744577,,Surface,76,77870,
0.502885,,Surface,76,77871,
0.816866,,Surface,76,77872,
0.696625,,Surface,76,77873,
0.407941,,Surface,76,77874,
0.635105,,Surface,76,77875,
0.635299,,Surface,76,77876,
0.594469,,Surface,76,77877,
0.546818,,Surface,76,77878,
0.487453,,Surface,76,77879,
0.804257,,Surface,76,77880,
0.381426,,Surface,76,77881,
0.506158,,Surface,77,77882,
0.584889,,Surface,77,77883,
0.483118,,Surface,77,77884,
0.501737,,Surface,77,77885,
0.482366,,Surface,77,77886,
0.638539,,Surface,77,77887,
0.459667,,Surface,77,77888,
0.688157,,Surface,77,77889,
0.749041,,Surface,77,77890,
0.48444,,Surface,77,77891,
0.588895,,Surface,77,77892,
0.635436,,Surface,77,77893,
0.602621,,Surface,77,77894,
0.466515,,Surface,77,77895,
0.42384,,Surface,77,77896,
0.537233,,Surface,77,77897,
0.546628,,Surface,77,77898,
0.570897,,Surface,77,77899,
0.825284,,Surface,77,77900,
0.68983,,Surface,77,77901,
0.541497,,Surface,77,77902,
0.670382,,Surface,77,77903,
0.656322,,Surface,77,77904,
0.507752,,Surface,77,77905,
0.769855,,Surface,77,77906,
0.822056,,Surface,77,77907,
0.376169,,Surface,77,77908,
0.630666,,Surface,77,77909,
0.611722,,Surface,77,77910,
0.585202,,Surface,77,77911,
0.510013,,Surface,77,77912,
0.507752,,Surface,77,77913,
0.389937,,Surface,77,77914,
0.821012,,Surface,77,77915,
0.504339,,Surface,78,77916,
0.520561,,Surface,78,77917,
0.580262,,Surface,78,77918,
0.790365,,Surface,78,77919,
0.481602,,Surface,78,77920,
0.579152,,Surface,78,77921,
0.624158,,Surface,78,77922,
0.457214,,Surface,78,77923,
0.705584,,Surface,78,77924,
0.706416,,Surface,78,77925,
0.574621,,Surface,78,77926,
0.79209,,Surface,78,77927,
0.51616,,Surface,78,77928,
0.645591,,Surface,78,77929,
0.543168,,Surface,78,77930,
0.64365,,Surface,78,77931,
0.460457,,Surface,78,77932,
0.533386,,Surface,78,77933,
0.554235,,Surface,78,77934,
0.596489,,Surface,78,77935,
0.563748,,Surface,78,77936,
0.771226,,Surface,78,77937,
0.700823,,Surface,78,77938,
0.503168,,Surface,78,77939,
0.6309,,Surface,78,77940,
0.731885,,Surface,78,77941,
0.49257,,Surface,78,77942,
0.837664,,Surface,78,77943,
0.697276,,Surface,78,77944,
0.391066,,Surface,78,77945,
0.61937,,Surface,78,77946,
0.633997,,Surface,78,77947,
0.584226,,Surface,78,77948,
0.830664,,Surface,78,77949,
0.50432,,Surface,78,77950,
0.547303,,Surface,78,77951,
0.801135,,Surface,78,77952,
0.394832,,Surface,78,77953,
0.525398,,Surface,79,77954,
0.512834,,Surface,79,77955,
0.539927,,Surface,79,77956,
0.600376,,Surface,79,77957,
0.47758,,Surface,79,77958,
0.652288,,Surface,79,77959,
0.447826,,Surface,79,77960,
0.73583,,Surface,79,77961,
0.502097,,Surface,79,77962,
0.591059,,Surface,79,77963,
0.658922,,Surface,79,77964,
0.752964,,Surface,79,77965,
0.544128,,Surface,79,77966,
0.576286,,Surface,79,77967,
0.464172,,Surface,79,77968,
0.537124,,Surface,79,77969,
0.529262,,Surface,79,77970,
0.461769,,Surface,79,77971,
0.758514,,Surface,79,77972,
0.68078,,Surface,79,77973,
0.69378,,Surface,79,77974,
0.67905,,Surface,79,77975,
0.709992,,Surface,79,77976,
0.594878,,Surface,79,77977,
0.503277,,Surface,79,77978,
0.797252,,Surface,79,77979,
0.674922,,Surface,79,77980,
0.390687,,Surface,79,77981,
0.601557,,Surface,79,77982,
0.82848,,Surface,79,77983,
0.613345,,Surface,79,77984,
0.570198,,Surface,79,77985,
0.553353,,Surface,79,77986,
0.49679,,Surface,79,77987,
0.379831,,Surface,79,77988,
0.814515,,Surface,79,77989,
0.484099,,Surface,80,77990,
0.516671,,Surface,80,77991,
0.5457,,Surface,80,77992,
0.484144,,Surface,80,77993,
0.697324,,Surface,80,77994,
0.666678,,Surface,80,77995,
0.422376,,Surface,80,77996,
0.721471,,Surface,80,77997,
0.792002,,Surface,80,77998,
0.511586,,Surface,80,77999,
0.648703,,Surface,80,78000,
0.570579,,Surface,80,78001,
0.541657,,Surface,80,78002,
0.585449,,Surface,80,78003,
0.496339,,Surface,80,78004,
0.521948,,Surface,80,78005,
0.559768,,Surface,80,78006,
0.537921,,Surface,80,78007,
0.77637,,Surface,80,78008,
0.584866,,Surface,80,78009,
0.687272,,Surface,80,78010,
0.618467,,Surface,80,78011,
0.675255,,Surface,80,78012,
0.659515,,Surface,80,78013,
0.488889,,Surface,80,78014,
0.824983,,Surface,80,78015,
0.695576,,Surface,80,78016,
0.397465,,Surface,80,78017,
0.595706,,Surface,80,78018,
0.835939,,Surface,80,78019,
0.642624,,Surface,80,78020,
0.590152,,Surface,80,78021,
0.552414,,Surface,80,78022,
0.504783,,Surface,80,78023,
0.375082,,Surface,80,78024,
0.812428,,Surface,80,78025,
0.513347,,Surface,81,78026,
0.469254,,Surface,81,78027,
0.487908,,Surface,81,78028,
0.52146,,Surface,81,78029,
0.573554,,Surface,81,78030,
0.860579,,Surface,81,78031,
0.653716,,Surface,81,78032,
0.430252,,Surface,81,78033,
0.735042,,Surface,81,78034,
0.488625,,Surface,81,78035,
0.568513,,Surface,81,78036,
0.74522,,Surface,81,78037,
0.639333,,Surface,81,78038,
0.560701,,Surface,81,78039,
0.507915,,Surface,81,78040,
0.582345,,Surface,81,78041,
0.498385,,Surface,81,78042,
0.61662,,Surface,81,78043,
0.60138,,Surface,81,78044,
0.500028,,Surface,81,78045,
0.657901,,Surface,81,78046,
0.774172,,Surface,81,78047,
0.710678,,Surface,81,78048,
0.68505,,Surface,81,78049,
0.645691,,Surface,81,78050,
0.667952,,Surface,81,78051,
0.482606,,Surface,81,78052,
0.817179,,Surface,81,78053,
0.687037,,Surface,81,78054,
0.42818,,Surface,81,78055,
0.57183,,Surface,81,78056,
0.647221,,Surface,81,78057,
0.586566,,Surface,81,78058,
0.510844,,Surface,81,78059,
0.499814,,Surface,81,78060,
0.403677,,Surface,81,78061,
0.803167,,Surface,81,78062,
0.492222,,Surface,82,78063,
0.495197,,Surface,82,78064,
0.554667,,Surface,82,78065,
0.693895,,Surface,82,78066,
0.549725,,Surface,82,78067,
0.490418,,Surface,82,78068,
0.633937,,Surface,82,78069,
0.429202,,Surface,82,78070,
0.729781,,Surface,82,78071,
0.886705,,Surface,82,78072,
0.548897,,Surface,82,78073,
0.568756,,Surface,82,78074,
0.714783,,Surface,82,78075,
0.635312,,Surface,82,78076,
0.546878,,Surface,82,78077,
0.615303,,Surface,82,78078,
0.496374,,Surface,82,78079,
0.508476,,Surface,82,78080,
0.472784,,Surface,82,78081,
0.578121,,Surface,82,78082,
0.604195,,Surface,82,78083,
0.60954,,Surface,82,78084,
0.74184,,Surface,82,78085,
0.711283,,Surface,82,78086,
0.679357,,Surface,82,78087,
0.490366,,Surface,82,78088,
0.663291,,Surface,82,78089,
0.820541,,Surface,82,78090,
0.714093,,Surface,82,78091,
0.376846,,Surface,82,78092,
0.648933,,Surface,82,78093,
0.606139,,Surface,82,78094,
0.561779,,Surface,82,78095,
0.518546,,Surface,82,78096,
0.499559,,Surface,82,78097,
0.393874,,Surface,82,78098,
0.823303,,Surface,82,78099,
0.579553,,Surface,83,78100,
0.54265,,Surface,83,78101,
0.479972,,Surface,83,78102,
0.540301,,Surface,83,78103,
0.476503,,Surface,83,78104,
0.887676,,Surface,83,78105,
0.633452,,Surface,83,78106,
0.439301,,Surface,83,78107,
0.892689,,Surface,83,78108,
0.736329,,Surface,83,78109,
0.740082,,Surface,83,78110,
0.543977,,Surface,83,78111,
0.557889,,Surface,83,78112,
0.658377,,Surface,83,78113,
0.466987,,Surface,83,78114,
0.621403,,Surface,83,78115,
0.430591,,Surface,83,78116,
0.584734,,Surface,83,78117,
0.486485,,Surface,83,78118,
0.619094,,Surface,83,78119,
0.716047,,Surface,83,78120,
0.722685,,Surface,83,78121,
0.687466,,Surface,83,78122,
0.492245,,Surface,83,78123,
0.679562,,Surface,83,78124,
0.806467,,Surface,83,78125,
0.734861,,Surface,83,78126,
0.387842,,Surface,83,78127,
0.589283,,Surface,83,78128,
0.562236,,Surface,83,78129,
0.625032,,Surface,83,78130,
0.511913,,Surface,83,78131,
0.504728,,Surface,83,78132,
0.388075,,Surface,83,78133,
0.816482,,Surface,83,78134,
0.596004,,Surface,84,78135,
0.608127,,Surface,84,78136,
0.478884,,Surface,84,78137,
0.87851,,Surface,84,78138,
0.717302,,Surface,84,78139,
0.488789,,Surface,84,78140,
0.530394,,Surface,84,78141,
0.52945,,Surface,84,78142,
0.447134,,Surface,84,78143,
0.749137,,Surface,84,78144,
0.719886,,Surface,84,78145,
0.549507,,Surface,84,78146,
0.540811,,Surface,84,78147,
0.724172,,Surface,84,78148,
0.652775,,Surface,84,78149,
0.632639,,Surface,84,78150,
0.479911,,Surface,84,78151,
0.433442,,Surface,84,78152,
0.615642,,Surface,84,78153,
0.514825,,Surface,84,78154,
0.604511,,Surface,84,78155,
0.618926,,Surface,84,78156,
0.683812,,Surface,84,78157,
0.705023,,Surface,84,78158,
0.692218,,Surface,84,78159,
0.489523,,Surface,84,78160,
0.682106,,Surface,84,78161,
0.795856,,Surface,84,78162,
0.73288,,Surface,84,78163,
0.386142,,Surface,84,78164,
0.640803,,Surface,84,78165,
0.552741,,Surface,84,78166,
0.566218,,Surface,84,78167,
0.510459,,Surface,84,78168,
0.49296,,Surface,84,78169,
0.406464,,Surface,84,78170,
0.798607,,Surface,84,78171,
0.491222,,Surface,85,78172,
0.514044,,Surface,85,78173,
0.564324,,Surface,85,78174,
0.702115,,Surface,85,78175,
0.572214,,Surface,85,78176,
0.487323,,Surface,85,78177,
0.615939,,Surface,85,78178,
0.416319,,Surface,85,78179,
0.725694,,Surface,85,78180,
0.82809,,Surface,85,78181,
0.556518,,Surface,85,78182,
0.5396,,Surface,85,78183,
0.751202,,Surface,85,78184,
0.657687,,Surface,85,78185,
0.631328,,Surface,85,78186,
0.512146,,Surface,85,78187,
0.431973,,Surface,85,78188,
0.58165,,Surface,85,78189,
0.641915,,Surface,85,78190,
0.559047,,Surface,85,78191,
0.642916,,Surface,85,78192,
0.623631,,Surface,85,78193,
0.680666,,Surface,85,78194,
0.734126,,Surface,85,78195,
0.650141,,Surface,85,78196,
0.484568,,Surface,85,78197,
0.792052,,Surface,85,78198,
0.69663,,Surface,85,78199,
0.380867,,Surface,85,78200,
