
Time
 ==================== 
Time,Unit,Category,Time,ID,
1554.98,s,Surface,14,75628,
1554.98,s,Surface,14,75629,
1554.98,s,Surface,14,75630,
1554.98,s,Surface,14,75631,
1554.98,s,Surface,14,75632,
1554.98,s,Surface,14,75633,
1554.98,s,Surface,14,75634,
1554.98,s,Surface,14,75635,
1554.98,s,Surface,14,75636,
1554.98,s,Surface,14,75637,
1554.98,s,Surface,14,75638,
1554.98,s,Surface,14,75639,
1554.98,s,Surface,14,75640,
1554.98,s,Surface,14,75641,
1554.98,s,Surface,14,75642,
1554.98,s,Surface,14,75643,
1554.98,s,Surface,14,75644,
1554.98,s,Surface,14,75645,
1554.98,s,Surface,14,75646,
1554.98,s,Surface,14,75647,
1554.98,s,Surface,14,75648,
1554.98,s,Surface,14,75649,
1554.98,s,Surface,14,75650,
1554.98,s,Surface,14,75651,
1554.98,s,Surface,14,75652,
1554.98,s,Surface,14,75653,
1554.98,s,Surface,14,75654,
1554.98,s,Surface,14,75655,
1674.7,s,Surface,15,75656,
1674.7,s,Surface,15,75657,
1674.7,s,Surface,15,75658,
1674.7,s,Surface,15,75659,
1674.7,s,Surface,15,75660,
1674.7,s,Surface,15,75661,
1674.7,s,Surface,15,75662,
1674.7,s,Surface,15,75663,
1674.7,s,Surface,15,75664,
1674.7,s,Surface,15,75665,
1674.7,s,Surface,15,75666,
1674.7,s,Surface,15,75667,
1674.7,s,Surface,15,75668,
1674.7,s,Surface,15,75669,
1674.7,s,Surface,15,75670,
1674.7,s,Surface,15,75671,
1674.7,s,Surface,15,75672,
1674.7,s,Surface,15,75673,
1674.7,s,Surface,15,75674,
1674.7,s,Surface,15,75675,
1674.7,s,Surface,15,75676,
1674.7,s,Surface,15,75677,
1674.7,s,Surface,15,75678,
1674.7,s,Surface,15,75679,
1674.7,s,Surface,15,75680,
1674.7,s,Surface,15,75681,
1674.7,s,Surface,15,75682,
1674.7,s,Surface,15,75683,
1674.7,s,Surface,15,75684,
1674.7,s,Surface,15,75685,
1674.7,s,Surface,15,75686,
1674.7,s,Surface,15,75687,
1674.7,s,Surface,15,75688,
1674.7,s,Surface,15,75689,
1674.7,s,Surface,15,75690,
