
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.472998,,Surface,33,1000053569,55592,
0.278249,,Surface,33,1000055492,55593,
0.291178,,Surface,33,1000052658,55594,
0.421442,,Surface,33,1000052659,55595,
0.155759,,Surface,33,1000054848,55596,
0.409282,,Surface,33,1000052657,55597,
0.218243,,Surface,33,1000055309,55598,
0.453712,,Surface,33,1000052663,55599,
0.510677,,Surface,33,1000052661,55600,
0.219419,,Surface,33,1000055218,55601,
0.539165,,Surface,33,1000054491,55602,
0.352176,,Surface,33,1000052665,55603,
0.665679,,Surface,33,1000052666,55604,
0.383517,,Surface,33,1000052667,55605,
0.197826,,Surface,33,1000055403,55606,
0.587285,,Surface,33,1000054381,55607,
0.634973,,Surface,33,1000052650,55608,
0.472428,,Surface,33,1000055510,55609,
0.550157,,Surface,33,1000052675,55610,
0.324841,,Surface,33,1000052677,55611,
0.383627,,Surface,33,1000052682,55612,
0.778588,,Surface,33,1000052698,55613,
0.226549,,Surface,33,1000055515,55614,
0.419624,,Surface,33,1000052676,55615,
0.315091,,Surface,33,1000052683,55616,
0.345015,,Surface,33,1000052679,55617,
0.389124,,Surface,33,1000052678,55618,
0.202223,,Surface,33,1000052649,55619,
0.547599,,Surface,33,1000052680,55620,
0.603857,,Surface,33,1000052687,55621,
0.421923,,Surface,33,1000052684,55622,
0.364162,,Surface,33,1000052689,55623,
0.659198,,Surface,33,1000052686,55624,
0.656773,,Surface,33,1000052693,55625,
0.157393,,Surface,33,1000052690,55626,
0.486539,,Surface,33,1000052692,55627,
0.661858,,Surface,33,1000052700,55628,
0.685352,,Surface,33,1000052688,55629,
0.339845,,Surface,33,1000052696,55630,
0.261719,,Surface,33,1000052674,55631,
0.438239,,Surface,33,1000052697,55632,
0.675329,,Surface,33,1000052785,55633,
0.512169,,Surface,33,1000054977,55634,
0.566486,,Surface,33,1000052708,55635,
0.374928,,Surface,33,1000052709,55636,
0.200657,,Surface,33,1000052699,55637,
0.443956,,Surface,33,1000052701,55638,
0.432477,,Surface,33,1000052791,55639,
0.487559,,Surface,33,1000052702,55640,
0.621019,,Surface,33,1000052706,55641,
0.479997,,Surface,33,1000052707,55642,
0.538905,,Surface,33,1000052705,55643,
0.508269,,Surface,33,1000054717,55644,
0.225745,,Surface,33,1000054710,55645,
0.378215,,Surface,33,1000052710,55646,
0.693174,,Surface,33,1000052711,55647,
0.521371,,Surface,33,1000052720,55648,
0.648857,,Surface,33,1000052729,55649,
0.164462,,Surface,33,1000052713,55650,
0.247757,,Surface,33,1000052717,55651,
0.570955,,Surface,33,1000052714,55652,
0.434354,,Surface,33,1000052712,55653,
0.674487,,Surface,33,1000052718,55654,
0.300158,,Surface,33,1000052725,55655,
0.498087,,Surface,33,1000052721,55656,
