
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
2.25245,-0.533752,0.323517,um,Surface,Displacement Delta,2,1000067273,67387,
1.88817,-3.05855,-2.4535,um,Surface,Displacement Delta,2,1000067272,67388,
-1.61021,6.26051,-0.0640011,um,Surface,Displacement Delta,2,1000067275,67389,
1.5828,-0.646042,0.0167179,um,Surface,Displacement Delta,2,1000067277,67390,
2.06107,0.437042,-3.3,um,Surface,Displacement Delta,2,1000067276,67391,
-2.81927,-0.0372009,-0.13102,um,Surface,Displacement Delta,2,1000067279,67392,
0,0,0,um,Surface,Displacement Delta,2,1000067393,67393,
-0.556732,-0.989338,0.306106,um,Surface,Displacement Delta,2,1000067280,67394,
3.99694,3.30141,-1.47722,um,Surface,Displacement Delta,2,1000067286,67395,
0,0,0,um,Surface,Displacement Delta,2,1000067396,67396,
-1.19559,1.25844,-0.793508,um,Surface,Displacement Delta,2,1000067278,67397,
1.20766,-2.28035,1.31618,um,Surface,Displacement Delta,2,1000067282,67398,
0,0,0,um,Surface,Displacement Delta,2,1000067399,67399,
-0.723633,-0.185043,-0.457771,um,Surface,Displacement Delta,2,1000067283,67400,
-1.62073,0.325985,0.32,um,Surface,Displacement Delta,2,1000067284,67401,
0.836418,-0.337379,-0.218254,um,Surface,Displacement Delta,2,1000067285,67402,
-2.65996,-0.119324,-0.17214,um,Surface,Displacement Delta,2,1000067281,67403,
-2.50681,-4.26697,-0.186769,um,Surface,Displacement Delta,3,1000067170,67404,
0.0214844,-0.0792847,-0.316045,um,Surface,Displacement Delta,3,1000067171,67405,
-1.09131,-8.5957,-1.26301,um,Surface,Displacement Delta,3,1000067175,67406,
0.516144,-0.0557861,-0.546909,um,Surface,Displacement Delta,3,1000067173,67407,
0.164734,6.46194,0.222239,um,Surface,Displacement Delta,3,1000067174,67408,
-1.33667,1.28818,0.0830507,um,Surface,Displacement Delta,3,1000067176,67409,
0.93219,0.0932007,-0.0578947,um,Surface,Displacement Delta,3,1000067177,67410,
-0.405396,6.53748,-0.419412,um,Surface,Displacement Delta,3,1000067178,67411,
-0.0775146,-0.357819,-0.296296,um,Surface,Displacement Delta,3,1000067179,67412,
-12.3986,19.0408,-1.19167,um,Surface,Displacement Delta,3,1000067180,67413,
-0.834656,2.11353,0.042264,um,Surface,Displacement Delta,3,1000067182,67414,
-1.40662,3.96503,0.761151,um,Surface,Displacement Delta,3,1000067306,67415,
-5.38397,0.0843506,0.152778,um,Surface,Displacement Delta,3,1000067183,67416,
3.91095,2.73212,-0.79342,um,Surface,Displacement Delta,3,1000067184,67417,
-0.974182,-6.90778,-0.385,um,Surface,Displacement Delta,3,1000067186,67418,
-0.154663,-0.129578,-0.0296535,um,Surface,Displacement Delta,3,1000067309,67419,
-0.609131,0.524841,0.215343,um,Surface,Displacement Delta,3,1000067187,67420,
0,0,0,um,Surface,Displacement Delta,3,1000067421,67421,
-1.19781,0.0537109,0.4,um,Surface,Displacement Delta,3,1000067188,67422,
0,-1.6236,-0.168053,um,Surface,Displacement Delta,3,1000067313,67423,
2.63477,-0.0914307,0.305774,um,Surface,Displacement Delta,3,1000067190,67424,
-0.992737,-0.399902,-0.46129,um,Surface,Displacement Delta,3,1000067194,67425,
0.634277,-11.667,-2.06049,um,Surface,Displacement Delta,3,1000067172,67426,
1.39709,-1.74542,0.12395,um,Surface,Displacement Delta,3,1000067198,67427,
2.69733,0.253021,0.944444,um,Surface,Displacement Delta,3,1000067193,67428,
0.930542,-0.00961304,1.24049,um,Surface,Displacement Delta,3,1000067192,67429,
-3.6087,-0.452728,-3.42789,um,Surface,Displacement Delta,3,1000067191,67430,
0.749359,2.36169,-0.916667,um,Surface,Displacement Delta,3,1000067195,67431,
-1.54556,-0.0498657,-0.696667,um,Surface,Displacement Delta,3,1000067196,67432,
-0.702728,0.444275,-2.52703,um,Surface,Displacement Delta,3,1000067200,67433,
-0.630585,-0.491943,-0.156851,um,Surface,Displacement Delta,3,1000067197,67434,
-0.134949,-0.151825,0.293333,um,Surface,Displacement Delta,3,1000067201,67435,
-0.69104,0.124268,-1.14365,um,Surface,Displacement Delta,3,1000067199,67436,
0,0,0,um,Surface,Displacement Delta,3,1000067203,67437,
0.382751,0.0870361,-0.375679,um,Surface,Displacement Delta,3,1000067204,67438,
-3.66736,2.74568,-0.183621,um,Surface,Displacement Delta,3,1000067202,67439,
-0.748581,0.0892944,-0.149294,um,Surface,Displacement Delta,3,1000067208,67440,
0.110687,6.91888,1.46781,um,Surface,Displacement Delta,3,1000067206,67441,
0,0,0,um,Surface,Displacement Delta,3,1000067442,67442,
0,-0.664185,-0.26125,um,Surface,Displacement Delta,3,1000067205,67443,
0.754242,-0.605377,-0.13924,um,Surface,Displacement Delta,3,1000067211,67444,
-1.11568,-0.122192,0.791493,um,Surface,Displacement Delta,3,1000067210,67445,
-1.52812,0.486206,0.0112534,um,Surface,Displacement Delta,3,1000067207,67446,
0.0827637,1.02454,-0.458843,um,Surface,Displacement Delta,3,1000067214,67447,
4.79298,-6.47137,0.576534,um,Surface,Displacement Delta,3,1000067331,67448,
-0.703995,-1.40802,-0.171263,um,Surface,Displacement Delta,3,1000067212,67449,
-0.222931,-0.0770264,0.260525,um,Surface,Displacement Delta,3,1000067218,67450,
-0.157471,-0.15744,-0.22,um,Surface,Displacement Delta,3,1000067213,67451,
-0.751434,0.161011,0.283333,um,Surface,Displacement Delta,3,1000067216,67452,
-8.2088,-9.50351,0.494346,um,Surface,Displacement Delta,3,1000067215,67453,
1.43088,-0.239624,0.0571575,um,Surface,Displacement Delta,3,1000067219,67454,
-0.104279,1.55243,-0.141747,um,Surface,Displacement Delta,3,1000067222,67455,
0.831543,1.56143,-0.339962,um,Surface,Displacement Delta,3,1000067223,67456,
3.29541,0,-0.299909,um,Surface,Displacement Delta,3,1000067220,67457,
-0.542358,0.361572,2.37145,um,Surface,Displacement Delta,3,1000067226,67458,
-1.05431,6.79669,1.26369,um,Surface,Displacement Delta,3,1000067224,67459,
-1.69733,4.98309,-0.205328,um,Surface,Displacement Delta,3,1000067227,67460,
-0.464043,0.741638,0.2393,um,Surface,Displacement Delta,3,1000067225,67461,
1.23987,1.1163,-1.25605,um,Surface,Displacement Delta,3,1000067228,67462,
-0.351135,0.0862122,-0.0296831,um,Surface,Displacement Delta,3,1000067229,67463,
3.51532,0.0748425,0.0428343,um,Surface,Displacement Delta,3,1000067230,67464,
-0.0963631,1.76892,0.372936,um,Surface,Displacement Delta,3,1000067231,67465,
-2.72623,-0.549866,-0.233639,um,Surface,Displacement Delta,3,1000067234,67466,
-0.75769,-0.690392,0.254012,um,Surface,Displacement Delta,3,1000067232,67467,
0.255768,-13.0172,0.643216,um,Surface,Displacement Delta,3,1000067235,67468,
0.675049,7.01012,0.500788,um,Surface,Displacement Delta,3,1000067237,67469,
0.465378,0,-0.170393,um,Surface,Displacement Delta,3,1000067233,67470,
-0.200256,-0.00125122,0.0317364,um,Surface,Displacement Delta,3,1000067239,67471,
-0.456808,0.0171509,0.490442,um,Surface,Displacement Delta,3,1000067236,67472,
1.64679,5.75405,0.393645,um,Surface,Displacement Delta,3,1000067240,67473,
2.24356,0.23616,-2.05333,um,Surface,Displacement Delta,3,1000067241,67474,
-2.9321,-0.240509,-0.35832,um,Surface,Displacement Delta,3,1000067242,67475,
-13.0406,-5.30304,0.460674,um,Surface,Displacement Delta,3,1000067238,67476,
3.1369,-0.679184,0.548483,um,Surface,Displacement Delta,3,1000067244,67477,
0.272369,-2.39246,-0.577931,um,Surface,Displacement Delta,3,1000067243,67478,
-2.42228,0.0957642,0.136757,um,Surface,Displacement Delta,3,1000067248,67479,
-2.07928,4.99866,0.176086,um,Surface,Displacement Delta,3,1000067249,67480,
2.10335,0.407867,-0.61694,um,Surface,Displacement Delta,3,1000067245,67481,
-0.697754,1.99743,0.507738,um,Surface,Displacement Delta,3,1000067251,67482,
0.090065,-0.273285,0.0266809,um,Surface,Displacement Delta,3,1000067252,67483,
-1.18716,6.72888,-0.673648,um,Surface,Displacement Delta,3,1000067247,67484,
-3.23694,0.369247,0.368996,um,Surface,Displacement Delta,3,1000067255,67485,
-5.05321,-0.208374,0.0898705,um,Surface,Displacement Delta,3,1000067250,67486,
1.32492,0.200726,0.721461,um,Surface,Displacement Delta,3,1000067258,67487,
0.142517,7.55026,-0.127339,um,Surface,Displacement Delta,3,1000067253,67488,
-0.843452,0,0.117857,um,Surface,Displacement Delta,3,1000067254,67489,
-3.22758,0,-0.366667,um,Surface,Displacement Delta,3,1000067256,67490,
0.563568,0.98999,-0.446297,um,Surface,Displacement Delta,3,1000067261,67491,
1.59442,1.41762,0.247179,um,Surface,Displacement Delta,3,1000067257,67492,
1.0994,0,-0.531034,um,Surface,Displacement Delta,3,1000067263,67493,
0.985809,0.249904,0.532113,um,Surface,Displacement Delta,3,1000067260,67494,
2.07364,2.33423,-0.497207,um,Surface,Displacement Delta,3,1000067265,67495,
1.47673,5.42986,0.593536,um,Surface,Displacement Delta,3,1000067262,67496,
0.742371,0.312572,0.390931,um,Surface,Displacement Delta,3,1000067267,67497,
0.616074,-0.081543,-0.993094,um,Surface,Displacement Delta,3,1000067264,67498,
0,0,0,um,Surface,Displacement Delta,3,1000067499,67499,
0.914032,4.16288,-0.0441179,um,Surface,Displacement Delta,3,1000067270,67500,
-2.53177,0.905304,-0.195162,um,Surface,Displacement Delta,3,1000067266,67501,
-1.73338,0,-0.143376,um,Surface,Displacement Delta,3,1000067268,67502,
-2.323,-0.388809,0.585645,um,Surface,Displacement Delta,3,1000067274,67503,
-1.67574,10.3964,0.24487,um,Surface,Displacement Delta,3,1000067269,67504,
-1.85623,0.224854,-0.100464,um,Surface,Displacement Delta,3,1000067273,67505,
7.8947,-7.54742,-4.74819,um,Surface,Displacement Delta,3,1000067272,67506,
2.82077,-5.32529,-0.322564,um,Surface,Displacement Delta,3,1000067271,67507,
-1.0676,0.848251,0.423727,um,Surface,Displacement Delta,3,1000067275,67508,
-0.843445,0.253036,-0.0785713,um,Surface,Displacement Delta,3,1000067277,67509,
0,0,0,um,Surface,Displacement Delta,3,1000067510,67510,
1.34039,2.01059,-0.951351,um,Surface,Displacement Delta,3,1000067280,67511,
-0.416763,0.0100822,0.192552,um,Surface,Displacement Delta,3,1000067278,67512,
1.0378,0.00645065,-0.403065,um,Surface,Displacement Delta,3,1000067279,67513,
-5.50258,1.61197,-0.699461,um,Surface,Displacement Delta,3,1000067393,67514,
-1.94566,0.138657,-0.795834,um,Surface,Displacement Delta,3,1000067282,67515,
10.8102,2.50258,-0.143707,um,Surface,Displacement Delta,3,1000067399,67516,
-0.185749,-4.05658,-0.438745,um,Surface,Displacement Delta,3,1000067283,67517,
1.13162,0.0421677,0.126588,um,Surface,Displacement Delta,3,1000067285,67518,
-0.557304,-0.00611115,0.187287,um,Surface,Displacement Delta,3,1000067281,67519,
-1.86761,-3.3728,0.375351,um,Surface,Displacement Delta,4,1000067191,67520,
0.699829,-5.62958,0.894231,um,Surface,Displacement Delta,4,1000067195,67521,
-1.22021,-2.79935,0.30827,um,Surface,Displacement Delta,4,1000067198,67522,
1.41766,0.19342,0.495239,um,Surface,Displacement Delta,4,1000067196,67523,
-0.125122,-0.231079,0.573914,um,Surface,Displacement Delta,4,1000067194,67524,
1.69342,-0.51123,-0.71875,um,Surface,Displacement Delta,4,1000067192,67525,
3.02026,-7.77786,-2.99721,um,Surface,Displacement Delta,4,1000067172,67526,
0.0206299,-0.0900879,0.0419493,um,Surface,Displacement Delta,4,1000067171,67527,
1.98206,4.15393,0.805357,um,Surface,Displacement Delta,4,1000067170,67528,
-2.1051,-16.6256,-0.2267,um,Surface,Displacement Delta,4,1000067175,67529,
-1.26306,0.181091,-0.186728,um,Surface,Displacement Delta,4,1000067173,67530,
-1.86218,0.106415,0.373595,um,Surface,Displacement Delta,4,1000067174,67531,
0,0,0,um,Surface,Displacement Delta,4,1000067532,67532,
