
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.294669,,Surface,205,1000080372,89501,
0.457322,,Surface,205,1000067233,89502,
0.541151,,Surface,205,1000088956,89503,
0.337132,,Surface,205,1000087853,89504,
0.620306,,Surface,205,1000086269,89505,
0.607706,,Surface,205,1000070234,89506,
0.520646,,Surface,205,1000067236,89507,
0.308179,,Surface,205,1000067239,89508,
0.396938,,Surface,205,1000088402,89509,
0.352269,,Surface,205,1000082577,89510,
0.414821,,Surface,205,1000089143,89511,
0.372436,,Surface,205,1000084659,89512,
0.444409,,Surface,205,1000081267,89513,
0.335516,,Surface,205,1000083642,89514,
0.66811,,Surface,205,1000087380,89515,
0.613038,,Surface,205,1000087473,89516,
0.428278,,Surface,205,1000088879,89517,
0.27825,,Surface,205,1000085608,89518,
0.438115,,Surface,205,1000088510,89519,
0.684398,,Surface,205,1000087777,89520,
0.485633,,Surface,205,1000087087,89521,
0.172671,,Surface,205,1000084673,89522,
0.177804,,Surface,205,1000088337,89523,
